ResUnitAmenities
Property_Code,Unit_Code,Amenity_Code,Amenity_Name,Amenity_Description,Prior_Charge,Prior_Charge_Date,Current_Charge,Current_Charge_Date,Proposed_Charge,Proposed_Charge_Date,Notes,Ref_Property_ID,Ref_Unit_Id
"ce","M0015B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0016A","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0016B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0018A","Rent","Rent","Rent",728.00,02/22/2017,888.00,03/31/2017,888.00,03/31/2017,,,
"ce","M0018B","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0020A","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0020B","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0022A","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0022B","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0024A","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0024B","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0026A","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0026B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0028A","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0028B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0030A","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0030B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0032A","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0032B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0034A","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0034B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0036A","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0036B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0038A","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0038B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","C5250A","Rent","Rent","Rent",738.00,02/22/2017,879.00,03/31/2017,879.00,03/31/2017,,,
"ce","C5254B","Rent","Rent","Rent",724.00,03/31/2016,738.00,02/22/2017,738.00,03/31/2017,,,
"ce","C05270","Rent","Rent","Rent",881.00,02/22/2017,1039.00,03/31/2017,1039.00,03/31/2017,,,
"ce","C05272","Rent","Rent","Rent",864.00,03/31/2016,881.00,02/22/2017,881.00,03/31/2017,,,
"ce","S1500-7G","Rent","Rent","Rent",864.00,03/31/2016,881.00,02/22/2017,881.00,03/31/2017,,,
"ce","S1500-7H","Rent","Rent","Rent",864.00,03/31/2016,881.00,02/22/2017,881.00,03/31/2017,,,
"ce","C05266","Rent","Rent","Rent",1034.00,02/22/2017,1199.00,03/31/2017,1199.00,03/31/2017,,,
"ce","C05268","Rent","Rent","Rent",1034.00,02/22/2017,1199.00,03/31/2017,1199.00,03/31/2017,,,
"ce","S1500-7A","Rent","Rent","Rent",1014.00,03/31/2016,1034.00,02/22/2017,1034.00,03/31/2017,,,
"ce","S1500-7B","Rent","Rent","Rent",1014.00,03/31/2016,1034.00,02/22/2017,1034.00,03/31/2017,,,
"ce","M0020C","hookup","Hookup for Washer/Dryer","Hookup",0.00,,50.00,03/27/2014,50.00,03/31/2017,,,
"ce","M0020C","wd","Washer/Dryer Included in Unit","Washer/Dryer",0.00,,25.00,03/27/2014,25.00,03/31/2017,,,
"ce","M0008C","hookup","Hookup for Washer/Dryer","W/D Hookup",0.00,,50.00,03/27/2014,50.00,03/31/2017,,,
"ce","M0008C","wd","Washer/Dryer Included in Unit","Washer/Dryer",0.00,,25.00,03/27/2014,25.00,03/31/2017,,,
"ce","M0020A","wd","Washer/Dryer Included in Unit","Washer/Dryer",0.00,,25.00,03/27/2014,25.00,03/31/2017,,,
"ce","M0020A","hookup","Hookup for Washer/Dryer","W/D Hookup",0.00,,50.00,03/27/2014,50.00,03/31/2017,,,
"ce","M0008D","hookup","Hookup for Washer/Dryer","W/D Hookup",0.00,,50.00,03/27/2014,50.00,03/31/2017,,,
"ce","M0001D","wd","Washer/Dryer Included in Unit","Washer/Dryer",0.00,,25.00,03/27/2014,25.00,03/31/2017,,,
"ce","M0001D","hookup","Hookup for Washer/Dryer","W/D Hookup",0.00,,50.00,03/27/2014,50.00,03/31/2017,,,
"ce","M0034B","wd","Washer/Dryer Included in Unit","Washer/Dryer",0.00,,25.00,03/27/2014,25.00,03/31/2017,,,
"ce","M0034B","hookup","Hookup for Washer/Dryer","W/D Hookup",0.00,,50.00,03/27/2014,50.00,03/31/2017,,,
"ce","C05284","renovated",,"Renovated Unit",149.00,03/27/2014,190.00,10/13/2015,190.00,10/13/2015,,,
"ce","M0032A","cabinets","Renovated Unit Remodel","Cabinets",0.00,,100.00,03/27/2014,100.00,03/31/2017,,,
"sh","WAIT","Rent","Rent","Rent",,,0.00,04/21/2014,721.00,12/05/2017,,,
"sh","TH5761","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5763","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5765","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5767","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5769","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5771","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5838","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5840","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5842","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5844","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5846","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5848","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5850","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5852","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5854","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5856","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5858","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5860","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5862","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5864","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5900","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5902","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5904","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5906","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5908","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5910","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5914","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5916","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5918","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5920","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5922","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5924","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5926","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5928","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5930","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5932","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5934","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5936","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5940","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5942","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5944","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5946","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5948","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5950","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5952","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5954","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5833","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5835","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5837","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5839","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5801","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5803","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5805","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5807","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5817","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5819","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5821","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5823","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5822","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5824","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5826","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5828","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5830","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5832","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5834","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5836","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5781","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5783","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5785","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5787","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5820","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5829","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5831","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5833","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5835","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5837","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5839","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5841","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5843","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5845","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5847","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5849","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5851","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5853","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5855","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5857","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5859","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5861","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5863","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5901","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5903","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5905","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5907","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5909","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5911","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5913","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","SH5915","Rent","Rent","Rent",709.00,08/04/2016,760.00,12/05/2017,760.00,12/05/2017,,,
"sh","TH5802","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5804","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5806","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5808","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5810","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5812","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5814","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5816","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5818","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5977","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5979","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5981","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5983","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5985","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5987","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5965","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5967","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5969","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5971","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5973","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5762","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5764","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5766","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5768","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5770","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5772","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5774","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5776","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5802","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5804","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5806","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5808","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5810","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5812","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5814","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5816","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5818","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5820","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5822","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5824","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5826","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5828","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5830","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5832","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5834","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5836","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5817","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5819","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5821","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5823","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5825","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","SH5827","Rent","Rent","Rent",735.00,08/04/2016,775.00,12/05/2017,775.00,12/05/2017,,,
"sh","TH5975","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5825","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5827","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5829","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5831","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5841","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5843","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5845","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5847","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5773","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5775","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5777","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5779","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5809","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5811","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5813","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5815","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","SH5755","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","SH5757","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","SH5759","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","SH5761","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","SH5763","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","SH5765","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","SH5805","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","SH5807","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","SH5809","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","SH5811","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","SH5813","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","SH5815","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5789","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5791","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5793","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5795","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5910","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5912","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5914","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5916","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5918","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","TH5920","Rent","Rent","Rent",840.00,08/04/2016,890.00,12/05/2017,890.00,12/05/2017,,,
"sh","AC1097","Rent","Rent","Rent",995.00,08/04/2016,1040.00,12/05/2017,1040.00,12/05/2017,,,
"sh","AC1099","Rent",,"Rent",995.00,08/04/2016,1040.00,12/05/2017,1040.00,12/05/2017,,,
"sh","AC1103","Rent","Rent","Rent",995.00,08/04/2016,1040.00,12/05/2017,1040.00,12/05/2017,,,
"sh","AC1105","Rent","Rent","Rent",995.00,08/04/2016,1040.00,12/05/2017,1040.00,12/05/2017,,,
