Unit_Code,Ref_Unit_Id,Property_Code,Ref_Property_ID,Record_Type,Date,Rent,Deposit,Sqft,FSetAside,UtilityAllowance,ContractRent,RoomId,BedId,RDBasicRent,NewRentsId
M0015E,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0015E,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0015E,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0015E,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0015E,,ce,,Rent Change,5/14/2015,855,0,875,0,0,0,,,0,
M0015E,,ce,,Rent Change,7/15/2015,879,0,875,0,0,0,,,0,
M0015E,,ce,,Rent Change,3/31/2016,894,0,875,0,0,0,,,0,
M0015E,,ce,,Rent Change,8/4/2016,908,0,875,0,0,0,,,0,
M0015E,,ce,,Rent Change,2/22/2017,858,0,875,0,0,0,,,0,
M0015E,,ce,,Rent Change,3/29/2018,919,0,875,0,0,0,,,0,
M0015F,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0015F,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0015F,,ce,,Rent Change,4/17/2013,655,0,875,0,0,0,,,0,
M0015F,,ce,,Rent Change,5/20/2013,685,0,875,0,0,0,,,0,
M0015F,,ce,,Rent Change,4/1/2015,705,0,875,0,0,0,,,0,
M0015F,,ce,,Rent Change,5/14/2015,865,0,875,0,0,0,,,0,
M0015F,,ce,,Rent Change,7/15/2015,889,0,875,0,0,0,,,0,
M0015F,,ce,,Rent Change,3/31/2016,904,0,875,0,0,0,,,0,
M0015F,,ce,,Rent Change,8/4/2016,918,0,875,0,0,0,,,0,
M0015F,,ce,,Rent Change,2/22/2017,868,0,875,0,0,0,,,0,
M0015F,,ce,,Rent Change,3/29/2018,929,0,875,0,0,0,,,0,
M0016A,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0016A,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0016A,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0016A,,ce,,Rent Change,5/14/2015,835,0,875,0,0,0,,,0,
M0016A,,ce,,Rent Change,7/15/2015,859,0,875,0,0,0,,,0,
M0016A,,ce,,Rent Change,3/31/2016,874,0,875,0,0,0,,,0,
M0016A,,ce,,Rent Change,8/4/2016,888,0,875,0,0,0,,,0,
M0016A,,ce,,Rent Change,2/22/2017,838,0,875,0,0,0,,,0,
M0016A,,ce,,Rent Change,3/29/2018,899,0,875,0,0,0,,,0,
M0016B,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0016B,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0016B,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0016B,,ce,,Rent Change,7/15/2015,699,0,875,0,0,0,,,0,
M0016B,,ce,,Rent Change,3/31/2016,714,0,875,0,0,0,,,0,
M0016B,,ce,,Rent Change,8/4/2016,728,0,875,0,0,0,,,0,
M0016B,,ce,,Rent Change,3/27/2018,770,0,875,0,0,0,,,0,
M0016C,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0016C,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0016C,,ce,,Rent Change,5/20/2013,665,0,875,0,0,0,,,0,
M0016C,,ce,,Rent Change,4/1/2015,685,0,875,0,0,0,,,0,
M0016C,,ce,,Rent Change,7/15/2015,709,0,875,0,0,0,,,0,
M0016C,,ce,,Rent Change,3/31/2016,724,0,875,0,0,0,,,0,
M0016C,,ce,,Rent Change,8/4/2016,738,0,875,0,0,0,,,0,
M0016C,,ce,,Rent Change,3/27/2018,780,0,875,0,0,0,,,0,
M0016D,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0016D,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0016D,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0016D,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0016D,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0016D,,ce,,Rent Change,7/15/2015,719,0,875,0,0,0,,,0,
M0016D,,ce,,Rent Change,3/31/2016,734,0,875,0,0,0,,,0,
M0016D,,ce,,Rent Change,8/4/2016,748,0,875,0,0,0,,,0,
M0016D,,ce,,Rent Change,3/27/2018,790,0,875,0,0,0,,,0,
M0016E,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0016E,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0016E,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0016E,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0016E,,ce,,Rent Change,5/14/2015,855,0,875,0,0,0,,,0,
M0016E,,ce,,Rent Change,7/15/2015,879,0,875,0,0,0,,,0,
M0016E,,ce,,Rent Change,3/31/2016,894,0,875,0,0,0,,,0,
M0016E,,ce,,Rent Change,8/4/2016,908,0,875,0,0,0,,,0,
M0016E,,ce,,Rent Change,2/22/2017,858,0,875,0,0,0,,,0,
M0016E,,ce,,Rent Change,3/29/2018,919,0,875,0,0,0,,,0,
M0016F,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0016F,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0016F,,ce,,Rent Change,4/17/2013,655,0,875,0,0,0,,,0,
M0016F,,ce,,Rent Change,5/20/2013,685,0,875,0,0,0,,,0,
M0016F,,ce,,Rent Change,4/1/2015,705,0,875,0,0,0,,,0,
M0016F,,ce,,Rent Change,7/15/2015,729,0,875,0,0,0,,,0,
M0016F,,ce,,Rent Change,3/31/2016,744,0,875,0,0,0,,,0,
M0016F,,ce,,Rent Change,8/4/2016,758,0,875,0,0,0,,,0,
M0016F,,ce,,Rent Change,3/27/2018,800,0,875,0,0,0,,,0,
M0018A,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0018A,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0018A,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0018A,,ce,,Rent Change,7/15/2015,699,0,875,0,0,0,,,0,
M0018A,,ce,,Rent Change,3/31/2016,714,0,875,0,0,0,,,0,
M0018A,,ce,,Rent Change,8/4/2016,728,0,875,0,0,0,,,0,
M0018A,,ce,,Rent Change,3/31/2017,888,0,875,0,0,0,,,0,
M0018A,,ce,,Rent Change,3/27/2018,899,0,875,0,0,0,,,0,
M0018B,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0018B,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0018B,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0018B,,ce,,Rent Change,5/14/2015,835,0,875,0,0,0,,,0,
M0018B,,ce,,Rent Change,5/15/2015,910,0,875,0,0,0,,,0,
M0018B,,ce,,Rent Change,7/15/2015,934,0,875,0,0,0,,,0,
M0018B,,ce,,Rent Change,3/31/2016,949,0,875,0,0,0,,,0,
M0018B,,ce,,Rent Change,8/4/2016,963,0,875,0,0,0,,,0,
M0018B,,ce,,Rent Change,2/22/2017,913,0,875,0,0,0,,,0,
M0018B,,ce,,Rent Change,3/29/2018,974,0,875,0,0,0,,,0,
M0018C,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0018C,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0018C,,ce,,Rent Change,5/20/2013,665,0,875,0,0,0,,,0,
M0018C,,ce,,Rent Change,4/1/2015,685,0,875,0,0,0,,,0,
M0018C,,ce,,Rent Change,7/15/2015,709,0,875,0,0,0,,,0,
M0018C,,ce,,Rent Change,3/31/2016,724,0,875,0,0,0,,,0,
M0018C,,ce,,Rent Change,8/4/2016,738,0,875,0,0,0,,,0,
M0018C,,ce,,Rent Change,3/27/2018,780,0,875,0,0,0,,,0,
M0018D,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0018D,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0018D,,ce,,Rent Change,5/20/2013,665,0,875,0,0,0,,,0,
M0018D,,ce,,Rent Change,4/1/2015,685,0,875,0,0,0,,,0,
M0018D,,ce,,Rent Change,5/14/2015,845,0,875,0,0,0,,,0,
M0018D,,ce,,Rent Change,7/15/2015,869,0,875,0,0,0,,,0,
M0018D,,ce,,Rent Change,3/31/2016,884,0,875,0,0,0,,,0,
M0018D,,ce,,Rent Change,8/4/2016,898,0,875,0,0,0,,,0,
M0018D,,ce,,Rent Change,2/22/2017,848,0,875,0,0,0,,,0,
M0018D,,ce,,Rent Change,3/29/2018,909,0,875,0,0,0,,,0,
M0018E,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0018E,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0018E,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0018E,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0018E,,ce,,Rent Change,7/15/2015,719,0,875,0,0,0,,,0,
M0018E,,ce,,Rent Change,3/31/2016,734,0,875,0,0,0,,,0,
M0018E,,ce,,Rent Change,8/4/2016,748,0,875,0,0,0,,,0,
M0018E,,ce,,Rent Change,3/27/2018,790,0,875,0,0,0,,,0,
M0018F,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0018F,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0018F,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0018F,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0018F,,ce,,Rent Change,7/15/2015,719,0,875,0,0,0,,,0,
M0018F,,ce,,Rent Change,3/31/2016,734,0,875,0,0,0,,,0,
M0018F,,ce,,Rent Change,8/4/2016,748,0,875,0,0,0,,,0,
M0018F,,ce,,Rent Change,3/27/2018,790,0,875,0,0,0,,,0,
M0020A,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0020A,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0020A,,ce,,Rent Change,3/27/2014,730,0,875,0,0,0,,,0,
M0020A,,ce,,Rent Change,4/1/2015,750,0,875,0,0,0,,,0,
M0020A,,ce,,Rent Change,5/14/2015,910,0,875,0,0,0,,,0,
M0020A,,ce,,Rent Change,7/15/2015,934,0,875,0,0,0,,,0,
M0020A,,ce,,Rent Change,3/31/2016,949,0,875,0,0,0,,,0,
M0020A,,ce,,Rent Change,8/4/2016,963,0,875,0,0,0,,,0,
M0020A,,ce,,Rent Change,2/22/2017,913,0,875,0,0,0,,,0,
M0020A,,ce,,Rent Change,3/29/2018,974,0,875,0,0,0,,,0,
M0020B,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0020B,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0020B,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0020B,,ce,,Rent Change,5/14/2015,835,0,875,0,0,0,,,0,
M0020B,,ce,,Rent Change,7/15/2015,859,0,875,0,0,0,,,0,
M0020B,,ce,,Rent Change,3/31/2016,874,0,875,0,0,0,,,0,
M0020B,,ce,,Rent Change,8/4/2016,888,0,875,0,0,0,,,0,
M0020B,,ce,,Rent Change,2/22/2017,838,0,875,0,0,0,,,0,
M0020B,,ce,,Rent Change,3/29/2018,899,0,875,0,0,0,,,0,
M0020C,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0020C,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0020C,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0020C,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0020C,,ce,,Rent Change,3/27/2014,750,0,875,0,0,0,,,0,
M0020C,,ce,,Rent Change,4/1/2015,770,0,875,0,0,0,,,0,
M0020C,,ce,,Rent Change,5/14/2015,930,0,875,0,0,0,,,0,
M0020C,,ce,,Rent Change,7/15/2015,954,0,875,0,0,0,,,0,
M0020C,,ce,,Rent Change,3/31/2016,969,0,875,0,0,0,,,0,
M0020C,,ce,,Rent Change,8/4/2016,983,0,875,0,0,0,,,0,
M0020C,,ce,,Rent Change,2/22/2017,933,0,875,0,0,0,,,0,
M0020C,,ce,,Rent Change,3/29/2018,994,0,875,0,0,0,,,0,
M0020D,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0020D,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0020D,,ce,,Rent Change,5/20/2013,665,0,875,0,0,0,,,0,
M0020D,,ce,,Rent Change,6/7/2014,830,0,875,0,0,0,,,0,
M0020D,,ce,,Rent Change,4/1/2015,685,0,875,0,0,0,,,0,
M0020D,,ce,,Rent Change,4/1/2015,850,0,875,0,0,0,,,0,
M0020D,,ce,,Rent Change,5/13/2015,685,0,875,0,0,0,,,0,
M0020D,,ce,,Rent Change,5/14/2015,845,0,875,0,0,0,,,0,
M0020D,,ce,,Rent Change,5/15/2015,920,0,875,0,0,0,,,0,
M0020D,,ce,,Rent Change,7/15/2015,944,0,875,0,0,0,,,0,
M0020D,,ce,,Rent Change,3/31/2016,959,0,875,0,0,0,,,0,
M0020D,,ce,,Rent Change,8/4/2016,973,0,875,0,0,0,,,0,
M0020D,,ce,,Rent Change,2/22/2017,923,0,875,0,0,0,,,0,
M0020D,,ce,,Rent Change,3/29/2018,984,0,875,0,0,0,,,0,
M0020E,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0020E,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0020E,,ce,,Rent Change,4/17/2013,655,0,875,0,0,0,,,0,
M0020E,,ce,,Rent Change,5/20/2013,685,0,875,0,0,0,,,0,
M0020E,,ce,,Rent Change,4/1/2015,705,0,875,0,0,0,,,0,
M0020E,,ce,,Rent Change,5/14/2015,865,0,875,0,0,0,,,0,
M0020E,,ce,,Rent Change,5/15/2015,940,0,875,0,0,0,,,0,
M0020E,,ce,,Rent Change,5/15/2015,780,0,875,0,0,0,,,0,
M0020E,,ce,,Rent Change,7/15/2015,804,0,875,0,0,0,,,0,
M0020E,,ce,,Rent Change,3/31/2016,819,0,875,0,0,0,,,0,
M0020E,,ce,,Rent Change,8/4/2016,833,0,875,0,0,0,,,0,
M0020E,,ce,,Rent Change,3/27/2018,875,0,875,0,0,0,,,0,
M0020F,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0020F,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0020F,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0020F,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0020F,,ce,,Rent Change,7/15/2015,719,0,875,0,0,0,,,0,
M0020F,,ce,,Rent Change,3/31/2016,734,0,875,0,0,0,,,0,
M0020F,,ce,,Rent Change,8/4/2016,748,0,875,0,0,0,,,0,
M0020F,,ce,,Rent Change,3/27/2018,790,0,875,0,0,0,,,0,
M0022A,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0022A,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0022A,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0022A,,ce,,Rent Change,7/15/2015,699,0,875,0,0,0,,,0,
M0022A,,ce,,Rent Change,3/31/2016,714,0,875,0,0,0,,,0,
M0022A,,ce,,Rent Change,8/4/2016,728,0,875,0,0,0,,,0,
M0022A,,ce,,Rent Change,3/27/2018,770,0,875,0,0,0,,,0,
M0022B,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0022B,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0022B,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0022B,,ce,,Rent Change,5/14/2015,835,0,875,0,0,0,,,0,
M0022B,,ce,,Rent Change,7/15/2015,859,0,875,0,0,0,,,0,
M0022B,,ce,,Rent Change,3/31/2016,874,0,875,0,0,0,,,0,
M0022B,,ce,,Rent Change,8/4/2016,888,0,875,0,0,0,,,0,
M0022B,,ce,,Rent Change,2/22/2017,838,0,875,0,0,0,,,0,
M0022B,,ce,,Rent Change,3/29/2018,899,0,875,0,0,0,,,0,
M0022C,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0022C,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0022C,,ce,,Rent Change,5/20/2013,665,0,875,0,0,0,,,0,
M0022C,,ce,,Rent Change,4/1/2015,685,0,875,0,0,0,,,0,
M0022C,,ce,,Rent Change,5/14/2015,845,0,875,0,0,0,,,0,
M0022C,,ce,,Rent Change,7/15/2015,869,0,875,0,0,0,,,0,
M0022C,,ce,,Rent Change,3/31/2016,884,0,875,0,0,0,,,0,
M0022C,,ce,,Rent Change,8/4/2016,898,0,875,0,0,0,,,0,
M0022C,,ce,,Rent Change,2/22/2017,848,0,875,0,0,0,,,0,
M0022C,,ce,,Rent Change,3/29/2018,909,0,875,0,0,0,,,0,
M0022D,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0022D,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0022D,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0022D,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0022D,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0022D,,ce,,Rent Change,5/14/2015,855,0,875,0,0,0,,,0,
M0022D,,ce,,Rent Change,7/15/2015,879,0,875,0,0,0,,,0,
M0022D,,ce,,Rent Change,3/31/2016,894,0,875,0,0,0,,,0,
M0022D,,ce,,Rent Change,8/4/2016,908,0,875,0,0,0,,,0,
M0022D,,ce,,Rent Change,2/22/2017,858,0,875,0,0,0,,,0,
M0022D,,ce,,Rent Change,3/29/2018,919,0,875,0,0,0,,,0,
M0022E,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0022E,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0022E,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0022E,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0022E,,ce,,Rent Change,7/15/2015,719,0,875,0,0,0,,,0,
M0022E,,ce,,Rent Change,3/31/2016,734,0,875,0,0,0,,,0,
M0022E,,ce,,Rent Change,8/4/2016,748,0,875,0,0,0,,,0,
M0022E,,ce,,Rent Change,3/27/2018,790,0,875,0,0,0,,,0,
M0022F,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0022F,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0022F,,ce,,Rent Change,4/17/2013,655,0,875,0,0,0,,,0,
M0022F,,ce,,Rent Change,5/20/2013,685,0,875,0,0,0,,,0,
M0022F,,ce,,Rent Change,4/1/2015,705,0,875,0,0,0,,,0,
M0022F,,ce,,Rent Change,7/15/2015,729,0,875,0,0,0,,,0,
M0022F,,ce,,Rent Change,3/31/2016,744,0,875,0,0,0,,,0,
M0022F,,ce,,Rent Change,8/4/2016,758,0,875,0,0,0,,,0,
M0022F,,ce,,Rent Change,3/27/2018,800,0,875,0,0,0,,,0,
M0024A,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0024A,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0024A,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0024A,,ce,,Rent Change,5/14/2015,835,0,875,0,0,0,,,0,
M0024A,,ce,,Rent Change,7/15/2015,859,0,875,0,0,0,,,0,
M0024A,,ce,,Rent Change,3/31/2016,874,0,875,0,0,0,,,0,
M0024A,,ce,,Rent Change,8/4/2016,888,0,875,0,0,0,,,0,
M0024A,,ce,,Rent Change,2/22/2017,838,0,875,0,0,0,,,0,
M0024A,,ce,,Rent Change,3/29/2018,899,0,875,0,0,0,,,0,
M0024B,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0024B,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0024B,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0024B,,ce,,Rent Change,5/14/2015,835,0,875,0,0,0,,,0,
M0024B,,ce,,Rent Change,7/15/2015,859,0,875,0,0,0,,,0,
M0024B,,ce,,Rent Change,3/31/2016,874,0,875,0,0,0,,,0,
M0024B,,ce,,Rent Change,8/4/2016,888,0,875,0,0,0,,,0,
M0024B,,ce,,Rent Change,2/22/2017,838,0,875,0,0,0,,,0,
M0024B,,ce,,Rent Change,3/29/2018,899,0,875,0,0,0,,,0,
M0024C,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0024C,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0024C,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0024C,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0024C,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0024C,,ce,,Rent Change,7/15/2015,719,0,875,0,0,0,,,0,
M0024C,,ce,,Rent Change,3/31/2016,734,0,875,0,0,0,,,0,
M0024C,,ce,,Rent Change,8/4/2016,748,0,875,0,0,0,,,0,
M0024C,,ce,,Rent Change,3/27/2018,790,0,875,0,0,0,,,0,
M0024D,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0024D,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0024D,,ce,,Rent Change,5/20/2013,665,0,875,0,0,0,,,0,
M0024D,,ce,,Rent Change,4/1/2015,685,0,875,0,0,0,,,0,
M0024D,,ce,,Rent Change,7/15/2015,709,0,875,0,0,0,,,0,
M0024D,,ce,,Rent Change,3/31/2016,724,0,875,0,0,0,,,0,
M0024D,,ce,,Rent Change,8/4/2016,738,0,875,0,0,0,,,0,
M0024D,,ce,,Rent Change,3/27/2018,780,0,875,0,0,0,,,0,
M0024E,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0024E,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0024E,,ce,,Rent Change,4/17/2013,655,0,875,0,0,0,,,0,
M0024E,,ce,,Rent Change,5/20/2013,685,0,875,0,0,0,,,0,
M0024E,,ce,,Rent Change,4/1/2015,705,0,875,0,0,0,,,0,
M0024E,,ce,,Rent Change,7/15/2015,729,0,875,0,0,0,,,0,
M0024E,,ce,,Rent Change,3/31/2016,744,0,875,0,0,0,,,0,
M0024E,,ce,,Rent Change,8/4/2016,758,0,875,0,0,0,,,0,
M0024E,,ce,,Rent Change,3/27/2018,800,0,875,0,0,0,,,0,
M0024F,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0024F,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0024F,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0024F,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0024F,,ce,,Rent Change,7/15/2015,719,0,875,0,0,0,,,0,
M0024F,,ce,,Rent Change,3/31/2016,734,0,875,0,0,0,,,0,
M0024F,,ce,,Rent Change,8/4/2016,748,0,875,0,0,0,,,0,
M0024F,,ce,,Rent Change,3/27/2018,790,0,875,0,0,0,,,0,
M0026A,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0026A,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0026A,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0026A,,ce,,Rent Change,7/15/2015,699,0,875,0,0,0,,,0,
M0026A,,ce,,Rent Change,3/31/2016,714,0,875,0,0,0,,,0,
M0026A,,ce,,Rent Change,8/4/2016,728,0,875,0,0,0,,,0,
M0026A,,ce,,Rent Change,3/27/2018,770,0,875,0,0,0,,,0,
M0026B,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0026B,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0026B,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0026B,,ce,,Rent Change,7/15/2015,699,0,875,0,0,0,,,0,
M0026B,,ce,,Rent Change,3/31/2016,714,0,875,0,0,0,,,0,
M0026B,,ce,,Rent Change,8/4/2016,728,0,875,0,0,0,,,0,
M0026B,,ce,,Rent Change,3/27/2018,770,0,875,0,0,0,,,0,
M0026C,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0026C,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0026C,,ce,,Rent Change,5/20/2013,665,0,875,0,0,0,,,0,
M0026C,,ce,,Rent Change,4/1/2015,685,0,875,0,0,0,,,0,
M0026C,,ce,,Rent Change,7/15/2015,709,0,875,0,0,0,,,0,
M0026C,,ce,,Rent Change,3/31/2016,724,0,875,0,0,0,,,0,
M0026C,,ce,,Rent Change,8/4/2016,738,0,875,0,0,0,,,0,
M0026C,,ce,,Rent Change,3/27/2018,780,0,875,0,0,0,,,0,
M0026D,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0026D,,ce,,Rent Change,4/17/2013,635,0,875,0,0,0,,,0,
M0026D,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0026D,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0026D,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0026D,,ce,,Rent Change,7/15/2015,719,0,875,0,0,0,,,0,
M0026D,,ce,,Rent Change,3/31/2016,734,0,875,0,0,0,,,0,
M0026D,,ce,,Rent Change,8/4/2016,748,0,875,0,0,0,,,0,
M0026D,,ce,,Rent Change,3/27/2018,790,0,875,0,0,0,,,0,
M0026E,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0026E,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0026E,,ce,,Rent Change,5/20/2013,675,0,875,0,0,0,,,0,
M0026E,,ce,,Rent Change,4/1/2015,695,0,875,0,0,0,,,0,
M0026E,,ce,,Rent Change,7/15/2015,719,0,875,0,0,0,,,0,
M0026E,,ce,,Rent Change,3/31/2016,734,0,875,0,0,0,,,0,
M0026E,,ce,,Rent Change,8/4/2016,748,0,875,0,0,0,,,0,
M0026E,,ce,,Rent Change,3/27/2018,790,0,875,0,0,0,,,0,
M0026F,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0026F,,ce,,Rent Change,4/17/2013,645,0,875,0,0,0,,,0,
M0026F,,ce,,Rent Change,4/17/2013,655,0,875,0,0,0,,,0,
M0026F,,ce,,Rent Change,5/20/2013,685,0,875,0,0,0,,,0,
M0026F,,ce,,Rent Change,4/1/2015,705,0,875,0,0,0,,,0,
M0026F,,ce,,Rent Change,7/15/2015,729,0,875,0,0,0,,,0,
M0026F,,ce,,Rent Change,3/31/2016,744,0,875,0,0,0,,,0,
M0026F,,ce,,Rent Change,8/4/2016,758,0,875,0,0,0,,,0,
M0026F,,ce,,Rent Change,3/27/2018,800,0,875,0,0,0,,,0,
M0028A,,ce,,New Unit,4/1/2013,625,0,875,0,0,0,,,0,
M0028A,,ce,,Rent Change,5/20/2013,655,0,875,0,0,0,,,0,
M0028A,,ce,,Rent Change,4/1/2015,675,0,875,0,0,0,,,0,
M0028A,,ce,,Rent Change,7/15/2015,699,0,875,0,0,0,,,0,
