,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Lenght of Stay,Vacancy
47066,ce,t0022191,Rent Change,2016-07-31,S1456F,2014-07-25,,654.0,0.0,,0
47073,ce,t0022191,Rent Change,2017-07-31,S1456F,2014-07-25,,667.0,0.0,,0
47074,ce,t0022191,Rent Change,2017-07-31,S1456F,2014-07-25,,667.0,0.0,,0
47075,ce,t0022191,Rent Change,2017-07-31,S1456F,2014-07-25,,667.0,0.0,,0
47076,ce,t0022191,Rent Change,2017-07-31,S1456F,2014-07-25,,667.0,0.0,,0
47077,ce,t0022191,Rent Change,2017-07-31,S1456F,2014-07-25,,667.0,0.0,,0
47078,ce,t0022191,Rent Change,2017-07-31,S1456F,2014-07-25,,667.0,0.0,,0
47085,ce,t0022191,Rent Change,2018-07-31,S1456F,2014-07-25,,685.0,0.0,,0
47086,ce,t0022191,Rent Change,2018-07-31,S1456F,2014-07-25,,685.0,0.0,,0
47087,ce,t0022191,Rent Change,2018-07-31,S1456F,2014-07-25,,685.0,0.0,,0
47088,ce,t0022191,Rent Change,2018-07-31,S1456F,2014-07-25,,685.0,0.0,,0
47089,ce,t0022191,Rent Change,2018-07-31,S1456F,2014-07-25,,685.0,0.0,,0
47090,ce,t0022191,Rent Change,2018-07-31,S1456F,2014-07-25,,685.0,0.0,,0
47091,ce,t0022191,Rent Change,2014-07-22,S1456F,2014-07-31,,619.0,0.0,,0
47092,ce,t0022191,Rent Change,2014-07-22,S1456F,2014-07-31,,619.0,0.0,,0
47093,ce,t0022191,Rent Change,2014-07-22,S1456F,2014-07-31,,619.0,0.0,,0
47094,ce,t0022191,Rent Change,2014-07-22,S1456F,2014-07-31,,619.0,0.0,,0
47095,ce,t0022191,Rent Change,2014-07-22,S1456F,2014-07-31,,619.0,0.0,,0
47096,ce,t0022191,Rent Change,2014-07-22,S1456F,2014-07-31,,619.0,0.0,,0
47115,ce,t0022191,Rent Change,2014-07-10,C0011F,2014-08-16,,670.0,0.0,,0
47116,ce,t0022191,Rent Change,2014-07-10,C0011F,2014-08-16,,670.0,0.0,,0
47117,ce,t0022191,Rent Change,2014-07-10,C0011F,2014-08-16,,670.0,0.0,,0
47118,ce,t0022191,Rent Change,2014-07-10,C0011F,2014-08-16,,670.0,0.0,,0
47119,ce,t0022191,Rent Change,2014-07-10,C0011F,2014-08-16,,670.0,0.0,,0
47120,ce,t0022191,Rent Change,2014-07-10,C0011F,2014-08-16,,670.0,0.0,,0
47142,sh,t0022307,Rent Change,2016-07-31,TT1223,2014-07-25,,925.0,0.0,,0
47143,sh,t0022307,Rent Change,2016-07-31,TT1223,2014-07-25,,925.0,0.0,,0
47144,sh,t0022307,Rent Change,2016-07-31,TT1223,2014-07-25,,925.0,0.0,,0
47148,sh,t0022307,Rent Change,2017-07-31,TT1223,2014-07-25,,950.0,0.0,,0
47149,sh,t0022307,Rent Change,2017-07-31,TT1223,2014-07-25,,950.0,0.0,,0
47150,sh,t0022307,Rent Change,2017-07-31,TT1223,2014-07-25,,950.0,0.0,,0
47154,sh,t0022307,Rent Change,2018-07-31,TT1223,2014-07-25,,1050.0,0.0,,0
47155,sh,t0022307,Rent Change,2018-07-31,TT1223,2014-07-25,,1050.0,0.0,,0
47156,sh,t0022307,Rent Change,2018-07-31,TT1223,2014-07-25,,1050.0,0.0,,0
47198,ce,t0021791,Rent Change,2015-07-31,M0006A,2014-07-29,,675.0,0.0,,0
47200,ce,t0021791,Move Out,2016-08-01,M0006A,2014-07-29,2016-07-31,675.0,0.0,733 days 00:00:00.000000000,1
47208,ce,t0021991,Rent Change,2014-07-08,M0008C,2014-08-15,,740.0,0.0,,0
47209,ce,t0021991,Rent Change,2014-07-08,M0008C,2014-08-15,,740.0,0.0,,0
47212,ce,t0021991,Rent Change,2014-07-11,M0016E,2014-08-22,,675.0,0.0,,0
47213,ce,t0021991,Rent Change,2014-07-11,M0016E,2014-08-22,,675.0,0.0,,0
47221,sh,t0022115,Rent Change,2014-07-08,WC5956H,2014-07-30,,610.0,0.0,,0
47230,sh,t0022115,Move Out,2015-08-25,WC5956H,2014-07-31,2015-08-25,610.0,0.0,390 days 00:00:00.000000000,1
47234,sh,t0021122,Rent Change,2014-06-23,TH5810,2014-07-30,,700.0,0.0,,0
47240,sh,t0021352,Rent Change,2014-06-26,WC5960F,2014-07-31,,610.0,0.0,,0
47241,sh,t0021352,Rent Change,2014-06-26,WC5960F,2014-07-31,,610.0,0.0,,0
47242,sh,t0021352,Rent Change,2014-06-26,WC5960F,2014-07-31,,610.0,0.0,,0
47261,sh,t0021352,Rent Change,2015-07-31,WC5960F,2014-07-31,,635.0,0.0,,0
47262,sh,t0021352,Rent Change,2015-07-31,WC5960F,2014-07-31,,635.0,0.0,,0
47263,sh,t0021352,Rent Change,2015-07-31,WC5960F,2014-07-31,,635.0,0.0,,0
47267,sh,t0021352,Rent Change,2016-07-31,WC5960F,2014-07-31,,647.0,0.0,,0
47268,sh,t0021352,Rent Change,2016-07-31,WC5960F,2014-07-31,,647.0,0.0,,0
47269,sh,t0021352,Rent Change,2016-07-31,WC5960F,2014-07-31,,647.0,0.0,,0
47273,sh,t0021352,Move Out,2017-07-31,WC5960F,2014-07-31,2017-07-31,647.0,0.0,1096 days 00:00:00.000000000,1
47274,sh,t0021352,Move Out,2017-07-31,WC5960F,2014-07-31,2017-07-31,647.0,0.0,1096 days 00:00:00.000000000,1
47275,sh,t0021352,Move Out,2017-07-31,WC5960F,2014-07-31,2017-07-31,647.0,0.0,1096 days 00:00:00.000000000,1
47287,sh,t0021815,Rent Change,2014-07-01,TH5829,2014-08-01,,800.0,0.0,,0
47294,sh,t0021815,Move Out,2015-07-21,TH5829,2014-08-15,2015-07-21,800.0,0.0,340 days 00:00:00.000000000,1
47309,ce,t0021895,Rent Change,2015-07-31,C5250A,2014-08-01,,690.0,0.0,,0
47310,ce,t0021895,Rent Change,2015-07-31,C5250A,2014-08-01,,690.0,0.0,,0
47313,ce,t0021895,Rent Change,2016-07-31,C5250A,2014-08-01,,724.0,0.0,,0
47314,ce,t0021895,Rent Change,2016-07-31,C5250A,2014-08-01,,724.0,0.0,,0
47319,ce,t0021895,Move Out,2017-07-26,C5250A,2014-08-01,2017-07-21,724.0,0.0,1085 days 00:00:00.000000000,1
47320,ce,t0021895,Move Out,2017-07-26,C5250A,2014-08-01,2017-07-21,724.0,0.0,1085 days 00:00:00.000000000,1
47335,ce,t0022150,Rent Change,2015-08-31,M0009E,2014-08-02,,636.0,0.0,,0
47337,ce,t0022150,Move Out,2016-08-31,M0009E,2014-08-02,2016-08-31,636.0,0.0,760 days 00:00:00.000000000,1
47347,ce,t0022793,Rent Change,2015-08-31,C5305A,2014-08-04,,623.0,0.0,,0
47349,ce,t0022793,Move Out,2016-08-31,C5305A,2014-08-04,2016-08-31,623.0,0.0,758 days 00:00:00.000000000,1
47362,sh,t0021979,Rent Change,2014-07-01,SH5914,2014-08-07,,675.0,0.0,,0
47363,sh,t0021979,Rent Change,2014-07-01,SH5914,2014-08-07,,675.0,0.0,,0
47364,sh,t0021979,Rent Change,2014-07-01,SH5914,2014-08-07,,675.0,0.0,,0
47365,sh,t0021979,Rent Change,2014-07-01,SH5914,2014-08-07,,675.0,0.0,,0
47366,sh,t0021979,Rent Change,2014-07-01,SH5914,2014-08-07,,675.0,0.0,,0
47392,sh,t0021979,Rent Change,2015-08-31,SH5914,2014-08-08,,715.0,0.0,,0
47393,sh,t0021979,Rent Change,2015-08-31,SH5914,2014-08-08,,715.0,0.0,,0
47394,sh,t0021979,Rent Change,2015-08-31,SH5914,2014-08-08,,715.0,0.0,,0
47395,sh,t0021979,Rent Change,2015-08-31,SH5914,2014-08-08,,715.0,0.0,,0
47396,sh,t0021979,Rent Change,2015-08-31,SH5914,2014-08-08,,715.0,0.0,,0
47427,sh,t0021979,Rent Change,2016-06-30,SH5914,2014-08-08,,966.0,0.0,,0
47428,sh,t0021979,Rent Change,2016-06-30,SH5914,2014-08-08,,966.0,0.0,,0
47429,sh,t0021979,Rent Change,2016-06-30,SH5914,2014-08-08,,966.0,0.0,,0
47430,sh,t0021979,Rent Change,2016-06-30,SH5914,2014-08-08,,966.0,0.0,,0
47431,sh,t0021979,Rent Change,2016-06-30,SH5914,2014-08-08,,966.0,0.0,,0
47432,sh,t0021979,Rent Change,2016-07-01,SH5914,2014-08-08,,715.0,0.0,,0
47433,sh,t0021979,Rent Change,2016-07-01,SH5914,2014-08-08,,715.0,0.0,,0
47434,sh,t0021979,Rent Change,2016-07-01,SH5914,2014-08-08,,715.0,0.0,,0
47435,sh,t0021979,Rent Change,2016-07-01,SH5914,2014-08-08,,715.0,0.0,,0
47436,sh,t0021979,Rent Change,2016-07-01,SH5914,2014-08-08,,715.0,0.0,,0
47437,sh,t0021979,Rent Change,2016-07-01,SH5914,2014-08-08,,740.0,0.0,,0
47438,sh,t0021979,Rent Change,2016-07-01,SH5914,2014-08-08,,740.0,0.0,,0
47439,sh,t0021979,Rent Change,2016-07-01,SH5914,2014-08-08,,740.0,0.0,,0
47440,sh,t0021979,Rent Change,2016-07-01,SH5914,2014-08-08,,740.0,0.0,,0
47441,sh,t0021979,Rent Change,2016-07-01,SH5914,2014-08-08,,740.0,0.0,,0
47452,sh,t0021979,Move Out,2016-11-07,SH5914,2014-08-08,2016-11-05,740.0,0.0,820 days 00:00:00.000000000,1
47453,sh,t0021979,Move Out,2016-11-07,SH5914,2014-08-08,2016-11-05,740.0,0.0,820 days 00:00:00.000000000,1
47454,sh,t0021979,Move Out,2016-11-07,SH5914,2014-08-08,2016-11-05,740.0,0.0,820 days 00:00:00.000000000,1
47455,sh,t0021979,Move Out,2016-11-07,SH5914,2014-08-08,2016-11-05,740.0,0.0,820 days 00:00:00.000000000,1
47456,sh,t0021979,Move Out,2016-11-07,SH5914,2014-08-08,2016-11-05,740.0,0.0,820 days 00:00:00.000000000,1
47486,sh,t0034649,Rent Change,2014-07-01,SH5814,2014-08-08,,700.0,0.0,,0
47487,sh,t0034649,Rent Change,2014-07-01,SH5814,2014-08-08,,700.0,0.0,,0
47498,sh,t0034649,Rent Change,2015-08-31,SH5814,2014-08-08,,721.0,0.0,,0
47499,sh,t0034649,Rent Change,2015-08-31,SH5814,2014-08-08,,721.0,0.0,,0
47514,sh,t0034649,Move Out,2017-09-18,SH5814,2014-08-08,2017-09-18,721.0,0.0,1137 days 00:00:00.000000000,1
47515,sh,t0034649,Move Out,2017-09-18,SH5814,2014-08-08,2017-09-18,721.0,0.0,1137 days 00:00:00.000000000,1
47524,sh,t0022786,Rent Change,2014-08-04,TT1166,2014-08-08,,990.0,0.0,,0
47525,sh,t0022786,Rent Change,2014-08-04,TT1166,2014-08-08,,990.0,0.0,,0
47528,sh,t0022786,Rent Change,2014-08-04,TT1166,2014-08-08,,965.0,0.0,,0
47529,sh,t0022786,Rent Change,2014-08-04,TT1166,2014-08-08,,965.0,0.0,,0
47538,sh,t0022786,Move Out,2015-08-31,TT1166,2014-08-13,2015-08-31,965.0,0.0,383 days 00:00:00.000000000,1
47539,sh,t0022786,Move Out,2015-08-31,TT1166,2014-08-13,2015-08-31,965.0,0.0,383 days 00:00:00.000000000,1
47560,sh,t0022803,Rent Change,2014-08-05,AC1126,2014-08-08,,990.0,0.0,,0
47561,sh,t0022803,Rent Change,2014-08-05,AC1126,2014-08-08,,990.0,0.0,,0
47562,sh,t0022803,Rent Change,2014-08-05,AC1126,2014-08-08,,990.0,0.0,,0
47563,sh,t0022803,Rent Change,2014-08-05,AC1126,2014-08-08,,990.0,0.0,,0
47564,sh,t0022803,Rent Change,2014-08-05,AC1126,2014-08-08,,990.0,0.0,,0
47565,sh,t0022803,Rent Change,2014-08-05,AC1126,2014-08-08,,990.0,0.0,,0
47566,sh,t0022803,Rent Change,2014-08-05,AC1126,2014-08-08,,990.0,0.0,,0
47595,sh,t0022803,Rent Change,2014-09-01,AC1126,2014-08-08,,965.0,0.0,,0
47596,sh,t0022803,Rent Change,2014-09-01,AC1126,2014-08-08,,965.0,0.0,,0
47597,sh,t0022803,Rent Change,2014-09-01,AC1126,2014-08-08,,965.0,0.0,,0
47598,sh,t0022803,Rent Change,2014-09-01,AC1126,2014-08-08,,965.0,0.0,,0
47599,sh,t0022803,Rent Change,2014-09-01,AC1126,2014-08-08,,965.0,0.0,,0
47600,sh,t0022803,Rent Change,2014-09-01,AC1126,2014-08-08,,965.0,0.0,,0
47601,sh,t0022803,Rent Change,2014-09-01,AC1126,2014-08-08,,965.0,0.0,,0
47609,sh,t0022803,Rent Change,2015-08-31,AC1126,2014-08-08,,990.0,0.0,,0
47610,sh,t0022803,Rent Change,2015-08-31,AC1126,2014-08-08,,990.0,0.0,,0
47611,sh,t0022803,Rent Change,2015-08-31,AC1126,2014-08-08,,990.0,0.0,,0
47612,sh,t0022803,Rent Change,2015-08-31,AC1126,2014-08-08,,990.0,0.0,,0
47613,sh,t0022803,Rent Change,2015-08-31,AC1126,2014-08-08,,990.0,0.0,,0
47614,sh,t0022803,Rent Change,2015-08-31,AC1126,2014-08-08,,990.0,0.0,,0
47615,sh,t0022803,Rent Change,2015-08-31,AC1126,2014-08-08,,990.0,0.0,,0
47623,sh,t0022803,Rent Change,2016-08-31,AC1126,2014-08-08,,1000.0,0.0,,0
47624,sh,t0022803,Rent Change,2016-08-31,AC1126,2014-08-08,,1000.0,0.0,,0
47625,sh,t0022803,Rent Change,2016-08-31,AC1126,2014-08-08,,1000.0,0.0,,0
47626,sh,t0022803,Rent Change,2016-08-31,AC1126,2014-08-08,,1000.0,0.0,,0
47627,sh,t0022803,Rent Change,2016-08-31,AC1126,2014-08-08,,1000.0,0.0,,0
47628,sh,t0022803,Rent Change,2016-08-31,AC1126,2014-08-08,,1000.0,0.0,,0
47629,sh,t0022803,Rent Change,2016-08-31,AC1126,2014-08-08,,1000.0,0.0,,0
47630,sh,t0022803,Rent Change,2016-11-30,AC1126,2014-08-08,,990.0,0.0,,0
47631,sh,t0022803,Rent Change,2016-11-30,AC1126,2014-08-08,,990.0,0.0,,0
47632,sh,t0022803,Rent Change,2016-11-30,AC1126,2014-08-08,,990.0,0.0,,0
47633,sh,t0022803,Rent Change,2016-11-30,AC1126,2014-08-08,,990.0,0.0,,0
47634,sh,t0022803,Rent Change,2016-11-30,AC1126,2014-08-08,,990.0,0.0,,0
47635,sh,t0022803,Rent Change,2016-11-30,AC1126,2014-08-08,,990.0,0.0,,0
47636,sh,t0022803,Rent Change,2016-11-30,AC1126,2014-08-08,,990.0,0.0,,0
47644,sh,t0022803,Rent Change,2017-08-31,AC1126,2014-08-08,,1015.0,0.0,,0
47645,sh,t0022803,Rent Change,2017-08-31,AC1126,2014-08-08,,1015.0,0.0,,0
47646,sh,t0022803,Rent Change,2017-08-31,AC1126,2014-08-08,,1015.0,0.0,,0
47647,sh,t0022803,Rent Change,2017-08-31,AC1126,2014-08-08,,1015.0,0.0,,0
47648,sh,t0022803,Rent Change,2017-08-31,AC1126,2014-08-08,,1015.0,0.0,,0
47649,sh,t0022803,Rent Change,2017-08-31,AC1126,2014-08-08,,1015.0,0.0,,0
47650,sh,t0022803,Rent Change,2017-08-31,AC1126,2014-08-08,,1015.0,0.0,,0
47679,sh,t0022803,Rent Change,2018-08-31,AC1126,2014-08-08,,1050.0,0.0,,0
47680,sh,t0022803,Rent Change,2018-08-31,AC1126,2014-08-08,,1050.0,0.0,,0
47681,sh,t0022803,Rent Change,2018-08-31,AC1126,2014-08-08,,1050.0,0.0,,0
47682,sh,t0022803,Rent Change,2018-08-31,AC1126,2014-08-08,,1050.0,0.0,,0
47683,sh,t0022803,Rent Change,2018-08-31,AC1126,2014-08-08,,1050.0,0.0,,0
47684,sh,t0022803,Rent Change,2018-08-31,AC1126,2014-08-08,,1050.0,0.0,,0
47685,sh,t0022803,Rent Change,2018-08-31,AC1126,2014-08-08,,1050.0,0.0,,0
47719,ce,t0022404,Rent Change,2015-08-31,S1500-1F,2014-08-21,,744.0,0.0,,0
47720,ce,t0022404,Rent Change,2015-08-31,S1500-1F,2014-08-21,,744.0,0.0,,0
47723,ce,t0022404,Rent Change,2016-08-31,S1500-1F,2014-08-21,,784.0,0.0,,0
47724,ce,t0022404,Rent Change,2016-08-31,S1500-1F,2014-08-21,,784.0,0.0,,0
47735,ce,t0022404,Move Out,2017-08-31,S1500-1F,2014-08-21,2017-08-31,784.0,0.0,1106 days 00:00:00.000000000,1
47736,ce,t0022404,Move Out,2017-08-31,S1500-1F,2014-08-21,2017-08-31,784.0,0.0,1106 days 00:00:00.000000000,1
47755,ce,t0022404,Move Out,2017-10-03,S1500-1F,2014-08-21,2017-08-31,784.0,0.0,1106 days 00:00:00.000000000,1
47756,ce,t0022404,Move Out,2017-10-03,S1500-1F,2014-08-21,2017-08-31,784.0,0.0,1106 days 00:00:00.000000000,1
47779,ce,t0022827,Rent Change,2015-08-31,C5273C,2014-08-09,,633.0,0.0,,0
47780,ce,t0022827,Rent Change,2015-08-31,C5273C,2014-08-09,,633.0,0.0,,0
47781,ce,t0022827,Rent Change,2015-08-31,C5273C,2014-08-09,,633.0,0.0,,0
47785,ce,t0022827,Rent Change,2016-08-31,C5273C,2014-08-09,,663.0,0.0,,0
47786,ce,t0022827,Rent Change,2016-08-31,C5273C,2014-08-09,,663.0,0.0,,0
47787,ce,t0022827,Rent Change,2016-08-31,C5273C,2014-08-09,,663.0,0.0,,0
47791,ce,t0022827,Rent Change,2017-08-31,C5273C,2014-08-09,,668.0,0.0,,0
47792,ce,t0022827,Rent Change,2017-08-31,C5273C,2014-08-09,,668.0,0.0,,0
47793,ce,t0022827,Rent Change,2017-08-31,C5273C,2014-08-09,,668.0,0.0,,0
47797,ce,t0022827,Move Out,2018-03-16,C5273C,2014-08-09,2018-03-16,668.0,0.0,1315 days 00:00:00.000000000,1
47798,ce,t0022827,Move Out,2018-03-16,C5273C,2014-08-09,2018-03-16,668.0,0.0,1315 days 00:00:00.000000000,1
47799,ce,t0022827,Move Out,2018-03-16,C5273C,2014-08-09,2018-03-16,668.0,0.0,1315 days 00:00:00.000000000,1
47836,sh,t0030067,Rent Change,2016-07-15,WC5933Q,2016-07-14,,628.0,0.0,,0
47837,sh,t0030067,Rent Change,2016-07-15,WC5933Q,2016-07-14,,628.0,0.0,,0
47838,sh,t0030067,Rent Change,2016-07-15,WC5933Q,2016-07-14,,628.0,0.0,,0
47839,sh,t0030067,Rent Change,2016-07-15,WC5933Q,2016-07-14,,628.0,0.0,,0
47840,sh,t0030067,Rent Change,2016-07-15,WC5933Q,2016-07-14,,628.0,0.0,,0
47841,sh,t0030067,Rent Change,2016-07-15,WC5933Q,2016-07-14,,628.0,0.0,,0
47890,sh,t0030067,Rent Change,2017-06-30,WC5933Q,2016-07-14,,642.0,0.0,,0
47891,sh,t0030067,Rent Change,2017-06-30,WC5933Q,2016-07-14,,642.0,0.0,,0
47892,sh,t0030067,Rent Change,2017-06-30,WC5933Q,2016-07-14,,642.0,0.0,,0
47893,sh,t0030067,Rent Change,2017-06-30,WC5933Q,2016-07-14,,642.0,0.0,,0
47894,sh,t0030067,Rent Change,2017-06-30,WC5933Q,2016-07-14,,642.0,0.0,,0
47895,sh,t0030067,Rent Change,2017-06-30,WC5933Q,2016-07-14,,642.0,0.0,,0
47896,sh,t0030067,Rent Change,2017-07-31,WC5933Q,2016-07-14,,653.0,0.0,,0
47897,sh,t0030067,Rent Change,2017-07-31,WC5933Q,2016-07-14,,653.0,0.0,,0
47898,sh,t0030067,Rent Change,2017-07-31,WC5933Q,2016-07-14,,653.0,0.0,,0
47899,sh,t0030067,Rent Change,2017-07-31,WC5933Q,2016-07-14,,653.0,0.0,,0
47900,sh,t0030067,Rent Change,2017-07-31,WC5933Q,2016-07-14,,653.0,0.0,,0
47901,sh,t0030067,Rent Change,2017-07-31,WC5933Q,2016-07-14,,653.0,0.0,,0
47926,sh,t0030067,Move Out,2018-06-06,WC5933Q,2016-07-14,2018-06-06,653.0,0.0,692 days 00:00:00.000000000,1
47927,sh,t0030067,Move Out,2018-06-06,WC5933Q,2016-07-14,2018-06-06,653.0,0.0,692 days 00:00:00.000000000,1
47928,sh,t0030067,Move Out,2018-06-06,WC5933Q,2016-07-14,2018-06-06,653.0,0.0,692 days 00:00:00.000000000,1
47929,sh,t0030067,Move Out,2018-06-06,WC5933Q,2016-07-14,2018-06-06,653.0,0.0,692 days 00:00:00.000000000,1
47930,sh,t0030067,Move Out,2018-06-06,WC5933Q,2016-07-14,2018-06-06,653.0,0.0,692 days 00:00:00.000000000,1
47931,sh,t0030067,Move Out,2018-06-06,WC5933Q,2016-07-14,2018-06-06,653.0,0.0,692 days 00:00:00.000000000,1
47956,sh,t0030067,Rent Change,2016-07-08,WAIT-2B,2016-08-10,,597.0,0.0,,0
47957,sh,t0030067,Rent Change,2016-07-08,WAIT-2B,2016-08-10,,597.0,0.0,,0
47958,sh,t0030067,Rent Change,2016-07-08,WAIT-2B,2016-08-10,,597.0,0.0,,0
47959,sh,t0030067,Rent Change,2016-07-08,WAIT-2B,2016-08-10,,597.0,0.0,,0
47960,sh,t0030067,Rent Change,2016-07-08,WAIT-2B,2016-08-10,,597.0,0.0,,0
47961,sh,t0030067,Rent Change,2016-07-08,WAIT-2B,2016-08-10,,597.0,0.0,,0
47968,sh,t0030067,Rent Change,2016-07-11,SH5817,2016-08-10,,721.0,0.0,,0
47969,sh,t0030067,Rent Change,2016-07-11,SH5817,2016-08-10,,721.0,0.0,,0
47970,sh,t0030067,Rent Change,2016-07-11,SH5817,2016-08-10,,721.0,0.0,,0
47971,sh,t0030067,Rent Change,2016-07-11,SH5817,2016-08-10,,721.0,0.0,,0
47972,sh,t0030067,Rent Change,2016-07-11,SH5817,2016-08-10,,721.0,0.0,,0
47973,sh,t0030067,Rent Change,2016-07-11,SH5817,2016-08-10,,721.0,0.0,,0
47980,sh,t0030067,Rent Change,2016-07-11,WC5950J,2016-08-10,,639.0,0.0,,0
47981,sh,t0030067,Rent Change,2016-07-11,WC5950J,2016-08-10,,639.0,0.0,,0
47982,sh,t0030067,Rent Change,2016-07-11,WC5950J,2016-08-10,,639.0,0.0,,0
47983,sh,t0030067,Rent Change,2016-07-11,WC5950J,2016-08-10,,639.0,0.0,,0
47984,sh,t0030067,Rent Change,2016-07-11,WC5950J,2016-08-10,,639.0,0.0,,0
47985,sh,t0030067,Rent Change,2016-07-11,WC5950J,2016-08-10,,639.0,0.0,,0
47994,sh,t0021572,Rent Change,2014-07-01,FT5767,2014-08-11,,975.0,0.0,,0
48000,sh,t0021123,Rent Change,2014-07-01,WC5940C,2014-08-11,,620.0,0.0,,0
48008,sh,t0021123,Move Out,2015-07-02,WC5940C,2014-08-14,2015-07-01,620.0,0.0,321 days 00:00:00.000000000,1
48029,ce,t0022086,Rent Change,2015-08-31,C5252D,2014-08-15,,677.0,0.0,,0
48030,ce,t0022086,Rent Change,2015-08-31,C5252D,2014-08-15,,677.0,0.0,,0
48031,ce,t0022086,Rent Change,2015-08-31,C5252D,2014-08-15,,677.0,0.0,,0
48035,ce,t0022086,Rent Change,2016-08-31,C5252D,2014-08-15,,715.0,0.0,,0
48036,ce,t0022086,Rent Change,2016-08-31,C5252D,2014-08-15,,715.0,0.0,,0
48037,ce,t0022086,Rent Change,2016-08-31,C5252D,2014-08-15,,715.0,0.0,,0
48041,ce,t0022086,Rent Change,2017-08-31,C5252D,2014-08-15,,839.0,0.0,,0
48042,ce,t0022086,Rent Change,2017-08-31,C5252D,2014-08-15,,839.0,0.0,,0
48043,ce,t0022086,Rent Change,2017-08-31,C5252D,2014-08-15,,839.0,0.0,,0
48047,ce,t0022086,Move Out,2017-12-31,C5252D,2014-08-15,2017-12-31,839.0,0.0,1234 days 00:00:00.000000000,1
48048,ce,t0022086,Move Out,2017-12-31,C5252D,2014-08-15,2017-12-31,839.0,0.0,1234 days 00:00:00.000000000,1
48049,ce,t0022086,Move Out,2017-12-31,C5252D,2014-08-15,2017-12-31,839.0,0.0,1234 days 00:00:00.000000000,1
48061,sh,t0022044,Rent Change,2014-07-10,SH5838,2014-08-15,,675.0,0.0,,0
48067,sh,t0022044,Move Out,2015-08-31,SH5838,2014-08-15,2015-08-31,675.0,0.0,381 days 00:00:00.000000000,1
48072,ce,t0022016,Rent Change,2014-07-10,S1500-1J,2014-08-22,,715.0,0.0,,0
48079,ce,t0022016,Move Out,2015-06-01,S1500-1J,2014-08-22,2015-05-31,715.0,0.0,282 days 00:00:00.000000000,1
48104,ce,t0022134,Rent Change,2015-08-31,M0034F,2014-08-15,,702.0,0.0,,0
48105,ce,t0022134,Rent Change,2015-08-31,M0034F,2014-08-15,,702.0,0.0,,0
48106,ce,t0022134,Rent Change,2015-08-31,M0034F,2014-08-15,,702.0,0.0,,0
48110,ce,t0022134,Rent Change,2016-08-31,M0034F,2014-08-15,,734.0,0.0,,0
48111,ce,t0022134,Rent Change,2016-08-31,M0034F,2014-08-15,,734.0,0.0,,0
48112,ce,t0022134,Rent Change,2016-08-31,M0034F,2014-08-15,,734.0,0.0,,0
48122,ce,t0022134,Rent Change,2017-08-31,M0034F,2014-08-15,,748.0,0.0,,0
48123,ce,t0022134,Rent Change,2017-08-31,M0034F,2014-08-15,,748.0,0.0,,0
48124,ce,t0022134,Rent Change,2017-08-31,M0034F,2014-08-15,,748.0,0.0,,0
48134,ce,t0022134,Move Out,2018-08-14,M0034F,2014-08-15,2018-08-14,748.0,0.0,1460 days 00:00:00.000000000,1
48135,ce,t0022134,Move Out,2018-08-14,M0034F,2014-08-15,2018-08-14,748.0,0.0,1460 days 00:00:00.000000000,1
48136,ce,t0022134,Move Out,2018-08-14,M0034F,2014-08-15,2018-08-14,748.0,0.0,1460 days 00:00:00.000000000,1
48163,sh,t0022116,Rent Change,2014-07-10,TH5832,2014-08-15,,675.0,0.0,,0
48164,sh,t0022116,Rent Change,2014-07-10,TH5832,2014-08-15,,675.0,0.0,,0
48165,sh,t0022116,Rent Change,2014-07-10,TH5832,2014-08-15,,675.0,0.0,,0
48166,sh,t0022116,Rent Change,2014-07-10,TH5832,2014-08-15,,675.0,0.0,,0
48171,sh,t0022116,Rent Change,2014-07-10,WAIT,2014-08-15,,0.0,0.0,,0
48172,sh,t0022116,Rent Change,2014-07-10,WAIT,2014-08-15,,0.0,0.0,,0
48173,sh,t0022116,Rent Change,2014-07-10,WAIT,2014-08-15,,0.0,0.0,,0
48174,sh,t0022116,Rent Change,2014-07-10,WAIT,2014-08-15,,0.0,0.0,,0
48179,sh,t0022116,Rent Change,2014-07-11,SH5854,2014-08-15,,675.0,0.0,,0
48180,sh,t0022116,Rent Change,2014-07-11,SH5854,2014-08-15,,675.0,0.0,,0
48181,sh,t0022116,Rent Change,2014-07-11,SH5854,2014-08-15,,675.0,0.0,,0
48182,sh,t0022116,Rent Change,2014-07-11,SH5854,2014-08-15,,675.0,0.0,,0
48203,sh,t0022116,Rent Change,2015-08-31,SH5854,2014-08-15,,695.0,0.0,,0
48204,sh,t0022116,Rent Change,2015-08-31,SH5854,2014-08-15,,695.0,0.0,,0
48205,sh,t0022116,Rent Change,2015-08-31,SH5854,2014-08-15,,695.0,0.0,,0
48206,sh,t0022116,Rent Change,2015-08-31,SH5854,2014-08-15,,695.0,0.0,,0
48223,sh,t0022116,Move Out,2017-08-02,SH5854,2014-08-15,2017-08-01,695.0,0.0,1082 days 00:00:00.000000000,1
48224,sh,t0022116,Move Out,2017-08-02,SH5854,2014-08-15,2017-08-01,695.0,0.0,1082 days 00:00:00.000000000,1
48225,sh,t0022116,Move Out,2017-08-02,SH5854,2014-08-15,2017-08-01,695.0,0.0,1082 days 00:00:00.000000000,1
