,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Length of Stay,Vacancy,City,State,Zip_Code,SQFT,BedRooms,Bathroom
765,ce,t0037950,Rent Change,2018-12-31,C0003M,2017-12-16,,869.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
766,ce,t0013767,Move Out,2013-07-22,C0007A,2012-05-04,2013-07-19,555.0,0.0,441 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
771,ce,t0013767,Rent Change,2013-04-26,C0007A,2012-05-04,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
772,ce,t0013767,Rent Change,2013-04-30,C0007A,2012-05-04,,555.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
775,ce,t0014582,Move Out,2015-03-31,C0007A,2013-08-23,2015-03-31,650.0,0.0,585 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
784,ce,t0014582,Rent Change,2014-09-01,C0007A,2013-08-23,,650.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
796,ce,t0031409,Move Out,2017-12-04,C0007A,2016-12-03,2017-12-02,657.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
805,ce,t0031409,Rent Change,2016-12-02,C0007A,2016-12-31,,657.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
809,ce,t0013768,Move Out,2013-07-22,C0007B,2012-06-20,2013-07-19,570.0,0.0,394 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
813,ce,t0013768,Rent Change,2013-04-26,C0007B,2012-06-20,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
814,ce,t0013768,Rent Change,2013-04-30,C0007B,2012-06-20,,560.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
815,ce,t0013768,Rent Change,2013-06-30,C0007B,2012-06-20,,570.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
817,ce,t0014623,Move Out,2015-08-31,C0007B,2013-08-02,2015-08-31,645.0,0.0,759 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
828,ce,t0014623,Rent Change,2014-09-30,C0007B,2013-08-02,,645.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
838,ce,t0025874,Rent Change,2016-08-31,C0007B,2015-09-18,,639.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
839,ce,t0025874,Rent Change,2016-09-30,C0007B,2015-09-18,,654.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
841,ce,t0025874,Rent Change,2017-08-31,C0007B,2015-09-18,,687.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
842,ce,t0025874,Rent Change,2017-09-30,C0007B,2015-09-18,,729.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
843,ce,t0025874,Rent Change,2017-12-01,C0007B,2015-09-18,,654.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
845,ce,t0025874,Rent Change,2018-08-31,C0007B,2015-09-18,,664.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
846,ce,t0025874,Rent Change,2018-09-30,C0007B,2015-09-18,,675.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
848,ce,t0013769,Move Out,2014-02-28,C0007C,2013-02-14,2014-02-28,570.0,0.0,379 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
852,ce,t0013769,Rent Change,2013-04-26,C0007C,2013-02-14,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
853,ce,t0013769,Rent Change,2013-04-30,C0007C,2013-02-14,,570.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
858,ce,t0019688,Move Out,2018-06-05,C0007C,2014-05-16,2018-05-31,739.0,0.0,1476 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
862,ce,t0019688,Rent Change,2014-04-07,C0007C,2014-05-01,,619.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
868,ce,t0019688,Rent Change,2015-05-31,C0007C,2014-05-16,,638.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
870,ce,t0019688,Rent Change,2016-05-31,C0007C,2014-05-16,,658.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
872,ce,t0019688,Rent Change,2017-05-31,C0007C,2014-05-16,,739.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
880,ce,t0013770,Move Out,2013-12-01,C0007D,2013-04-05,2013-11-30,570.0,0.0,239 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
884,ce,t0013770,Rent Change,2013-04-26,C0007D,2013-04-05,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
885,ce,t0013770,Rent Change,2013-04-30,C0007D,2013-04-05,,570.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
892,ce,t0026702,Move Out,2017-01-20,C0007D,2015-10-24,2017-01-13,654.0,0.0,447 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
902,ce,t0026702,Rent Change,2016-09-30,C0007D,2015-10-24,,643.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
903,ce,t0026702,Rent Change,2016-10-31,C0007D,2015-10-24,,654.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
910,ce,t0032624,Rent Change,2018-02-28,C0007D,2017-03-25,,743.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
911,ce,t0032624,Rent Change,2018-03-31,C0007D,2017-03-25,,759.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
916,ce,t0013771,Move Out,2014-02-11,C0007E,2011-10-01,2014-02-05,590.0,0.0,858 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
921,ce,t0013771,Rent Change,2013-04-26,C0007E,2011-10-01,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
922,ce,t0013771,Rent Change,2013-04-30,C0007E,2011-10-01,,570.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
923,ce,t0013771,Rent Change,2013-09-30,C0007E,2011-10-01,,590.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
926,ce,t0019538,Move Out,2015-04-02,C0007E,2014-03-08,2015-03-31,619.0,0.0,388 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
931,ce,t0019538,Rent Change,2014-02-24,C0007E,2014-03-08,,619.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
937,ce,t0025007,Move Out,2017-05-01,C0007E,2015-04-18,2017-04-30,639.0,0.0,743 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
947,ce,t0025007,Rent Change,2016-03-31,C0007E,2015-04-18,,628.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
948,ce,t0025007,Rent Change,2016-05-01,C0007E,2015-04-18,,639.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
952,ce,t0040460,Rent Change,2018-09-30,C0007E,2018-09-08,,809.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
955,ce,t0040460,Rent Change,2018-08-24,C0007E,2018-09-21,,685.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
959,ce,t0013772,Move Out,2013-09-04,C0007F,2009-08-08,2013-08-31,570.0,0.0,1484 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
963,ce,t0013772,Rent Change,2013-04-26,C0007F,2009-08-08,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
964,ce,t0013772,Rent Change,2013-04-30,C0007F,2009-08-08,,570.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
966,ce,t0015756,Move Out,2014-10-31,C0007F,2013-09-13,2014-10-31,643.0,0.0,413 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
972,ce,t0015756,Rent Change,2013-09-16,C0007F,2013-09-13,,643.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
975,ce,t0024374,Rent Change,2015-01-07,C0007F,2015-01-10,,619.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
983,ce,t0024572,Move Out,2017-02-02,C0007F,2015-02-02,2017-01-31,639.0,0.0,729 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
992,ce,t0024572,Rent Change,2016-02-29,C0007F,2015-02-02,,639.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
995,ce,t0013773,Move Out,2016-10-03,C0007G,2012-05-10,2016-09-30,639.0,0.0,1604 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
999,ce,t0013773,Rent Change,2013-04-26,C0007G,2012-05-10,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1000,ce,t0013773,Rent Change,2013-04-30,C0007G,2012-05-10,,570.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1002,ce,t0013773,Rent Change,2013-06-30,C0007G,2012-05-10,,580.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1005,ce,t0013773,Rent Change,2014-05-31,C0007G,2012-05-10,,597.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1007,ce,t0013773,Rent Change,2015-05-31,C0007G,2012-05-10,,615.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1009,ce,t0013773,Rent Change,2016-05-31,C0007G,2012-05-10,,639.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1018,ce,t0031048,Rent Change,2017-09-30,C0007G,2016-10-15,,672.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1019,ce,t0031048,Rent Change,2017-10-31,C0007G,2016-10-15,,677.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1022,ce,t0031048,Rent Change,2018-12-31,C0007G,2016-10-15,,709.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1024,ce,t0013774,Move Out,2014-07-01,C0007H,2011-06-15,2014-06-30,580.0,0.0,1111 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1028,ce,t0013774,Rent Change,2013-04-26,C0007H,2011-06-15,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1029,ce,t0013774,Rent Change,2013-04-30,C0007H,2011-06-15,,570.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1030,ce,t0013774,Rent Change,2013-06-30,C0007H,2011-06-15,,580.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1043,ce,t0034745,Rent Change,2018-08-31,C0007H,2017-09-29,,669.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1044,ce,t0034745,Rent Change,2018-09-30,C0007H,2017-09-29,,685.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1047,ce,t0013775,Move Out,2016-08-01,C0007J,2010-05-28,2016-07-31,629.0,0.0,2256 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1051,ce,t0013775,Rent Change,2013-04-26,C0007J,2010-05-28,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1052,ce,t0013775,Rent Change,2013-04-30,C0007J,2010-05-28,,580.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1053,ce,t0013775,Rent Change,2013-06-30,C0007J,2010-05-28,,590.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1054,ce,t0013775,Rent Change,2014-06-30,C0007J,2010-05-28,,608.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1059,ce,t0013775,Rent Change,2015-07-31,C0007J,2010-05-28,,629.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1061,ce,t0030917,Move Out,2017-11-30,C0007J,2016-12-01,2017-11-30,677.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1075,ce,t0038147,Rent Change,2018-01-31,C0007J,2018-01-25,,667.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1077,ce,t0013776,Move Out,2013-08-01,C0007K,2012-08-17,2013-07-31,580.0,0.0,348 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1082,ce,t0013776,Rent Change,2013-04-26,C0007K,2012-08-17,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1083,ce,t0013776,Rent Change,2013-04-30,C0007K,2012-08-17,,580.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1085,ce,t0015656,Move Out,2015-05-31,C0007K,2013-08-30,2015-05-31,641.0,0.0,639 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1090,ce,t0015656,Rent Change,2013-09-03,C0007K,2013-08-30,,641.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1098,ce,t0025621,Move Out,2016-07-20,C0007K,2015-07-21,2016-07-20,666.0,0.0,365 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1104,ce,t0025621,Rent Change,2015-07-06,C0007K,2015-07-24,,666.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1108,ce,t0030207,Move Out,2017-09-13,C0007K,2016-09-09,2017-09-08,664.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1118,ce,t0030207,Rent Change,2016-09-09,C0007K,2016-09-09,,664.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1123,ce,t0031558,Move Out,2018-05-08,C0007K,2017-09-27,2018-05-02,667.0,0.0,217 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1130,ce,t0031558,Rent Change,2017-10-31,C0007K,2017-09-27,,657.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1133,ce,t0031558,Rent Change,2017-12-31,C0007K,2017-09-27,,667.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1135,ce,t0039752,Rent Change,2018-05-11,C0007K,2018-06-02,,720.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1150,ce,t0039835,Rent Change,2018-06-30,C0007K,2018-06-02,,756.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1152,ce,t0013777,Move Out,2013-10-31,C0007L,2011-09-17,2013-10-31,600.0,0.0,775 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1156,ce,t0013777,Rent Change,2013-04-26,C0007L,2011-09-17,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1157,ce,t0013777,Rent Change,2013-04-30,C0007L,2011-09-17,,580.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1158,ce,t0013777,Rent Change,2013-09-30,C0007L,2011-09-17,,600.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1160,ce,t0016150,Move Out,2014-12-15,C0007L,2013-11-23,2014-12-14,589.0,0.0,386 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1167,ce,t0016150,Rent Change,2013-11-20,C0007L,2013-11-23,,600.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1169,ce,t0016150,Rent Change,2013-11-23,C0007L,2013-11-23,,589.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1174,ce,t0024599,Move Out,2015-09-03,C0007L,2015-02-06,2015-08-21,629.0,0.0,196 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1183,ce,t0024599,Rent Change,2015-02-06,C0007L,2015-02-14,,629.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1192,ce,t0040280,Move Out,2018-07-13,C0007L,2017-02-08,2018-07-13,707.0,0.0,520 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1207,ce,t0040280,Rent Change,2018-01-31,C0007L,2017-02-08,,699.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1208,ce,t0040280,Rent Change,2018-02-28,C0007L,2017-02-08,,707.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1210,ce,t0013778,Move Out,2013-09-04,C0007M,2011-03-15,2013-09-03,580.0,0.0,903 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1215,ce,t0013778,Rent Change,2013-04-26,C0007M,2011-03-15,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1216,ce,t0013778,Rent Change,2013-04-30,C0007M,2011-03-15,,580.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1218,ce,t0016114,Move Out,2015-08-21,C0007M,2013-12-14,2015-08-21,606.0,0.0,615 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1233,ce,t0016114,Move Out,2015-04-03,C0007M,2013-12-14,2015-04-03,606.0,0.0,475 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1242,ce,t0016114,Rent Change,2015-01-01,C0007M,2013-12-14,,606.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1246,ce,t0025723,Move Out,2016-06-27,C0007M,2015-09-12,2016-06-22,649.0,0.0,284 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1250,ce,t0025723,Rent Change,2015-07-21,C0007M,2015-09-12,,649.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1258,ce,t0030807,Rent Change,2017-08-31,C0007M,2016-09-17,2017-10-01,700.0,0.0,379 days 00:00:00.000000000,0,Fairfield,OH,45014,675,1,1.0
1259,ce,t0030807,Move Out,2017-10-02,C0007M,2016-09-17,2017-10-01,700.0,0.0,379 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1275,ce,t0040647,Move Out,2018-10-30,C0007M,2017-10-27,2018-10-29,657.0,0.0,367 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1281,ce,t0040647,Rent Change,2017-10-26,C0007M,2017-10-27,,677.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1285,ce,t0040647,Rent Change,2017-12-01,C0007M,2017-10-27,,657.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1297,ce,t0040934,Rent Change,2018-11-30,C0007M,2018-11-10,,765.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1302,ce,t0013779,Move Out,2014-05-02,C0011A,2012-07-01,2014-05-01,665.0,0.0,669 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1309,ce,t0013779,Rent Change,2013-04-26,C0011A,2012-07-01,,0.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1310,ce,t0013779,Rent Change,2013-04-30,C0011A,2012-07-01,,630.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1311,ce,t0013779,Rent Change,2013-06-30,C0011A,2012-07-01,,640.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1313,ce,t0013779,Rent Change,2013-10-31,C0011A,2012-07-01,,665.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1321,ce,t0030046,Move Out,2018-07-31,C0011A,2018-03-24,2018-07-31,749.0,0.0,129 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1325,ce,t0030046,Rent Change,2018-03-24,C0011A,2018-03-24,,749.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1331,ce,t0038222,Rent Change,2018-02-03,C0011A,2018-02-17,,749.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1342,ce,t0040381,Move Out,2018-12-11,C0011A,2018-08-15,2018-12-10,879.0,0.0,117 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1350,ce,t0040381,Rent Change,2018-08-31,C0011A,2018-08-15,,879.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1351,ce,t0041276,Rent Change,2018-12-14,C0011A,2018-12-14,,849.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1354,ce,t0041276,Rent Change,2018-12-31,C0011A,2018-12-14,,799.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1356,ce,t0013780,Move Out,2013-09-04,C0011B,2012-08-15,2013-08-31,630.0,0.0,381 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1360,ce,t0013780,Rent Change,2013-04-26,C0011B,2012-08-15,,0.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1361,ce,t0013780,Rent Change,2013-04-30,C0011B,2012-08-15,,630.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1369,ce,t0030345,Rent Change,2017-07-31,C0011B,2016-08-13,,743.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1370,ce,t0030345,Rent Change,2017-08-31,C0011B,2016-08-13,,749.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1372,ce,t0030345,Rent Change,2018-07-31,C0011B,2016-08-13,,774.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1373,ce,t0030345,Rent Change,2018-08-31,C0011B,2016-08-13,,789.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1381,ce,t0013781,Move Out,2014-10-01,C0011C,2012-11-05,2014-09-30,657.0,0.0,694 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1385,ce,t0013781,Rent Change,2013-04-26,C0011C,2012-11-05,,0.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1386,ce,t0013781,Rent Change,2013-04-30,C0011C,2012-11-05,,630.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1387,ce,t0013781,Rent Change,2013-12-01,C0011C,2012-11-05,,657.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1392,ce,t0023577,Move Out,2015-12-07,C0011C,2014-10-29,2015-12-07,699.0,0.0,404 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1400,ce,t0023577,Rent Change,2015-11-01,C0011C,2014-10-29,,699.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1409,ce,t0041016,Move Out,2018-10-23,C0011C,2018-06-14,2018-10-19,839.0,0.0,127 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1423,ce,t0041016,Rent Change,2018-06-30,C0011C,2018-06-14,,839.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1429,ce,t0013782,Move Out,2014-08-11,C0011E,2011-07-01,2014-08-11,650.0,0.0,1137 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1434,ce,t0013782,Rent Change,2013-04-26,C0011E,2011-07-01,,0.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1435,ce,t0013782,Rent Change,2013-04-30,C0011E,2011-07-01,,640.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1436,ce,t0013782,Rent Change,2013-06-30,C0011E,2011-07-01,,650.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1437,ce,t0021763,Rent Change,2014-07-07,C0011E,2014-08-22,,670.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1442,ce,t0023324,Move Out,2018-08-24,C0011E,2014-10-01,2018-08-07,759.0,0.0,1406 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1455,ce,t0023324,Rent Change,2015-09-30,C0011E,2014-10-01,,707.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1457,ce,t0023324,Rent Change,2016-09-30,C0011E,2014-10-01,,744.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1459,ce,t0023324,Rent Change,2017-09-30,C0011E,2014-10-01,,849.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1460,ce,t0023324,Rent Change,2017-10-31,C0011E,2014-10-01,,759.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1466,ce,t0031175,Rent Change,2018-10-12,C0011E,2018-10-13,,859.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1472,ce,t0040814,Rent Change,2018-09-24,C0011E,2018-10-02,,859.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1477,ce,t0013783,Move Out,2014-07-31,C0011F,2010-07-09,2014-07-31,655.0,0.0,1483 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1481,ce,t0013783,Rent Change,2013-04-26,C0011F,2010-07-09,,0.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1482,ce,t0013783,Rent Change,2013-04-30,C0011F,2010-07-09,,640.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1483,ce,t0013783,Rent Change,2013-08-01,C0011F,2010-07-09,,655.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1486,ce,t0022191,Rent Change,2014-07-10,C0011F,2014-08-16,,670.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1489,ce,t0039063,Rent Change,2018-02-21,C0011F,2018-03-03,,759.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1499,ce,t0039063,Rent Change,2018-03-31,C0011F,2018-03-03,,797.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1502,ce,t0013784,Move Out,2013-08-01,C0011G,2012-07-28,2013-07-31,640.0,0.0,368 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1506,ce,t0013784,Rent Change,2013-04-26,C0011G,2012-07-28,,0.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1507,ce,t0013784,Rent Change,2013-04-30,C0011G,2012-07-28,,640.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1509,ce,t0039450,Move Out,2018-05-07,C0011G,2014-01-18,2018-05-03,759.0,0.0,1566 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1523,ce,t0039450,Rent Change,2016-05-01,C0011G,2014-01-18,,729.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1525,ce,t0039450,Rent Change,2017-04-30,C0011G,2014-01-18,,759.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1528,ce,t0039450,Rent Change,2013-12-10,C0011G,2014-01-31,,670.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1530,ce,t0039450,Rent Change,2013-12-10,C0011G,2014-01-31,,695.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1541,ce,t0040093,Rent Change,2018-06-30,C0011G,2018-06-21,,890.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1543,ce,t0013785,Move Out,2013-06-03,C0011H,2011-10-21,2013-06-01,640.0,0.0,589 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1549,ce,t0013785,Rent Change,2013-04-26,C0011H,2011-10-21,,0.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1550,ce,t0013785,Rent Change,2013-04-30,C0011H,2011-10-21,,640.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1552,ce,t0014389,Move Out,2015-04-30,C0011H,2013-06-15,2015-04-30,659.0,0.0,684 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1562,ce,t0014389,Rent Change,2014-06-30,C0011H,2013-06-15,,659.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1564,ce,t0025286,Move Out,2017-06-30,C0011H,2015-06-06,2017-06-30,729.0,0.0,755 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1580,ce,t0025286,Rent Change,2016-05-31,C0011H,2015-06-06,,723.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1581,ce,t0025286,Rent Change,2016-06-30,C0011H,2015-06-06,,729.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1582,ce,t0025286,Rent Change,2015-05-15,C0011H,2015-06-12,,680.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1593,ce,t0041056,Rent Change,2018-11-30,C0011H,2018-11-01,,945.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1595,ce,t0013786,Move Out,2015-02-02,C0011J,2012-01-01,2015-01-31,680.0,0.0,1126 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
1602,ce,t0013786,Rent Change,2013-04-26,C0011J,2012-01-01,,0.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1603,ce,t0013786,Rent Change,2013-04-30,C0011J,2012-01-01,,650.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1608,ce,t0013786,Rent Change,2014-01-31,C0011J,2012-01-01,,680.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1618,ce,t0028679,Rent Change,2017-02-28,C0011J,2016-03-25,,746.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
1620,ce,t0028679,Rent Change,2017-03-31,C0011J,2016-03-25,,769.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
