,Property_Code_x,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,DateLeaseFrom,DateLeaseTo,Deposit,Sqft,Notes_x,Reason,Length of Stay,Rental_Type,City,State,Zip_Code,Rent_y,SQFT,BedRooms,Attributes_1,Notes_y
118,fh,t0039948,Adjust Deposit Accounting,2019-01-09,1098E,2018-06-04,2019-01-07,2018-06-04,2019-06-30,0.0,0.0,Adjust Deposit Accounting,,217 days 00:00:00.000000000,Residential,Columbus,OH,43220,899,387,1,1.0,
119,fh,t0039948,Adjust Deposit Accounting,2019-01-09,1098E,2018-06-04,2019-01-07,2018-06-04,2019-06-30,0.0,0.0,Adjust Deposit Accounting,,217 days 00:00:00.000000000,Residential,Columbus,OH,43220,899,387,1,1.0,
120,fh,t0033810,Adjust Moveout Dates,2018-04-28,1098E,2017-06-25,2018-05-31,2018-01-01,2018-12-31,99.0,0.0,Job Transfer,,340 days 00:00:00.000000000,Residential,Columbus,OH,43220,899,387,1,1.0,
121,fh,t0033810,Move Out,2018-03-26,1098E,2017-06-25,2018-03-24,2018-01-01,2018-12-31,99.0,0.0,Move Out,,272 days 00:00:00.000000000,Residential,Columbus,OH,43220,899,387,1,1.0,
122,fh,t0033810,Move Out,2018-05-31,1098E,2017-06-25,2018-05-31,2018-01-01,2018-12-31,99.0,0.0,Move Out,,340 days 00:00:00.000000000,Residential,Columbus,OH,43220,899,387,1,1.0,
123,fh,t0033810,Notice Given,2018-03-13,1098E,2017-06-25,2018-03-24,2018-01-01,2018-12-31,99.0,0.0,Job Transfer,,272 days 00:00:00.000000000,Residential,Columbus,OH,43220,899,387,1,1.0,
124,fh,t0033810,Cancel Move Out,2018-03-29,1098E,2017-06-25,2018-03-24,2018-01-01,2018-12-31,99.0,0.0,,,272 days 00:00:00.000000000,Residential,Columbus,OH,43220,899,387,1,1.0,
125,fh,t0033810,Adjust Moveout Dates,2018-03-29,1098E,2017-06-25,2018-04-30,2018-01-01,2018-12-31,99.0,0.0,Job Transfer,,309 days 00:00:00.000000000,Residential,Columbus,OH,43220,899,387,1,1.0,
126,fh,t0033810,Deposit Change,2018-06-05,1098E,2017-06-25,2018-05-31,2018-01-01,2018-12-31,0.0,0.0,,,340 days 00:00:00.000000000,Residential,Columbus,OH,43220,899,387,1,1.0,
127,fh,t0033810,Deposit Accounting,2018-06-05,1098E,2017-06-25,2018-05-31,2018-01-01,2018-12-31,0.0,0.0,Deposit Accounting,,340 days 00:00:00.000000000,Residential,Columbus,OH,43220,899,387,1,1.0,
128,ce,t0039280,Notice Given,2019-01-07,M0014F,2018-03-17,2019-03-16,2018-03-17,2019-03-16,99.0,0.0,Maintenance,Maintenance,364 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,875,2,1.5,Occupied by construction
129,ce,t0031206,Deposit Change,2017-09-13,M0014F,2016-10-31,2017-08-15,2016-10-31,2017-10-30,0.0,0.0,,,288 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,875,2,1.5,Occupied by construction
130,ce,t0031206,Deposit Accounting,2017-09-13,M0014F,2016-10-31,2017-08-15,2016-10-31,2017-10-30,0.0,0.0,Deposit Accounting,,288 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,875,2,1.5,Occupied by construction
131,ce,t0031206,Move Out,2017-08-16,M0014F,2016-10-31,2017-08-15,2016-10-31,2017-10-30,908.0,0.0,Move Out,,288 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,875,2,1.5,Occupied by construction
132,ce,t0031206,Eviction,2017-08-14,M0014F,2016-10-31,2017-08-31,2016-10-31,2017-10-30,908.0,0.0,Eviction,,304 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,875,2,1.5,Occupied by construction
133,ce,t0031206,Adjust Moveout Dates,2017-08-14,M0014F,2016-10-31,2017-08-15,2016-10-31,2017-10-30,908.0,0.0,Eviction,,288 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,875,2,1.5,Occupied by construction
134,ce,t0014150,Notice Given,2015-08-07,M0014F,2012-10-29,2015-10-31,2014-11-01,2015-10-31,665.0,0.0,Cannot Afford Apartment,,1097 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,875,2,1.5,Occupied by construction
135,ce,t0014150,Move Out,2015-10-31,M0014F,2012-10-29,2015-10-31,2014-11-01,2015-10-31,665.0,0.0,Move Out,,1097 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,875,2,1.5,Occupied by construction
136,ce,t0014150,Deposit Change,2015-11-13,M0014F,2012-10-29,2015-10-31,2014-11-01,2015-10-31,0.0,0.0,,,1097 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,875,2,1.5,Occupied by construction
137,ce,t0014150,Deposit Accounting,2015-11-13,M0014F,2012-10-29,2015-10-31,2014-11-01,2015-10-31,0.0,0.0,,,1097 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,875,2,1.5,Occupied by construction
138,ce,t0039280,Call,2019-01-08,M0014F,2018-03-17,2019-03-16,2018-03-17,2019-03-16,0.0,0.0,Auto-linked call.,,364 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,875,2,1.5,Occupied by construction
139,mpg,tl115688,Notice Given,2019-01-08,1968-05B,2018-03-08,2019-03-07,2018-03-08,2019-03-07,99.0,0.0,Moved Out Of State,Moved Out Of State,364 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1195,835,1,1.0,
140,mpg,t0034563,Notice Given,2017-08-03,1968-05B,2016-06-24,2017-09-19,2017-06-24,2018-06-30,99.0,0.0,Posted by Unit Transfer,Transfer within Community,452 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1195,835,1,1.0,
141,mpg,t0034563,Transfer Unit (To 1968-06B from 1968-05B),2017-08-03,1968-05B,2016-06-24,2017-09-19,2017-06-24,2018-06-30,99.0,0.0,,Transfer within Community,452 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1195,835,1,1.0,
142,mpg,t0034563,Deposit Change,2017-09-25,1968-05B,2016-06-24,2017-09-23,2017-06-24,2018-06-30,0.0,0.0,,,456 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1195,835,1,1.0,
143,mpg,t0034563,Deposit Accounting,2017-09-25,1968-05B,2016-06-24,2017-09-23,2017-06-24,2018-06-30,0.0,0.0,Deposit Accounting,,456 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1195,835,1,1.0,
144,mpg,t0034563,Adjust Moveout Dates,2017-09-19,1968-05B,2016-06-24,2017-09-23,2017-06-24,2018-06-30,99.0,0.0,Transfer within Community,,456 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1195,835,1,1.0,
145,mpg,t0034563,Move Out,2017-09-23,1968-05B,2016-06-24,2017-09-23,2017-06-24,2018-06-30,99.0,0.0,Move Out,,456 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1195,835,1,1.0,
146,mpg,t0034563,Adjust Deposit Accounting,2017-12-20,1968-05B,2016-06-24,2017-09-23,2017-06-24,2018-06-30,0.0,0.0,Adjust Deposit Accounting,,456 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1195,835,1,1.0,
147,ce,t0024838,Notice Given,2019-01-05,M0036F,2015-04-25,2019-04-24,2018-04-25,2019-04-24,99.0,0.0,Purchased Home,Purchased Home,1460 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
148,ce,t0018257,Notice Given,2015-02-26,M0036F,2014-02-11,2015-02-28,2014-02-11,2015-02-28,635.0,0.0,Cannot Afford Apartment,,382 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
149,ce,t0018257,Move Out,2015-03-02,M0036F,2014-02-11,2015-02-28,2014-02-11,2015-02-28,635.0,0.0,Move Out,,382 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
150,ce,t0018257,Deposit Change,2015-03-13,M0036F,2014-02-11,2015-02-28,2014-02-11,2015-02-28,0.0,0.0,,,382 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
151,ce,t0018257,Deposit Accounting,2015-03-13,M0036F,2014-02-11,2015-02-28,2014-02-11,2015-02-28,0.0,0.0,,,382 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
152,ce,t0014221,Skip,2013-09-24,M0036F,2011-11-17,2013-09-23,2012-12-01,2013-11-30,150.0,0.0,Skip,,676 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
153,ce,t0014221,Move Out,2013-09-24,M0036F,2011-11-17,2013-09-23,2012-12-01,2013-11-30,150.0,0.0,Move Out,,676 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
154,ce,t0014221,Deposit Change,2013-10-14,M0036F,2011-11-17,2013-09-23,2012-12-01,2013-11-30,0.0,0.0,,,676 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
155,ce,t0014221,Deposit Accounting,2013-10-14,M0036F,2011-11-17,2013-09-23,2012-12-01,2013-11-30,0.0,0.0,,,676 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
156,ce,t0038252,Notice Given,2019-01-05,M0018E,2018-02-09,2019-03-04,2018-02-09,2019-02-08,99.0,0.0,Cannot Afford Apartment,Cannot Afford Apartment,388 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
157,ce,t0014167,Skip,2017-12-15,M0018E,1994-04-01,2017-12-15,2017-04-01,2018-03-31,150.0,0.0,Cannot Afford Apartment,,8659 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
158,ce,t0014167,Move Out,2017-12-15,M0018E,1994-04-01,2017-12-15,2017-04-01,2018-03-31,150.0,0.0,Move Out,,8659 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
159,ce,t0014167,Cancel Move Out,2017-12-15,M0018E,1994-04-01,2017-12-15,2017-04-01,2018-03-31,150.0,0.0,,,8659 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
160,ce,t0014167,Adjust Moveout Dates,2017-12-15,M0018E,1994-04-01,2017-11-30,2017-04-01,2018-03-31,150.0,0.0,Medical,,8644 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
161,ce,t0014167,Move Out,2017-12-15,M0018E,1994-04-01,2017-11-30,2017-04-01,2018-03-31,150.0,0.0,Move Out,,8644 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
162,ce,t0014167,Deposit Change,2017-12-15,M0018E,1994-04-01,2017-11-30,2017-04-01,2018-03-31,0.0,0.0,,,8644 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
163,ce,t0014167,Deposit Accounting,2017-12-15,M0018E,1994-04-01,2017-11-30,2017-04-01,2018-03-31,0.0,0.0,Deposit Accounting,,8644 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
164,ce,t0039081,Notice Given,2019-01-05,C0011L,2018-03-01,2019-03-04,2018-03-01,2019-02-28,99.0,0.0,Neighborhood,Neighborhood,368 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
165,ce,t0031135,Notice Given,2017-09-12,C0011L,2016-11-12,2017-11-11,2016-11-12,2017-11-11,99.0,0.0,Purchased Home,,364 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
166,ce,t0031135,Move Out,2017-11-16,C0011L,2016-11-12,2017-11-11,2016-11-12,2017-11-11,99.0,0.0,Move Out,,364 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
167,ce,t0031135,Deposit Change,2017-11-29,C0011L,2016-11-12,2017-11-11,2016-11-12,2017-11-11,0.0,0.0,,,364 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
168,ce,t0031135,Deposit Accounting,2017-11-29,C0011L,2016-11-12,2017-11-11,2016-11-12,2017-11-11,0.0,0.0,Deposit Accounting,,364 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
169,ce,t0031135,Notice Given,2017-09-11,C0011L,2016-11-12,2017-11-13,2016-11-12,2017-11-11,99.0,0.0,Purchased Home,,366 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
170,ce,t0025545,Notice Given,2016-06-20,C0011L,2015-08-21,2016-08-21,2015-08-21,2016-08-20,99.0,0.0,Neighborhood,,366 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
171,ce,t0025545,Adjust Moveout Dates,2016-08-22,C0011L,2015-08-21,2016-08-23,2015-08-21,2016-08-20,99.0,0.0,Neighborhood,,368 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
172,ce,t0025545,Move Out,2016-08-23,C0011L,2015-08-21,2016-08-23,2015-08-21,2016-08-20,99.0,0.0,Move Out,,368 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
173,ce,t0025545,Deposit Change,2016-09-13,C0011L,2015-08-21,2016-08-23,2015-08-21,2016-08-20,0.0,0.0,,,368 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
174,ce,t0025545,Deposit Accounting,2016-09-13,C0011L,2015-08-21,2016-08-23,2015-08-21,2016-08-20,0.0,0.0,,,368 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
175,ce,t0023439,Notice Given,2015-04-30,C0011L,2014-10-02,2015-07-15,2014-10-02,2015-06-30,99.0,0.0,Moved Out Of State,,286 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
176,ce,t0023439,Move Out,2015-07-16,C0011L,2014-10-02,2015-07-15,2014-10-02,2015-04-30,99.0,0.0,Move Out,,286 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
177,ce,t0023439,Deposit Change,2015-08-07,C0011L,2014-10-02,2015-07-15,2014-10-02,2015-04-30,0.0,0.0,,,286 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
178,ce,t0023439,Deposit Accounting,2015-08-07,C0011L,2014-10-02,2015-07-15,2014-10-02,2015-04-30,0.0,0.0,,,286 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
179,ce,t0023439,Notice Given,2015-03-16,C0011L,2014-10-02,2015-06-15,2014-10-02,2015-04-30,99.0,0.0,Job Transfer,,256 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
180,ce,t0015651,Notice Given,2014-07-01,C0011L,2013-08-31,2014-08-31,2013-08-31,2014-08-31,99.0,0.0,Neighborhood,,365 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
181,ce,t0015651,Move Out,2014-09-03,C0011L,2013-08-31,2014-08-31,2013-08-31,2014-08-31,99.0,0.0,Move Out,,365 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
182,ce,t0015651,Deposit Change,2014-09-22,C0011L,2013-08-31,2014-08-31,2013-08-31,2014-08-31,0.0,0.0,,,365 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
183,ce,t0015651,Deposit Accounting,2014-09-22,C0011L,2013-08-31,2014-08-31,2013-08-31,2014-08-31,0.0,0.0,,,365 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
184,ce,t0013788,Notice Given,2013-06-13,C0011L,2012-07-09,2013-07-31,2012-08-01,2013-07-31,150.0,0.0,Job Transfer,,387 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
185,ce,t0013788,Move Out,2013-08-01,C0011L,2012-07-09,2013-07-31,2012-08-01,2013-07-31,150.0,0.0,Move Out,,387 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
186,ce,t0013788,Deposit Change,2013-08-08,C0011L,2012-07-09,2013-07-31,2012-08-01,2013-07-31,0.0,0.0,,,387 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
187,ce,t0013788,Deposit Accounting,2013-08-08,C0011L,2012-07-09,2013-07-31,2012-08-01,2013-07-31,0.0,0.0,,,387 days 00:00:00.000000000,Residential,Fairfield,OH,45014,819,905,2,1.0,
188,fh,t0039199,Notice Given,2019-01-07,4739C,2018-03-12,2019-03-11,2018-03-12,2019-03-11,99.0,0.0,Moved Out of Country,Moved Out of Country,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,1050,700,1,1.0,
189,fh,t0039199,Notice Given,2018-07-23,4739C,2018-03-12,2018-09-07,2018-03-12,2019-03-11,99.0,0.0,Moved Out of Country,Moved Out of Country,179 days 00:00:00.000000000,Residential,Columbus,OH,43220,1050,700,1,1.0,
190,fh,t0033980,Deposit Change,2017-08-01,4739C,2016-07-31,2017-07-31,2016-07-31,2017-07-31,99.0,0.0,,,365 days 00:00:00.000000000,Residential,Columbus,OH,43220,1050,700,1,1.0,
191,fh,t0033980,Deposit Change,2017-08-01,4739C,2016-07-31,2017-07-31,2016-07-31,2017-07-31,198.0,0.0,,,365 days 00:00:00.000000000,Residential,Columbus,OH,43220,1050,700,1,1.0,
192,fh,t0033980,Deposit Change,2017-08-01,4739C,2016-07-31,2017-07-31,2016-07-31,2017-07-31,99.0,0.0,,,365 days 00:00:00.000000000,Residential,Columbus,OH,43220,1050,700,1,1.0,
193,fh,t0033980,Move Out,2017-08-03,4739C,2016-07-31,2017-07-31,2016-07-31,2017-07-31,99.0,0.0,Move Out,,365 days 00:00:00.000000000,Residential,Columbus,OH,43220,1050,700,1,1.0,
194,fh,t0033980,Deposit Change,2017-08-13,4739C,2016-07-31,2017-07-31,2016-07-31,2017-07-31,0.0,0.0,,,365 days 00:00:00.000000000,Residential,Columbus,OH,43220,1050,700,1,1.0,
195,fh,t0033980,Deposit Accounting,2017-08-13,4739C,2016-07-31,2017-07-31,2016-07-31,2017-07-31,0.0,0.0,Deposit Accounting,,365 days 00:00:00.000000000,Residential,Columbus,OH,43220,1050,700,1,1.0,
196,fh,t0040457,Eviction,2019-01-04,1090BS,2018-08-11,2019-01-23,2018-08-11,2019-07-15,0.0,0.0,Eviction,Eviction,165 days 00:00:00.000000000,Residential,Columbus,OH,43220,1099,912,2,1.0,
197,fh,t0033792,Deposit Change,2018-07-03,1090BS,2017-06-27,2018-06-29,2017-06-27,2018-06-30,0.0,0.0,,,367 days 00:00:00.000000000,Residential,Columbus,OH,43220,1099,912,2,1.0,
198,fh,t0033792,Deposit Accounting,2018-07-03,1090BS,2017-06-27,2018-06-29,2017-06-27,2018-06-30,0.0,0.0,Deposit Accounting,,367 days 00:00:00.000000000,Residential,Columbus,OH,43220,1099,912,2,1.0,
199,fh,t0033792,Adjust Moveout Dates,2018-06-29,1090BS,2017-06-27,2018-06-29,2017-06-27,2018-06-30,99.0,0.0,Roomate Split,,367 days 00:00:00.000000000,Residential,Columbus,OH,43220,1099,912,2,1.0,
200,fh,t0033792,Move Out,2018-06-29,1090BS,2017-06-27,2018-06-29,2017-06-27,2018-06-30,99.0,0.0,Move Out,,367 days 00:00:00.000000000,Residential,Columbus,OH,43220,1099,912,2,1.0,
201,fh,t0033792,Notice Given,2018-04-23,1090BS,2017-06-27,2018-06-30,2017-06-27,2018-06-30,99.0,0.0,Roomate Split,Roomate Split,368 days 00:00:00.000000000,Residential,Columbus,OH,43220,1099,912,2,1.0,
202,ce,t0032880,Early Termination,2019-01-04,M0004B,2017-04-26,2019-01-04,2018-04-27,2019-04-26,99.0,0.0,Purchased Home,Purchased Home,618 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
203,ce,t0032880,Move Out,2019-01-04,M0004B,2017-04-26,2019-01-04,2018-04-27,2019-04-26,99.0,0.0,Move Out,,618 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
204,ce,t0032880,Deposit Change,2019-01-05,M0004B,2017-04-26,2019-01-04,2018-04-27,2019-04-26,0.0,0.0,,,618 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
205,ce,t0032880,Deposit Accounting,2019-01-05,M0004B,2017-04-26,2019-01-04,2018-04-27,2019-04-26,0.0,0.0,Deposit Accounting,,618 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
206,ce,t0032880,Adjust Deposit Accounting,2019-01-05,M0004B,2017-04-26,2019-01-04,2018-04-27,2019-04-26,0.0,0.0,Adjust Deposit Accounting,,618 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
207,ce,t0023461,Notice Given,2016-11-08,M0004B,2015-01-01,2017-01-01,2016-01-01,2016-12-31,99.0,0.0,Purchased Home,,731 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
208,ce,t0023461,Adjust Moveout Dates,2016-11-09,M0004B,2015-01-01,2016-12-31,2016-01-01,2016-12-31,99.0,0.0,Purchased Home,,730 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
209,ce,t0023461,Move Out,2017-01-02,M0004B,2015-01-01,2016-12-31,2016-01-01,2016-12-31,99.0,0.0,Move Out,,730 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
210,ce,t0023461,Deposit Change,2017-01-20,M0004B,2015-01-01,2016-12-31,2016-01-01,2016-12-31,0.0,0.0,,,730 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
211,ce,t0023461,Deposit Accounting,2017-01-20,M0004B,2015-01-01,2016-12-31,2016-01-01,2016-12-31,0.0,0.0,Deposit Accounting,,730 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
212,ce,t0014088,Deposit Change,2016-05-25,M0004B,2001-02-02,2014-11-30,2014-04-01,2015-03-31,0.0,0.0,,,5049 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
213,ce,t0014088,Deposit Accounting,2016-05-25,M0004B,2001-02-02,2014-11-30,2014-04-01,2015-03-31,0.0,0.0,,,5049 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
214,ce,t0014088,Eviction,2014-10-06,M0004B,2001-02-02,2014-10-31,2014-04-01,2015-03-31,200.0,0.0,Cannot Afford Apartment,,5019 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
215,ce,t0014088,Adjust Moveout Dates,2014-10-31,M0004B,2001-02-02,2014-11-05,2014-04-01,2015-03-31,200.0,0.0,Cannot Afford Apartment,,5024 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
216,ce,t0014088,Adjust Moveout Dates,2014-11-07,M0004B,2001-02-02,2014-11-30,2014-04-01,2015-03-31,200.0,0.0,Cannot Afford Apartment,,5049 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
217,ce,t0014088,Move Out,2014-12-01,M0004B,2001-02-02,2014-11-30,2014-04-01,2015-03-31,200.0,0.0,Move Out,,5049 days 00:00:00.000000000,Residential,Fairfield,OH,45014,899,875,2,1.5,
218,fh,t0038150,Notice Given,2019-01-08,1102B,2018-03-20,2019-03-19,2018-03-20,2019-03-31,99.0,0.0,Need Bigger Space,Need Bigger Space,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
219,fh,t0033820,Move Out,2018-02-27,1102B,2017-02-18,2018-02-25,2017-02-17,2018-02-17,99.0,0.0,Move Out,,372 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
220,fh,t0033820,Deposit Change,2018-03-07,1102B,2017-02-18,2018-02-25,2017-02-17,2018-02-17,0.0,0.0,,,372 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
221,fh,t0033820,Deposit Accounting,2018-03-07,1102B,2017-02-18,2018-02-25,2017-02-17,2018-02-17,0.0,0.0,Deposit Accounting,,372 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
222,fh,t0033820,Adjust Deposit Accounting,2018-03-07,1102B,2017-02-18,2018-02-25,2017-02-17,2018-02-17,0.0,0.0,Adjust Deposit Accounting,,372 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
223,fh,t0033820,Notice Given,2017-12-28,1102B,2017-02-18,2018-02-25,2017-02-17,2018-02-17,99.0,0.0,Job Transfer,,372 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
224,fh,t0033820,Adjust Deposit Accounting,2018-05-31,1102B,2017-02-18,2018-02-25,2017-02-17,2018-02-17,0.0,0.0,Adjust Deposit Accounting,,372 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
225,ce,t0036960,Early Termination,2019-01-03,M0015D,2018-05-13,2019-01-04,2018-05-13,2019-05-31,99.0,0.0,Moved Out Of State,Moved Out Of State,236 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
226,ce,t0036960,Adjust Moveout Dates,2019-01-05,M0015D,2018-05-13,2019-01-07,2018-05-13,2019-05-31,99.0,0.0,Moved Out Of State,,239 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
227,ce,t0036960,Move Out,2019-01-07,M0015D,2018-05-13,2019-01-07,2018-05-13,2019-05-31,99.0,0.0,Move Out,,239 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
228,ce,t0028803,Deposit Change,2018-05-15,M0015D,2016-04-15,2018-04-16,2017-04-15,2018-04-14,0.0,0.0,,,731 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
229,ce,t0028803,Deposit Accounting,2018-05-15,M0015D,2016-04-15,2018-04-16,2017-04-15,2018-04-14,0.0,0.0,Deposit Accounting,,731 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
230,ce,t0028803,Notice Given,2018-01-29,M0015D,2016-04-15,2018-04-14,2017-04-15,2018-04-14,99.0,0.0,Cannot Afford Apartment,,729 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
231,ce,t0028803,Move Out,2018-04-17,M0015D,2016-04-15,2018-04-16,2017-04-15,2018-04-14,99.0,0.0,Move Out,,731 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
