,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Length of Stay,Vacancy
71908,mpg,t0039700,Move In,2018-05-21,1986-10C,2018-05-21,,1050.0,0.0,,0
71909,mpg,t0039700,Deposit Change,2018-05-22,1986-10C,2018-05-21,,1050.0,0.0,,0
71915,mpg,t0039700,Deposit Change,2018-06-15,1986-10C,2018-05-21,,1050.0,0.0,,0
71916,mpg,t0039701,Submit Application,2018-05-01,2024-05B,2018-05-26,,1119.0,0.0,,0
71917,mpg,t0039701,Assign Unit (From 2024-05B to 1986-09A),2018-05-01,1986-09A,2018-05-26,,1119.0,0.0,,0
71918,mpg,t0039701,Deposit Change,2018-05-03,1986-09A,2018-05-26,,1119.0,0.0,,0
71919,mpg,t0039701,Re-Apply,2018-06-12,2024-08A,2018-08-15,,1119.0,0.0,,0
71920,mpg,t0039701,Assign Unit (From 1986-09A to 2024-08A),2018-06-12,2024-08A,2018-08-15,,1119.0,0.0,,0
71921,mpg,t0039701,Application Approved,2018-06-13,2006-06C,2018-08-15,,1119.0,0.0,,0
71922,mpg,t0039701,Lease Signed,2018-06-13,2006-06C,2018-08-15,,1119.0,0.0,,0
71923,mpg,t0039701,Assign Unit (From 2024-08A to 2006-06C),2018-06-13,2006-06C,2018-08-15,,1119.0,0.0,,0
71924,mpg,t0039701,Application Canceled,2018-05-10,1986-09A,,,1119.0,0.0,,0
71927,mpg,t0039701,Deposit Accounting,2018-05-10,1986-09A,,,1119.0,0.0,,0
71928,mpg,t0039701,Cancel Move In,2018-06-13,2006-06C,,,1119.0,0.0,,0
71929,mpg,t0039701,Deposit Accounting,2018-06-21,2006-06C,,,1119.0,0.0,,0
71930,mpg,t0039704,Call,2018-06-26,1978-09A,2018-07-03,,0.0,0.0,,0
71931,mpg,t0039704,Assign Unit (From 2036-08B to 1978-09A),2018-06-30,1978-09A,2018-07-03,,1299.0,0.0,,0
71934,mpg,t0039704,Move In,2018-07-06,1978-09A,2018-07-03,,1299.0,0.0,,0
71935,mpg,t0039704,Follow up,2018-12-05,,2018-07-03,,0.0,0.0,,0
71936,mpg,t0039704,Adjust Move In Dates,2018-07-03,1978-09A,2018-07-05,,1299.0,0.0,,0
71937,mpg,t0039704,Adjust Move In Dates,2018-07-05,1978-09A,2018-07-06,,1299.0,0.0,,0
71938,mpg,t0039704,Submit Application,2018-05-02,1978-09A,2018-07-10,,1299.0,0.0,,0
71939,mpg,t0039704,Assign Unit (From 1978-09A to 1988-08A),2018-05-02,1988-08A,2018-07-10,,1299.0,0.0,,0
71940,mpg,t0039704,Deposit Change,2018-05-03,1988-08A,2018-07-10,,1299.0,0.0,,0
71941,mpg,t0039704,Deposit Change,2018-05-10,1988-08A,2018-07-10,,1299.0,0.0,,0
71942,mpg,t0039704,Application Approved,2018-05-10,1988-08A,2018-07-10,,1299.0,0.0,,0
71943,mpg,t0039704,Lease Signed,2018-05-10,1988-08A,2018-07-10,,1299.0,0.0,,0
71944,mpg,t0039704,Assign Unit (From 1988-08A to 2036-08B),2018-06-12,2036-08B,2018-07-10,,1299.0,0.0,,0
71945,ce,t0039705,Application Approved,2018-05-07,S1456J,2018-07-07,,705.0,0.0,,0
71946,ce,t0039705,Submit Application,2018-05-02,S1456J,2018-07-07,,705.0,0.0,,0
71947,ce,t0039705,Lease Signed,2018-05-07,S1456J,2018-07-07,,705.0,0.0,,0
71948,ce,t0039705,Deposit Change,2018-05-08,S1456J,2018-07-07,,705.0,0.0,,0
71949,ce,t0039705,Adjust Move In Dates,2018-06-27,S1456J,2018-07-14,,705.0,0.0,,0
71950,ce,t0039705,Move In,2018-07-15,S1456J,2018-07-14,,705.0,0.0,,0
71967,mpg,t0039707,Transfer Unit (From 2002-04B to 2002-04A),2018-10-16,2002-04A,2018-10-16,,1349.0,0.0,,0
71968,mpg,t0039707,Adjust Move In Dates,2018-10-16,2002-04A,2018-10-19,,1349.0,0.0,,0
71977,mpg,t0039707,Adjust Move In Dates,2018-10-19,2002-04A,2018-10-20,,1349.0,0.0,,0
71978,mpg,t0039707,Move In,2018-10-20,2002-04A,2018-10-20,,1349.0,0.0,,0
71979,mpg,t0039707,Deposit Change,2018-11-13,2002-04A,2018-10-20,,1349.0,0.0,,0
72017,sh,t0039712,Adjust Moveout Dates,2018-05-03,SH5904,2017-04-29,2018-05-28,709.0,0.0,394 days 00:00:00.000000000,0
72018,sh,t0039712,Transfer Unit (To WC5933I from SH5904),2018-05-03,SH5904,2017-04-29,2018-05-28,709.0,0.0,394 days 00:00:00.000000000,0
72019,sh,t0039712,Move Out,2018-06-01,SH5904,2017-04-29,2018-05-28,709.0,0.0,394 days 00:00:00.000000000,1
72020,sh,t0039712,Deposit Change,2018-06-13,SH5904,2017-04-29,2018-05-28,709.0,0.0,394 days 00:00:00.000000000,0
72021,sh,t0039712,Deposit Accounting,2018-06-13,SH5904,2017-04-29,2018-05-28,709.0,0.0,394 days 00:00:00.000000000,0
72022,sh,t0039712,Call,2018-09-05,SH5904,2017-04-29,2018-05-28,0.0,0.0,394 days 00:00:00.000000000,0
72023,sh,t0039712,Notice Given,2018-04-19,SH5904,2017-04-29,2018-04-19,709.0,0.0,355 days 00:00:00.000000000,0
72024,sh,t0039712,Transfer Unit (To WC5933I from SH5904),2018-04-19,SH5904,2017-04-29,2018-04-19,709.0,0.0,355 days 00:00:00.000000000,0
72025,sh,t0039712,Lease Signed,2017-04-29,SH5904,2017-04-29,,709.0,0.0,,0
72026,sh,t0039712,Move In,2017-04-29,SH5904,2017-04-29,,709.0,0.0,,0
72031,sh,t0039712,Adjust Lease End Dates,2017-05-02,SH5904,2017-04-29,,709.0,0.0,,0
72032,sh,t0039712,Deposit Change,2017-05-24,SH5904,2017-04-29,,709.0,0.0,,0
72033,sh,t0039712,Deposit Change,2017-06-05,SH5904,2017-04-29,,709.0,0.0,,0
72034,sh,t0039712,Lease Renewal,2018-04-02,SH5904,2017-04-29,,752.0,0.0,,0
72035,sh,t0039712,Application Approved,2017-04-26,SH5904,2017-05-01,,709.0,0.0,,0
72036,sh,t0039712,Submit Application,2017-04-26,SH5904,2017-05-01,,709.0,0.0,,0
72037,sh,t0039713,Application Approved,2018-05-03,WAIT-2D,2018-05-31,,641.0,0.0,,0
72038,sh,t0039713,Submit Application,2018-05-03,WAIT-2D,2018-05-31,,641.0,0.0,,0
72039,sh,t0039713,Application Canceled,2018-05-15,WAIT-2D,,,641.0,0.0,,0
72040,fh,t0039718,Application Approved,2018-05-04,1122B,2018-06-01,,984.0,0.0,,0
72041,fh,t0039718,Submit Application,2018-05-03,1122B,2018-06-01,,984.0,0.0,,0
72042,fh,t0039718,Deposit Change,2018-05-04,1122B,2018-06-01,,984.0,0.0,,0
72043,fh,t0039718,Lease Signed,2018-05-04,1122B,2018-06-01,,984.0,0.0,,0
72044,fh,t0039718,Move In,2018-06-01,1122B,2018-06-01,,984.0,0.0,,0
72047,ce,t0039721,Application Approved,2018-05-07,M0009C,2018-06-16,,770.0,0.0,,0
72048,ce,t0039721,Submit Application,2018-05-04,M0009C,2018-06-16,,770.0,0.0,,0
72049,ce,t0039721,Lease Signed,2018-05-07,M0009C,2018-06-16,,770.0,0.0,,0
72052,ce,t0039721,Deposit Accounting,2018-05-21,M0009C,,,770.0,0.0,,0
72053,ce,t0039721,Cancel Move In,2018-05-21,M0009C,,,770.0,0.0,,0
72074,fh,t0039725,Submit Application,2018-05-04,1081C,2018-07-02,,999.0,0.0,,0
72075,fh,t0039725,Application Canceled,2018-05-04,1081C,,,999.0,0.0,,0
72076,fh,t0039725,Deposit Change,2018-05-07,1081C,,,999.0,0.0,,0
72077,fh,t0039725,Deposit Change,2018-05-09,1081C,,,999.0,0.0,,0
72078,fh,t0039725,Deposit Accounting,2018-05-09,1081C,,,999.0,0.0,,0
72081,sh,t0039726,Eviction,2018-11-09,FT5789,2018-05-14,2018-12-14,1175.0,0.0,214 days 00:00:00.000000000,0
72082,sh,t0039726,Adjust Moveout Dates,2018-12-06,FT5789,2018-05-14,2018-12-06,1175.0,0.0,206 days 00:00:00.000000000,0
72083,sh,t0039726,Move Out,2018-12-06,FT5789,2018-05-14,2018-12-06,1175.0,0.0,206 days 00:00:00.000000000,1
72084,sh,t0039726,Deposit Change,2018-12-19,FT5789,2018-05-14,2018-12-06,1175.0,0.0,206 days 00:00:00.000000000,0
72085,sh,t0039726,Deposit Accounting,2018-12-19,FT5789,2018-05-14,2018-12-06,1175.0,0.0,206 days 00:00:00.000000000,0
72090,sh,t0039726,Application Approved,2018-05-10,FT5789,2018-05-14,,1175.0,0.0,,0
72091,sh,t0039726,Deposit Change,2018-05-08,FT5789,2018-05-14,,1175.0,0.0,,0
72092,sh,t0039726,Lease Signed,2018-05-10,FT5789,2018-05-14,,1175.0,0.0,,0
72093,sh,t0039726,Move In,2018-05-14,FT5789,2018-05-14,,1175.0,0.0,,0
72100,sh,t0039726,Submit Application,2018-05-04,FT5789,2018-05-31,,1175.0,0.0,,0
72107,mpg,t0039732,Submit Application,2018-05-05,1986-06A,2018-05-11,,1119.0,0.0,,0
72108,mpg,t0039732,Deposit Change,2018-05-08,1986-06A,2018-05-11,,1119.0,0.0,,0
72111,mpg,t0039732,Deposit Accounting,2018-05-09,1986-06A,,,1119.0,0.0,,0
72112,mpg,t0039732,Application Canceled,2018-05-09,1986-06A,,,1119.0,0.0,,0
72156,ce,t0039734,Move Out,2018-11-12,C5307B,2018-06-30,2018-11-10,665.0,0.0,133 days 00:00:00.000000000,1
72157,ce,t0039734,Early Termination,2018-11-12,C5307B,2018-06-30,2018-11-10,665.0,0.0,133 days 00:00:00.000000000,0
72158,ce,t0039734,Deposit Change,2018-11-13,C5307B,2018-06-30,2018-11-10,665.0,0.0,133 days 00:00:00.000000000,0
72159,ce,t0039734,Deposit Accounting,2018-11-13,C5307B,2018-06-30,2018-11-10,665.0,0.0,133 days 00:00:00.000000000,0
72164,ce,t0039734,Application Approved,2018-05-07,C5307B,2018-06-30,,665.0,0.0,,0
72165,ce,t0039734,Submit Application,2018-05-07,C5307B,2018-06-30,,665.0,0.0,,0
72166,ce,t0039734,Lease Signed,2018-05-07,C5307B,2018-06-30,,665.0,0.0,,0
72167,ce,t0039734,Deposit Change,2018-05-08,C5307B,2018-06-30,,665.0,0.0,,0
72168,ce,t0039734,Move In,2018-06-30,C5307B,2018-06-30,,665.0,0.0,,0
72175,sh,t0039736,Application Approved,2018-05-07,SH5932,2018-05-30,,775.0,0.0,,0
72176,sh,t0039736,Submit Application,2018-05-07,SH5932,2018-05-30,,775.0,0.0,,0
72177,sh,t0039736,Application Canceled,2018-05-17,SH5932,,,775.0,0.0,,0
72178,sh,t0039736,Deposit Change,2018-06-12,SH5932,,,775.0,0.0,,0
72179,sh,t0039736,Deposit Accounting,2018-06-12,SH5932,,,775.0,0.0,,0
72180,sh,t0039736,Deposit Change,2018-09-20,SH5932,,,775.0,0.0,,0
72217,mpg,t0039742,Early Termination,2019-01-02,1986-08B,2018-07-01,2019-02-04,1119.0,0.0,218 days 00:00:00.000000000,0
72220,mpg,t0039742,Submit Application,2018-05-07,1986-08B,2018-06-16,,1119.0,0.0,,0
72221,mpg,t0039742,Deposit Change,2018-05-10,1986-08B,2018-06-16,,1119.0,0.0,,0
72222,mpg,t0039742,Application Approved,2018-05-10,1986-08B,2018-06-16,,1119.0,0.0,,0
72223,mpg,t0039742,Lease Signed,2018-05-10,1986-08B,2018-06-16,,1119.0,0.0,,0
72224,mpg,t0039742,Adjust Move In Dates,2018-06-13,1986-08B,2018-06-30,,1119.0,0.0,,0
72225,mpg,t0039742,Adjust Move In Dates,2018-06-30,1986-08B,2018-07-01,,1119.0,0.0,,0
72226,mpg,t0039742,Move In,2018-07-01,1986-08B,2018-07-01,,1119.0,0.0,,0
72227,mpg,t0039742,Deposit Change,2018-07-02,1986-08B,2018-07-01,,1119.0,0.0,,0
72234,ce,t0039743,Submit Application,2018-05-08,S1500-7C,2018-05-15,,939.0,0.0,,0
72235,ce,t0039743,Application Denied,2018-05-08,S1500-7C,2018-05-15,,939.0,0.0,,0
72238,ce,t0039743,Deposit Accounting,2018-05-08,S1500-7C,2018-05-15,,939.0,0.0,,0
72239,ce,t0039745,Adjust Moveout Dates,2018-07-02,S1454E,2017-07-01,2018-07-07,667.0,0.0,371 days 00:00:00.000000000,0
72240,ce,t0039745,Adjust Moveout Dates,2018-07-03,S1454E,2017-07-01,2018-07-06,667.0,0.0,370 days 00:00:00.000000000,0
72241,ce,t0039745,Move Out,2018-07-08,S1454E,2017-07-01,2018-07-06,667.0,0.0,370 days 00:00:00.000000000,1
72242,ce,t0039745,Deposit Change,2018-07-16,S1454E,2017-07-01,2018-07-06,667.0,0.0,370 days 00:00:00.000000000,0
72243,ce,t0039745,Deposit Accounting,2018-07-16,S1454E,2017-07-01,2018-07-06,667.0,0.0,370 days 00:00:00.000000000,0
72244,ce,t0039745,Adjust Moveout Dates,2018-06-30,S1454E,2017-07-01,2018-07-02,667.0,0.0,366 days 00:00:00.000000000,0
72245,ce,t0039745,Notice Given,2018-06-04,S1454E,2017-07-01,2018-06-30,667.0,0.0,364 days 00:00:00.000000000,0
72246,ce,t0039745,Notice Given,2018-05-08,S1454E,2017-07-01,2018-05-11,667.0,0.0,314 days 00:00:00.000000000,0
72247,ce,t0039745,Transfer Unit (To S1500-5H from S1454E),2018-05-08,S1454E,2017-07-01,2018-05-11,667.0,0.0,314 days 00:00:00.000000000,0
72248,ce,t0039745,Notice Given,2018-03-10,S1454E,2017-07-01,2018-04-01,667.0,0.0,274 days 00:00:00.000000000,0
72249,ce,t0039745,Transfer Unit (To C5252B from S1454E),2018-03-10,S1454E,2017-07-01,2018-04-01,667.0,0.0,274 days 00:00:00.000000000,0
72250,ce,t0039745,Application Approved,2017-06-09,S1454E,2017-07-01,,667.0,0.0,,0
72251,ce,t0039745,Submit Application,2017-06-09,S1454E,2017-07-01,,667.0,0.0,,0
72252,ce,t0039745,Lease Signed,2017-06-09,S1454E,2017-07-01,,667.0,0.0,,0
72253,ce,t0039745,Deposit Change,2017-06-12,S1454E,2017-07-01,,667.0,0.0,,0
72254,ce,t0039745,Move In,2017-07-03,S1454E,2017-07-01,,667.0,0.0,,0
72255,ce,t0039745,Cancel Notice,2018-04-02,S1454E,2017-07-01,,667.0,0.0,,0
72256,ce,t0039745,Cancel Notice,2018-05-08,S1454E,2017-07-01,,667.0,0.0,,0
72257,mpg,t0039746,Submit Application,2018-05-08,1986-01C,2018-05-10,,0.0,0.0,,0
72258,mpg,t0039746,Application Canceled,2018-05-10,1986-01C,,,0.0,0.0,,0
72261,mpg,t0039746,Deposit Accounting,2018-05-10,1986-01C,,,0.0,0.0,,0
72285,ce,t0039751,Early Termination,2018-05-23,S1500-7C,2018-05-18,2018-05-23,939.0,0.0,5 days 00:00:00.000000000,0
72286,ce,t0039751,Move Out,2018-05-23,S1500-7C,2018-05-18,2018-05-23,939.0,0.0,5 days 00:00:00.000000000,1
72287,ce,t0039751,Deposit Change,2018-05-25,S1500-7C,2018-05-18,2018-05-23,939.0,0.0,5 days 00:00:00.000000000,0
72288,ce,t0039751,Deposit Change,2018-06-17,S1500-7C,2018-05-18,2018-05-23,939.0,0.0,5 days 00:00:00.000000000,0
72289,ce,t0039751,Deposit Accounting,2018-06-17,S1500-7C,2018-05-18,2018-05-23,939.0,0.0,5 days 00:00:00.000000000,0
72290,ce,t0039751,Adjust Deposit Accounting,2018-08-28,S1500-7C,2018-05-18,2018-05-23,939.0,0.0,5 days 00:00:00.000000000,0
72291,ce,t0039751,Application Approved,2018-05-09,S1500-7C,2018-05-15,,939.0,0.0,,0
72292,ce,t0039751,Application Approved,2018-05-18,S1500-7C,2018-05-15,,939.0,0.0,,0
72293,ce,t0039751,Submit Application,2018-05-09,S1500-7C,2018-05-15,,939.0,0.0,,0
72294,ce,t0039751,Lease Signed,2018-05-09,S1500-7C,2018-05-15,,939.0,0.0,,0
72295,ce,t0039751,Deposit Change,2018-05-14,S1500-7C,2018-05-15,,939.0,0.0,,0
72296,ce,t0039751,Re-Apply,2018-05-18,S1500-7C,2018-05-15,,939.0,0.0,,0
72297,ce,t0039751,Lease Signed,2018-05-18,S1500-7C,2018-05-15,,939.0,0.0,,0
72298,ce,t0039751,Adjust Move In Dates,2018-05-14,S1500-7C,2018-05-18,,939.0,0.0,,0
72299,ce,t0039751,Adjust Move In Dates,2018-05-20,S1500-7C,2018-05-18,,939.0,0.0,,0
72300,ce,t0039751,Move In,2018-05-20,S1500-7C,2018-05-18,,939.0,0.0,,0
72303,ce,t0039751,Adjust Lease End Dates,2018-05-21,S1500-7C,2018-05-18,,939.0,0.0,,0
72306,ce,t0039751,Cancel Move In,2018-05-17,S1500-7C,,,939.0,0.0,,0
72307,ce,t0039751,Deposit Change,2018-05-17,S1500-7C,,,939.0,0.0,,0
72308,ce,t0039751,Deposit Accounting,2018-05-17,S1500-7C,,,939.0,0.0,,0
72352,ce,t0039766,Submit Application,2018-05-10,S1500-5H,2018-05-19,,840.0,0.0,,0
72353,ce,t0039766,Application Denied,2018-05-10,S1500-5H,2018-05-19,,840.0,0.0,,0
72356,ce,t0039766,Deposit Accounting,2018-05-15,S1500-5H,2018-05-19,,840.0,0.0,,0
72357,sh,t0039767,Move In,2018-06-01,WC5970H,2018-05-25,,675.0,0.0,,0
72358,sh,t0039767,Deposit Change,2018-06-04,WC5970H,2018-05-25,,675.0,0.0,,0
72359,sh,t0039767,Deposit Change,2018-06-15,WC5970H,2018-05-25,,675.0,0.0,,0
72360,sh,t0039767,Application Approved,2018-05-11,WC5970H,2018-05-30,,675.0,0.0,,0
72361,sh,t0039767,Submit Application,2018-05-10,WC5970H,2018-05-30,,675.0,0.0,,0
72362,sh,t0039767,Deposit Change,2018-05-10,WC5970H,2018-05-30,,675.0,0.0,,0
72363,sh,t0039767,Lease Signed,2018-06-01,WC5970H,2018-05-30,,675.0,0.0,,0
72364,mpg,t0039769,Adjust Move In Dates,2018-05-19,1986-06A,2018-05-31,,1050.0,0.0,,0
72365,mpg,t0039769,Adjust Move In Dates,2018-05-30,1986-06A,2018-05-31,,1050.0,0.0,,0
72366,mpg,t0039769,Move In,2018-05-31,1986-06A,2018-05-31,,1050.0,0.0,,0
72371,mpg,t0039769,Deposit Change,2018-06-06,1986-06A,2018-05-31,,1050.0,0.0,,0
72380,mpg,t0039769,Submit Application,2018-05-10,1986-06A,2018-06-01,,1050.0,0.0,,0
72381,mpg,t0039769,Application Approved,2018-05-10,1986-06A,2018-06-01,,1050.0,0.0,,0
72382,mpg,t0039769,Lease Signed,2018-05-10,1986-06A,2018-06-01,,1050.0,0.0,,0
72389,mpg,t0039773,Submit Application,2018-05-10,1986-09A,2018-06-16,,1119.0,0.0,,0
72390,mpg,t0039773,Deposit Change,2018-05-11,1986-09A,2018-06-16,,1119.0,0.0,,0
72391,mpg,t0039773,Application Canceled,2018-05-19,1986-09A,,,1119.0,0.0,,0
72394,mpg,t0039773,Deposit Accounting,2018-05-21,1986-09A,,,1119.0,0.0,,0
72395,sh,t0039778,Application Approved,2018-05-16,WAIT-2D,2018-05-14,,641.0,0.0,,0
72396,sh,t0039778,Submit Application,2018-05-11,WAIT-2D,2018-05-14,,641.0,0.0,,0
72397,sh,t0039778,Application Canceled,2018-05-17,WAIT-2D,,,641.0,0.0,,0
72398,mpg,t0039779,Submit Application,2018-05-11,1986-02B,2018-06-15,,1200.0,0.0,,0
72399,mpg,t0039779,Application Approved,2018-05-11,1986-02B,2018-06-15,,1200.0,0.0,,0
72400,mpg,t0039779,Lease Signed,2018-05-11,1986-02B,2018-06-15,,1200.0,0.0,,0
72401,mpg,t0039779,Deposit Change,2018-05-11,1986-02B,2018-06-15,,1200.0,0.0,,0
72402,mpg,t0039779,Move In,2018-06-15,1986-02B,2018-06-15,,1200.0,0.0,,0
72403,mpg,t0039779,Deposit Change,2018-06-15,1986-02B,2018-06-15,,1200.0,0.0,,0
72404,mpg,t0039779,Deposit Change,2018-06-21,1986-02B,2018-06-15,,1200.0,0.0,,0
72459,sh,t0039789,Application Approved,2018-05-16,SH5851,2018-06-30,,775.0,0.0,,0
72460,sh,t0039789,Lease Signed,2018-06-01,SH5851,2018-06-30,,775.0,0.0,,0
72461,sh,t0039789,Move In,2018-06-30,SH5851,2018-06-30,,775.0,0.0,,0
72462,sh,t0039789,Adjust Lease End Dates,2018-06-30,SH5851,2018-06-30,,775.0,0.0,,0
72471,sh,t0039789,Submit Application,2018-05-12,SH5851,2018-07-01,,775.0,0.0,,0
72472,sh,t0039789,Deposit Change,2018-05-15,SH5851,2018-07-01,,775.0,0.0,,0
72473,sh,t0039790,Assign Unit (From FT5880K to FT5880I),2018-05-18,FT5880I,2018-07-13,,685.0,0.0,,0
72474,sh,t0039790,Lease Signed,2018-05-18,FT5880I,2018-07-13,,685.0,0.0,,0
72475,sh,t0039790,Application Approved,2018-05-16,FT5880K,2018-07-20,,685.0,0.0,,0
72476,sh,t0039790,Submit Application,2018-05-12,FT5880I,2018-07-20,,685.0,0.0,,0
72477,sh,t0039790,Deposit Change,2018-05-15,FT5880I,2018-07-20,,685.0,0.0,,0
72478,sh,t0039790,Assign Unit (From FT5880I to FT5880K),2018-05-16,FT5880K,2018-07-20,,685.0,0.0,,0
72479,sh,t0039790,Cancel Move In,2018-07-10,FT5880I,,,685.0,0.0,,0
72480,sh,t0039790,Deposit Change,2018-07-13,FT5880I,,,685.0,0.0,,0
72481,sh,t0039790,Deposit Accounting,2018-07-13,FT5880I,,,685.0,0.0,,0
72482,ce,t0039799,Application Approved,2018-05-16,C5271A,2018-07-07,,675.0,0.0,,0
72483,ce,t0039799,Submit Application,2018-05-14,C5271A,2018-07-07,,675.0,0.0,,0
72484,ce,t0039799,Lease Signed,2018-05-16,C5271A,2018-07-07,,675.0,0.0,,0
72485,ce,t0039799,Cancel Move In,2018-05-21,C5271A,,,675.0,0.0,,0
72488,ce,t0039799,Deposit Accounting,2018-05-21,C5271A,,,675.0,0.0,,0
72489,ce,t0039800,Application Approved,2018-05-14,C5273J,2018-06-15,,705.0,0.0,,0
72490,ce,t0039800,Submit Application,2018-05-14,C5273J,2018-06-15,,705.0,0.0,,0
72491,ce,t0039800,Lease Signed,2018-05-14,C5273J,2018-06-15,,705.0,0.0,,0
72492,ce,t0039800,Deposit Change,2018-05-18,C5273J,2018-06-15,,705.0,0.0,,0
72493,ce,t0039800,Adjust Move In Dates,2018-06-05,C5273J,2018-07-10,,705.0,0.0,,0
72494,ce,t0039800,Move In,2018-07-11,C5273J,2018-07-10,,705.0,0.0,,0
72495,ce,t0039800,Reverse Move In,2018-07-12,C5273J,2018-07-10,,705.0,0.0,,0
72496,ce,t0039800,Deposit Change,2018-07-12,C5273J,2018-07-10,,705.0,0.0,,0
72497,ce,t0039800,Adjust Move In Dates,2018-07-12,C5273J,2018-07-11,,705.0,0.0,,0
72498,ce,t0039800,Move In,2018-07-12,C5273J,2018-07-11,,705.0,0.0,,0
72501,ce,t0039801,Application Approved,2018-05-14,S1458H,2018-07-14,,685.0,0.0,,0
72502,ce,t0039801,Submit Application,2018-05-14,S1458H,2018-07-14,,685.0,0.0,,0
72503,ce,t0039801,Lease Signed,2018-05-14,S1458H,2018-07-14,,685.0,0.0,,0
72504,ce,t0039801,Deposit Change,2018-05-15,S1458H,2018-07-14,,685.0,0.0,,0
72505,ce,t0039801,Move In,2018-07-15,S1458H,2018-07-14,,685.0,0.0,,0
72543,sh,t0039806,Submit Application,2018-05-14,WC5956K,2018-06-15,,715.0,0.0,,0
72544,sh,t0039806,Application Canceled,2018-05-17,WC5956K,,,715.0,0.0,,0
72547,sh,t0039806,Deposit Accounting,2018-06-13,WC5956K,,,715.0,0.0,,0
72548,sh,t0039806,Deposit Change,2018-06-15,WC5956K,,,715.0,0.0,,0
72549,sh,t0039807,Submit Application,2018-05-14,WC5956K,2018-06-27,,715.0,0.0,,0
72550,sh,t0039807,Application Canceled,2018-05-17,WC5956K,,,715.0,0.0,,0
72553,sh,t0039807,Deposit Accounting,2018-06-13,WC5956K,,,715.0,0.0,,0
72572,sh,t0039811,Submit Application,2018-05-14,WAIT-2A,2018-05-14,,599.0,0.0,,0
72573,sh,t0039811,Application Canceled,2018-05-15,WAIT-2A,,,599.0,0.0,,0
72574,sh,t0039812,Submit Application,2018-05-14,WAIT-2E,2018-05-14,,652.0,0.0,,0
72575,sh,t0039812,Application Canceled,2018-05-15,WAIT-2E,,,652.0,0.0,,0
72581,sh,t0039818,Submit Application,2018-05-15,WC5956K,2018-05-21,,715.0,0.0,,0
72582,sh,t0039818,Deposit Change,2018-05-16,WC5956K,2018-05-21,,715.0,0.0,,0
72583,sh,t0039818,Application Denied,2018-05-17,WC5956K,2018-05-21,,715.0,0.0,,0
72586,sh,t0039818,Deposit Accounting,2018-06-12,WC5956K,2018-05-21,,715.0,0.0,,0
72587,sh,t0039819,Submit Application,2018-05-15,WC5956K,2018-05-21,,715.0,0.0,,0
72588,sh,t0039819,Application Canceled,2018-05-22,WC5956K,,,715.0,0.0,,0
72591,sh,t0039819,Deposit Accounting,2018-06-13,WC5956K,,,715.0,0.0,,0
72592,sh,t0039819,Deposit Change,2018-06-15,WC5956K,,,715.0,0.0,,0
72593,ce,t0039820,Application Approved,2018-05-16,M0036B,2018-07-01,,770.0,0.0,,0
72594,ce,t0039820,Submit Application,2018-05-15,M0036B,2018-07-01,,770.0,0.0,,0
72595,ce,t0039820,Deposit Change,2018-05-16,M0036B,2018-07-01,,770.0,0.0,,0
72596,ce,t0039820,Lease Signed,2018-05-16,M0036B,2018-07-01,,770.0,0.0,,0
72597,ce,t0039820,Adjust Move In Dates,2018-06-21,M0036B,2018-07-03,,770.0,0.0,,0
72598,ce,t0039820,Move In,2018-07-03,M0036B,2018-07-03,,770.0,0.0,,0
72599,ce,t0039826,Notice Given,2018-05-16,M0015F,2017-10-17,2018-05-13,868.0,0.0,208 days 00:00:00.000000000,0
72600,ce,t0039826,Transfer Unit (To M0015D from M0015F),2018-05-16,M0015F,2017-10-17,2018-05-13,868.0,0.0,208 days 00:00:00.000000000,0
72601,ce,t0039826,Adjust Moveout Dates,2018-05-16,M0015F,2017-10-17,2018-05-13,868.0,0.0,208 days 00:00:00.000000000,0
72602,ce,t0039826,Move Out,2018-05-17,M0015F,2017-10-17,2018-05-13,868.0,0.0,208 days 00:00:00.000000000,1
72603,ce,t0039826,Deposit Change,2018-05-21,M0015F,2017-10-17,2018-05-13,868.0,0.0,208 days 00:00:00.000000000,0
72604,ce,t0039826,Deposit Accounting,2018-05-21,M0015F,2017-10-17,2018-05-13,868.0,0.0,208 days 00:00:00.000000000,0
72605,ce,t0039826,Application Approved,2017-10-12,M0015F,2017-10-17,,868.0,0.0,,0
72606,ce,t0039826,Submit Application,2017-10-12,M0015F,2017-10-17,,868.0,0.0,,0
72607,ce,t0039826,Lease Signed,2017-10-12,M0015F,2017-10-17,,868.0,0.0,,0
72608,ce,t0039826,Adjust Move In Dates,2017-10-18,M0015F,2017-10-17,,868.0,0.0,,0
72609,ce,t0039826,Move In,2017-10-18,M0015F,2017-10-17,,868.0,0.0,,0
72610,ce,t0039826,Adjust Lease End Dates,2017-10-18,M0015F,2017-10-17,,868.0,0.0,,0
72611,ce,t0039826,Deposit Change,2017-10-18,M0015F,2017-10-17,,868.0,0.0,,0
72612,sh,t0039829,Submit Application,2018-05-16,WC5956K,2018-05-30,,715.0,0.0,,0
72613,sh,t0039829,Application Canceled,2018-05-25,WC5956K,,,715.0,0.0,,0
72616,sh,t0039829,Deposit Accounting,2018-06-12,WC5956K,,,715.0,0.0,,0
72617,sh,t0039829,Deposit Change,2018-08-02,WC5956K,,,715.0,0.0,,0
