ResUnitStatus,,,,,,,,,,,,,,,,,,,,,
Property_Code,Ref_Property_ID,StartDate,EndDate,Unit_Code,Date,Status,Tenant_Code,Ext_Ref_Tenant_Id,ApplyDate,ApproveDate,SignDate,MoveInDate,MoveOutDate,LeaseFromDate,LeaseToDate,NoticeDate,AvailableDate,RentReady,VacantDate,ReadyDate,Ref_Unit_Id
ce,,8/22/2016,9/8/2016,C0007K,8/22/2016,Vacant Rented Ready,t0030207,,7/21/2016,7/21/2016,,9/9/2016,,9/9/2016,9/8/2017,,,1,7/20/2016,8/22/2016,
sh,,8/26/2016,9/1/2016,FT5906G,8/26/2016,Notice Unrented,t0030211,,7/21/2016,7/22/2016,7/26/2016,7/29/2016,9/2/2016,7/29/2016,7/28/2017,8/26/2016,9/2/2016,0,9/2/2016,9/2/2016,
sh,,9/2/2016,9/7/2016,FT5906G,9/2/2016,Vacant Unrented Not Ready,t0030211,,7/21/2016,7/22/2016,7/26/2016,7/29/2016,9/2/2016,7/29/2016,7/28/2017,8/26/2016,9/2/2016,0,9/2/2016,9/2/2016,
sh,,7/22/2016,7/25/2016,FT5906I,7/22/2016,Vacant Rented Not Ready,t0030211,,7/21/2016,7/22/2016,,7/28/2016,,7/28/2016,7/31/2017,,,0,7/10/2016,7/10/2016,
sh,,7/29/2016,7/29/2016,FT5906G,7/29/2016,Vacant Rented Ready,t0030211,,7/21/2016,7/22/2016,,7/29/2016,,7/29/2016,7/28/2017,,,1,7/15/2016,7/29/2016,
sh,,7/29/2016,8/25/2016,FT5906G,7/30/2016,Occupied No Notice,t0030211,,7/21/2016,7/22/2016,7/26/2016,7/29/2016,,7/29/2016,7/28/2017,,,-1,9/2/2016,7/29/2016,
sh,,7/25/2016,7/29/2016,FT5906G,7/25/2016,Vacant Rented Not Ready,t0030211,,7/21/2016,7/22/2016,,7/29/2016,,7/29/2016,7/28/2017,,,0,7/15/2016,7/15/2016,
sh,,7/25/2016,7/28/2016,FT5906I,7/25/2016,Vacant Rented Ready,t0030211,,7/21/2016,7/22/2016,,7/28/2016,,7/28/2016,7/31/2017,,,1,7/10/2016,7/25/2016,
ce,,6/7/2017,7/4/2017,C5269A,6/7/2017,Notice Unrented,t0030213,,7/21/2016,7/22/2016,7/22/2016,8/1/2016,8/7/2017,8/1/2016,7/31/2017,6/7/2017,8/10/2017,0,8/7/2017,8/17/2017,
ce,,7/22/2016,7/31/2016,C5269A,7/22/2016,Vacant Rented Not Ready,t0030213,,7/21/2016,7/22/2016,,8/1/2016,,8/1/2016,7/31/2017,,,0,7/7/2016,7/7/2016,
ce,,8/1/2016,6/6/2017,C5269A,8/1/2016,Occupied No Notice,t0030213,,7/21/2016,7/22/2016,7/22/2016,8/1/2016,,8/1/2016,7/31/2018,,,-1,7/31/2017,7/7/2016,
ce,,8/7/2017,8/20/2017,C5269A,8/7/2017,Vacant Unrented Not Ready,t0030213,,7/21/2016,7/22/2016,7/22/2016,8/1/2016,8/7/2017,8/1/2016,7/31/2017,6/7/2017,8/17/2017,0,8/7/2017,8/17/2017,
ce,,8/3/2017,8/6/2017,C5269A,8/3/2017,Notice Unrented,t0030213,,7/21/2016,7/22/2016,7/22/2016,8/1/2016,8/7/2017,8/1/2016,7/31/2017,6/7/2017,8/17/2017,0,8/7/2017,8/17/2017,
ce,,7/30/2016,8/12/2016,S1456K,7/30/2016,Vacant Rented Not Ready,t0030215,,7/21/2016,7/25/2016,7/25/2016,8/13/2016,,8/13/2016,8/12/2017,,,0,7/30/2016,7/30/2016,
ce,,7/25/2016,7/29/2016,S1456K,7/25/2016,Notice Rented,t0030215,,7/21/2016,7/25/2016,,8/13/2016,,8/13/2016,8/12/2017,,,0,7/30/2016,7/30/2016,
ce,,8/13/2016,5/24/2018,S1456K,8/13/2016,Occupied No Notice,t0030215,,7/21/2016,7/25/2016,7/25/2016,8/13/2016,,8/13/2017,8/12/2018,,,-1,8/12/2018,7/30/2016,
ce,,6/15/2018,6/20/2018,S1456K,6/17/2018,Vacant Unrented Not Ready,t0030215,,7/21/2016,7/25/2016,7/25/2016,8/13/2016,6/15/2018,8/13/2017,8/12/2018,5/25/2018,6/17/2018,0,6/15/2018,6/17/2018,
ce,,5/25/2018,6/14/2018,S1456K,5/25/2018,Notice Unrented,t0030215,,7/21/2016,7/25/2016,7/25/2016,8/13/2016,6/15/2018,8/13/2017,8/12/2018,5/25/2018,6/25/2018,0,6/15/2018,6/25/2018,
ce,,1/2/2018,1/2/2018,S1458M,1/2/2018,Notice Unrented,t0030216,,7/21/2016,7/21/2016,7/21/2016,9/24/2016,1/2/2018,10/1/2017,9/30/2018,1/2/2018,1/12/2018,0,1/2/2018,1/12/2018,
ce,,1/2/2018,1/11/2018,S1458M,1/2/2018,Vacant Unrented Not Ready,t0030216,,7/21/2016,7/21/2016,7/21/2016,9/24/2016,1/2/2018,10/1/2017,9/30/2018,1/2/2018,1/12/2018,0,1/2/2018,1/12/2018,
ce,,8/14/2016,9/23/2016,S1458M,8/15/2016,Vacant Rented Not Ready,t0030216,,7/21/2016,7/21/2016,7/21/2016,9/24/2016,,9/24/2016,9/30/2017,,,0,8/14/2016,8/14/2016,
ce,,9/24/2016,1/1/2018,S1458M,9/26/2016,Occupied No Notice,t0030216,,7/21/2016,7/21/2016,7/21/2016,9/24/2016,,10/1/2017,9/30/2018,,,-1,1/2/2018,8/14/2016,
ce,,7/21/2016,8/13/2016,S1458M,7/21/2016,Notice Rented,t0030216,,7/21/2016,7/21/2016,,9/24/2016,,9/24/2016,9/30/2017,,,0,8/14/2016,8/14/2016,
sh,,8/1/2016,8/15/2016,WC5940G,8/2/2016,Vacant Rented Not Ready,t0030217,,7/21/2016,7/22/2016,,8/15/2016,,8/15/2016,8/14/2017,,,0,8/1/2016,8/1/2016,
sh,,8/15/2016,8/15/2016,WC5940G,8/15/2016,Vacant Rented Ready,t0030217,,7/21/2016,7/22/2016,,8/15/2016,,8/15/2016,8/14/2017,,,1,8/1/2016,8/15/2016,
sh,,8/15/2016,5/29/2018,WC5940G,8/16/2016,Occupied No Notice,t0030217,,7/21/2016,7/22/2016,8/15/2016,8/15/2016,,8/15/2017,8/31/2018,,,-1,8/31/2018,8/15/2016,
sh,,5/30/2018,8/30/2018,WC5940G,5/30/2018,Notice Unrented,t0030217,,7/21/2016,7/22/2016,8/15/2016,8/15/2016,8/31/2018,8/15/2017,8/31/2018,5/30/2018,9/10/2018,0,,9/10/2018,
sh,,9/29/2018,10/1/2018,WC5940G,9/29/2018,Vacant Unrented Ready,t0030217,,7/21/2016,7/22/2016,8/15/2016,8/15/2016,8/31/2018,8/15/2017,8/31/2018,5/30/2018,9/29/2018,-1,,9/29/2018,
sh,,7/25/2016,7/31/2016,WC5940G,7/25/2016,Notice Rented,t0030217,,7/21/2016,7/22/2016,,8/15/2016,,8/15/2016,8/14/2017,,,0,7/31/2016,7/31/2016,
sh,,8/31/2018,9/13/2018,WC5940G,8/31/2018,Vacant Unrented Not Ready,t0030217,,7/21/2016,7/22/2016,8/15/2016,8/15/2016,8/31/2018,8/15/2017,8/31/2018,5/30/2018,8/31/2018,0,8/31/2018,8/31/2018,
sh,,9/14/2018,9/15/2018,WC5940G,9/14/2018,Vacant Unrented Ready,t0030217,,7/21/2016,7/22/2016,8/15/2016,8/15/2016,8/31/2018,8/15/2017,8/31/2018,5/30/2018,9/14/2018,-1,,9/14/2018,
ce,,8/22/2016,9/8/2016,C5324M,8/22/2016,Vacant Rented Ready,t0030226,,7/22/2016,7/22/2016,7/22/2016,9/9/2016,,9/9/2016,9/8/2017,,,1,8/6/2016,8/22/2016,
ce,,8/6/2016,8/22/2016,C5324M,8/8/2016,Vacant Rented Not Ready,t0030226,,7/22/2016,7/22/2016,7/22/2016,8/27/2016,,8/27/2016,8/31/2017,,,0,8/6/2016,8/6/2016,
ce,,9/9/2016,10/23/2016,C5324M,9/9/2016,Occupied No Notice,t0030226,,7/22/2016,7/22/2016,7/22/2016,9/9/2016,,9/9/2016,9/8/2017,,,-1,11/30/2016,8/22/2016,
ce,,10/24/2016,10/24/2016,C5324M,10/31/2016,Notice Unrented,t0030226,,7/22/2016,7/22/2016,7/22/2016,9/9/2016,12/2/2016,9/9/2016,9/8/2017,10/24/2016,12/12/2016,0,12/2/2016,12/12/2016,
ce,,10/24/2016,10/31/2016,C5324M,11/30/2016,Occupied No Notice,t0030226,,7/22/2016,7/22/2016,7/22/2016,9/9/2016,,9/9/2016,9/8/2017,,,0,11/30/2016,12/12/2016,
ce,,11/1/2016,11/29/2016,C5324M,11/30/2016,Notice Unrented,t0030226,,7/22/2016,7/22/2016,7/22/2016,9/9/2016,11/30/2016,9/9/2016,9/8/2017,11/1/2016,12/10/2016,0,11/30/2016,12/10/2016,
ce,,11/30/2016,12/9/2016,C5324M,11/30/2016,Vacant Unrented Not Ready,t0030226,,7/22/2016,7/22/2016,7/22/2016,9/9/2016,11/30/2016,9/9/2016,9/8/2017,11/1/2016,12/10/2016,0,11/30/2016,12/10/2016,
ce,,7/22/2016,8/5/2016,C5324M,7/22/2016,Notice Rented,t0030226,,7/22/2016,7/22/2016,,8/20/2016,,8/20/2016,8/19/2017,,,0,8/6/2016,8/6/2016,
sh,,7/22/2016,7/22/2016,FT5779,7/22/2016,Vacant Rented Not Ready,t0033174,,7/22/2016,7/22/2016,,7/30/2016,,7/30/2016,7/29/2017,,,0,6/29/2016,6/29/2016,
sh,,6/6/2017,12/7/2017,FT5779,7/3/2017,Occupied No Notice,t0033174,,7/22/2016,7/22/2016,7/22/2016,7/22/2016,,7/31/2017,7/31/2018,,,0,1/31/2018,7/20/2017,
sh,,5/31/2017,5/31/2017,FT5779,5/31/2017,Notice Unrented,t0033174,,7/22/2016,7/22/2016,7/22/2016,7/22/2016,7/7/2017,7/22/2016,7/31/2017,5/31/2017,7/17/2017,0,7/7/2017,7/17/2017,
sh,,3/22/2017,5/30/2017,FT5779,3/29/2017,Occupied No Notice,t0033174,,7/22/2016,7/22/2016,7/22/2016,7/22/2016,,7/22/2016,7/31/2017,,,0,7/7/2017,7/17/2017,
sh,,3/14/2017,3/21/2017,FT5779,3/14/2017,Notice Unrented,t0033174,,7/22/2016,7/22/2016,7/22/2016,7/22/2016,7/7/2017,7/22/2016,7/31/2017,3/14/2017,7/17/2017,0,7/7/2017,7/17/2017,
sh,,1/26/2018,1/26/2018,FT5779,1/30/2018,Vacant Unrented Not Ready,t0033174,,7/22/2016,7/22/2016,7/22/2016,7/22/2016,1/26/2018,7/31/2017,7/31/2018,12/8/2017,2/5/2018,0,1/26/2018,2/5/2018,
sh,,1/26/2018,1/26/2018,FT5779,2/16/2018,Notice Unrented,t0033174,,7/22/2016,7/22/2016,7/22/2016,7/22/2016,1/12/2018,7/31/2017,7/31/2018,12/8/2017,1/22/2018,0,1/12/2018,1/22/2018,
sh,,1/12/2018,3/16/2018,FT5779,2/16/2018,Vacant Unrented Not Ready,t0033174,,7/22/2016,7/22/2016,7/22/2016,7/22/2016,1/12/2018,7/31/2017,7/31/2018,12/8/2017,1/22/2018,0,1/12/2018,1/22/2018,
sh,,7/22/2016,3/13/2017,FT5779,7/25/2016,Occupied No Notice,t0033174,,7/22/2016,7/22/2016,7/22/2016,7/22/2016,,7/22/2016,7/31/2017,,,-1,7/7/2017,6/29/2016,
sh,,3/16/2018,3/30/2018,FT5779,3/16/2018,Vacant Unrented Ready,t0033174,,7/22/2016,7/22/2016,7/22/2016,7/22/2016,1/12/2018,7/31/2017,7/31/2018,12/8/2017,1/22/2018,1,1/12/2018,3/16/2018,
sh,,6/30/2017,6/30/2017,FT5779,6/30/2017,Notice Unrented,t0033174,,7/22/2016,7/22/2016,7/22/2016,7/22/2016,7/10/2017,7/22/2016,7/31/2017,6/6/2017,7/20/2017,0,7/10/2017,7/20/2017,
sh,,12/8/2017,1/25/2018,FT5779,12/8/2017,Notice Unrented,t0033174,,7/22/2016,7/22/2016,7/22/2016,7/22/2016,1/26/2018,7/31/2017,7/31/2018,12/8/2017,2/5/2018,0,1/26/2018,2/5/2018,
ce,,7/23/2016,9/2/2016,S1454C,7/23/2016,Notice Rented,t0030242,,7/23/2016,7/23/2016,,9/17/2016,,9/17/2016,9/16/2017,,,0,9/3/2016,9/3/2016,
ce,,9/3/2016,9/16/2016,S1454C,9/7/2016,Vacant Rented Not Ready,t0030242,,7/23/2016,7/23/2016,7/23/2016,9/17/2016,,9/17/2016,9/16/2017,,,0,9/3/2016,9/3/2016,
ce,,9/17/2016,,S1454C,9/17/2016,Occupied No Notice,t0030242,,7/23/2016,7/23/2016,7/23/2016,9/17/2016,,9/17/2018,9/16/2019,,,-1,,9/3/2016,
sh,,7/27/2016,7/27/2016,TH5806,7/27/2016,Vacant Rented Ready,t0030246,,7/23/2016,7/24/2016,,7/27/2016,,7/27/2016,8/31/2017,,,1,7/8/2016,7/27/2016,
sh,,7/27/2016,2/9/2017,TH5806,7/27/2016,Occupied No Notice,t0030246,,7/23/2016,7/24/2016,7/27/2016,7/27/2016,,7/27/2016,8/26/2017,,,-1,3/6/2017,7/27/2016,
sh,,3/6/2017,3/8/2017,TH5806,3/8/2017,Vacant Unrented Not Ready,t0030246,,7/23/2016,7/24/2016,7/27/2016,7/27/2016,3/6/2017,7/27/2016,8/26/2017,2/10/2017,3/16/2017,0,3/6/2017,3/16/2017,
sh,,2/10/2017,3/5/2017,TH5806,2/10/2017,Notice Unrented,t0030246,,7/23/2016,7/24/2016,7/27/2016,7/27/2016,3/6/2017,7/27/2016,8/26/2017,2/10/2017,3/16/2017,0,3/6/2017,3/16/2017,
sh,,7/24/2016,7/27/2016,TH5806,7/25/2016,Vacant Rented Not Ready,t0030246,,7/23/2016,7/24/2016,,7/27/2016,,7/27/2016,8/31/2017,,,0,7/8/2016,7/8/2016,
ce,,7/25/2016,8/30/2016,M0002C,7/25/2016,Notice Rented,t0030252,,7/25/2016,7/25/2016,,10/17/2016,,10/17/2016,10/14/2017,,,0,9/30/2016,9/30/2016,
ce,,8/31/2016,10/14/2016,M0002C,9/13/2016,Vacant Rented Not Ready,t0030252,,7/25/2016,7/25/2016,7/25/2016,10/15/2016,,10/15/2016,10/14/2017,,,0,8/31/2016,8/31/2016,
ce,,10/15/2016,7/28/2018,M0002C,10/17/2016,Occupied No Notice,t0030252,,7/25/2016,7/25/2016,7/25/2016,10/15/2016,,10/15/2017,10/14/2018,,,-1,10/14/2018,8/31/2016,
ce,,7/29/2018,8/28/2018,M0002C,7/29/2018,Notice Unrented,t0030252,,7/25/2016,7/25/2016,7/25/2016,10/15/2016,10/14/2018,10/15/2017,10/14/2018,7/29/2018,10/24/2018,0,,10/24/2018,
ce,,10/1/2017,12/12/2017,C5305F,12/13/2017,Notice Unrented,t0030256,,7/25/2016,7/25/2016,7/25/2016,8/1/2016,12/13/2017,8/1/2017,7/31/2018,10/1/2017,12/23/2017,0,12/13/2017,12/23/2017,
ce,,12/13/2017,1/3/2018,C5305F,12/13/2017,Vacant Unrented Not Ready,t0030256,,7/25/2016,7/25/2016,7/25/2016,8/1/2016,12/13/2017,8/1/2017,7/31/2018,10/1/2017,12/23/2017,0,12/13/2017,12/23/2017,
ce,,7/25/2016,7/31/2016,C5305F,7/25/2016,Vacant Rented Not Ready,t0030256,,7/25/2016,7/25/2016,,8/1/2016,,8/1/2016,7/31/2017,,,0,5/9/2016,5/9/2016,
ce,,8/1/2016,9/30/2017,C5305F,8/1/2016,Occupied No Notice,t0030256,,7/25/2016,7/25/2016,7/25/2016,8/1/2016,,8/1/2017,7/31/2018,,,-1,12/13/2017,5/9/2016,
sh,,7/27/2016,8/17/2016,TT1217,7/27/2016,Notice Rented,t0030258,,7/25/2016,7/27/2016,,8/26/2016,,8/26/2016,8/25/2017,,,0,8/18/2016,8/18/2016,
sh,,8/18/2016,8/21/2016,TT1217,8/19/2016,Vacant Rented Not Ready,t0030258,,7/25/2016,7/27/2016,8/17/2016,8/26/2016,,8/26/2016,8/31/2017,,,0,8/18/2016,8/18/2016,
sh,,8/26/2016,10/12/2017,AC1077,8/29/2016,Occupied No Notice,t0030258,,7/25/2016,7/27/2016,8/17/2016,8/26/2016,,9/1/2017,8/31/2018,,,-1,11/10/2017,8/8/2016,
sh,,10/13/2017,,AC1077,10/16/2017,Occupied No Notice,t0030258,,7/25/2016,7/27/2016,8/17/2016,8/26/2016,,9/1/2018,8/31/2019,,,0,11/10/2017,11/20/2017,
sh,,10/13/2017,10/13/2017,AC1077,10/13/2017,Notice Unrented,t0030258,,7/25/2016,7/27/2016,8/17/2016,8/26/2016,11/10/2017,9/1/2017,8/31/2018,10/13/2017,11/20/2017,0,11/10/2017,11/20/2017,
ce,,9/17/2016,10/4/2016,C5322D,9/21/2016,Vacant Rented Not Ready,t0030277,,7/26/2016,7/26/2016,7/26/2016,10/7/2016,,10/7/2016,10/31/2017,,,0,9/17/2016,9/27/2016,
ce,,7/26/2016,7/27/2016,M0001C,7/26/2016,Notice Rented,t0030277,,7/26/2016,7/26/2016,,10/7/2016,,10/7/2016,10/31/2017,,,0,9/25/2016,9/25/2016,
ce,,7/28/2016,9/16/2016,C5322D,7/28/2016,Notice Rented,t0030277,,7/26/2016,7/26/2016,7/26/2016,10/7/2016,,10/7/2016,10/31/2017,,,0,8/31/2016,8/31/2016,
sh,,7/28/2016,8/4/2016,SH5808,7/28/2016,Vacant Rented Not Ready,t0030280,,7/26/2016,7/27/2016,,8/3/2016,,8/3/2016,8/2/2017,,,0,7/15/2016,7/15/2016,
sh,,8/4/2016,8/4/2016,SH5808,8/4/2016,Vacant Rented Ready,t0030280,,7/26/2016,7/27/2016,,8/3/2016,,8/3/2016,8/2/2017,,,1,7/15/2016,8/4/2016,
sh,,7/30/2016,2/9/2017,SH5808,8/5/2016,Occupied No Notice,t0030280,,7/26/2016,7/27/2016,7/28/2016,7/30/2016,,7/30/2016,7/29/2017,,,-1,3/6/2017,8/4/2016,
sh,,2/10/2017,2/13/2017,SH5808,2/10/2017,Notice Unrented,t0030280,,7/26/2016,7/27/2016,7/28/2016,7/30/2016,2/15/2017,7/30/2016,7/29/2017,2/10/2017,2/25/2017,0,2/15/2017,2/25/2017,
sh,,8/10/2016,,FT5880G,8/10/2016,Occupied No Notice,t0030288,,7/27/2016,7/28/2016,7/29/2016,8/10/2016,,9/1/2018,8/31/2019,,,-1,,8/10/2016,
sh,,8/10/2016,8/10/2016,FT5880G,8/10/2016,Vacant Rented Ready,t0030288,,7/27/2016,7/28/2016,7/29/2016,8/10/2016,,7/30/2016,7/29/2017,,,1,8/2/2016,8/10/2016,
sh,,8/2/2016,8/10/2016,FT5880G,8/2/2016,Vacant Rented Not Ready,t0030288,,7/27/2016,7/28/2016,7/29/2016,8/10/2016,,7/30/2016,7/29/2017,,,0,8/2/2016,8/2/2016,
sh,,7/28/2016,8/1/2016,FT5880G,7/28/2016,Notice Rented,t0030288,,7/27/2016,7/28/2016,,8/10/2016,,7/30/2016,7/29/2017,,,0,7/31/2016,7/31/2016,
ce,,7/28/2016,7/28/2016,M0020B,7/28/2016,Vacant Rented Ready,t0030291,,7/28/2016,7/28/2016,,7/28/2016,,7/28/2016,7/28/2017,,,1,11/30/2015,2/29/2016,
ce,,7/28/2016,8/6/2017,M0020B,7/28/2016,Occupied No Notice,t0030291,,7/28/2016,7/28/2016,7/28/2016,7/28/2016,,7/29/2017,7/28/2018,,,-1,8/7/2017,2/29/2016,
ce,,8/7/2017,10/11/2017,M0020B,8/9/2017,Vacant Unrented Not Ready,t0030291,,7/28/2016,7/28/2016,7/28/2016,7/28/2016,8/7/2017,7/29/2017,7/28/2018,8/7/2017,8/17/2017,0,8/7/2017,8/17/2017,
ce,,8/7/2017,8/7/2017,M0020B,8/7/2017,Notice Unrented,t0030291,,7/28/2016,7/28/2016,7/28/2016,7/28/2016,8/7/2017,7/29/2017,7/28/2018,8/7/2017,8/17/2017,0,8/7/2017,8/17/2017,
sh,,6/9/2018,6/19/2018,FT5862N,6/9/2018,Notice Unrented,t0030295,,7/28/2016,8/1/2016,8/9/2016,8/12/2016,6/20/2018,8/12/2017,8/31/2018,6/9/2018,6/30/2018,0,6/20/2018,6/30/2018,
sh,,8/1/2016,8/12/2016,FT5862N,8/1/2016,Vacant Rented Not Ready,t0030295,,7/28/2016,8/1/2016,,8/12/2016,,8/12/2016,8/11/2017,,,0,8/1/2016,8/1/2016,
sh,,8/12/2016,6/8/2018,FT5862N,8/15/2016,Occupied No Notice,t0030295,,7/28/2016,8/1/2016,8/9/2016,8/12/2016,,8/12/2017,8/31/2018,,,-1,8/12/2018,8/12/2016,
sh,,8/12/2016,8/12/2016,FT5862N,8/12/2016,Vacant Rented Ready,t0030295,,7/28/2016,8/1/2016,,8/12/2016,,8/12/2016,8/11/2017,,,1,8/1/2016,8/12/2016,
sh,,6/20/2018,7/8/2018,FT5862N,6/27/2018,Vacant Unrented Not Ready,t0030295,,7/28/2016,8/1/2016,8/9/2016,8/12/2016,6/20/2018,8/12/2017,8/31/2018,6/9/2018,6/27/2018,0,6/20/2018,6/27/2018,
sh,,7/31/2018,7/31/2018,FT5906A,7/31/2018,Notice Unrented,t0030298,,7/28/2016,8/9/2016,8/19/2016,9/16/2016,10/5/2018,10/6/2017,10/5/2018,7/31/2018,10/15/2018,0,,10/15/2018,
sh,,7/21/2017,7/30/2018,FT5906A,10/6/2017,Occupied No Notice,t0030298,,7/28/2016,8/9/2016,8/19/2016,9/16/2016,,10/6/2017,10/5/2018,,,0,10/5/2018,10/16/2017,
sh,,8/12/2016,9/19/2016,FT5906A,8/12/2016,Vacant Rented Not Ready,t0030298,,7/28/2016,8/9/2016,,9/30/2016,,9/30/2016,9/30/2017,,,0,8/12/2016,8/12/2016,
sh,,8/9/2016,8/11/2016,FT5906A,8/9/2016,Notice Rented,t0030298,,7/28/2016,8/9/2016,,8/20/2016,,8/20/2016,8/19/2017,,,0,8/12/2016,8/12/2016,
sh,,9/19/2016,9/19/2016,FT5906A,9/19/2016,Vacant Rented Ready,t0030298,,7/28/2016,8/9/2016,,9/16/2016,,9/16/2016,9/16/2017,,,1,8/12/2016,9/19/2016,
sh,,9/16/2016,7/20/2017,FT5906A,9/19/2016,Occupied No Notice,t0030298,,7/28/2016,8/9/2016,8/19/2016,9/16/2016,,9/16/2016,9/30/2017,,,-1,9/30/2017,9/19/2016,
sh,,7/21/2017,8/15/2017,FT5906A,7/26/2017,Notice Unrented,t0030298,,7/28/2016,8/9/2016,8/19/2016,9/16/2016,10/6/2017,9/16/2016,9/30/2017,7/21/2017,10/10/2017,0,10/6/2017,10/16/2017,
sh,,7/31/2018,,FT5906A,10/1/2018,Occupied No Notice,t0030298,,7/28/2016,8/9/2016,8/19/2016,9/16/2016,,10/6/2018,10/31/2019,,,0,,10/15/2018,
sh,,10/10/2018,10/11/2018,TH5833,10/10/2018,Vacant Unrented Not Ready,t0030301,,7/28/2016,7/29/2016,8/4/2016,9/28/2016,9/22/2018,9/28/2017,9/30/2018,6/12/2018,10/10/2018,0,,10/10/2018,
sh,,10/12/2018,10/24/2018,TH5833,10/12/2018,Vacant Unrented Ready,t0030301,,7/28/2016,7/29/2016,8/4/2016,9/28/2016,9/22/2018,9/28/2017,9/30/2018,6/12/2018,10/12/2018,-1,,10/12/2018,
sh,,6/12/2018,8/13/2018,TH5833,6/12/2018,Notice Unrented,t0030301,,7/28/2016,7/29/2016,8/4/2016,9/28/2016,9/22/2018,9/28/2017,9/30/2018,6/12/2018,10/10/2018,0,9/22/2018,10/2/2018,
sh,,9/28/2016,6/11/2018,TH5833,9/28/2016,Occupied No Notice,t0030301,,7/28/2016,7/29/2016,8/4/2016,9/28/2016,,9/28/2017,9/30/2018,,,-1,9/30/2018,8/31/2016,
sh,,8/31/2016,9/27/2016,TH5833,8/31/2016,Vacant Rented Not Ready,t0030301,,7/28/2016,7/29/2016,8/4/2016,9/29/2016,,9/29/2016,9/27/2017,,,0,8/31/2016,8/31/2016,
sh,,7/29/2016,8/30/2016,TH5833,7/29/2016,Notice Rented,t0030301,,7/28/2016,7/29/2016,,9/29/2016,,9/29/2016,9/27/2017,,,0,8/31/2016,8/31/2016,
sh,,7/30/2016,8/28/2016,WC5936I,7/30/2016,Notice Rented,t0030312,,7/29/2016,7/30/2016,,9/15/2016,,9/15/2016,10/13/2017,,,0,8/29/2016,8/29/2016,
sh,,8/29/2016,9/14/2016,WC5936I,8/31/2016,Vacant Rented Not Ready,t0030312,,7/29/2016,7/30/2016,8/19/2016,9/15/2016,,9/15/2016,10/13/2017,,,0,8/29/2016,8/29/2016,
sh,,9/15/2016,4/25/2017,WC5936I,9/16/2016,Occupied No Notice,t0030312,,7/29/2016,7/30/2016,8/19/2016,9/15/2016,,9/15/2016,10/13/2017,,,-1,5/21/2017,8/29/2016,
sh,,4/26/2017,5/16/2017,WC5936I,4/26/2017,Notice Unrented,t0030312,,7/29/2016,7/30/2016,8/19/2016,9/15/2016,5/21/2017,9/15/2016,10/13/2017,4/26/2017,5/31/2017,0,5/21/2017,5/31/2017,
sh,,11/1/2017,1/4/2018,SH5852,11/1/2017,Notice Unrented,t0030315,,7/29/2016,7/30/2016,10/4/2016,10/14/2016,1/5/2018,11/1/2017,10/31/2018,11/1/2017,1/15/2018,0,1/5/2018,1/15/2018,
sh,,10/14/2016,10/31/2017,SH5852,10/17/2016,Occupied No Notice,t0030315,,7/29/2016,7/30/2016,10/4/2016,10/14/2016,,11/1/2017,10/31/2018,,,-1,1/1/2018,10/14/2016,
sh,,2/6/2018,2/20/2018,SH5852,2/6/2018,Vacant Unrented Ready,t0030315,,7/29/2016,7/30/2016,10/4/2016,10/14/2016,1/5/2018,11/1/2017,10/31/2018,11/1/2017,1/15/2018,1,1/5/2018,2/6/2018,
sh,,8/22/2016,10/3/2016,SH5859,8/22/2016,Notice Rented,t0030315,,7/29/2016,7/30/2016,,10/14/2016,,10/14/2016,10/13/2017,,,0,9/30/2016,9/30/2016,
sh,,10/14/2016,10/14/2016,SH5852,10/14/2016,Vacant Rented Ready,t0030315,,7/29/2016,7/30/2016,,10/14/2016,,10/14/2016,10/13/2017,,,1,9/30/2016,10/14/2016,
sh,,10/4/2016,10/14/2016,SH5852,10/4/2016,Vacant Rented Not Ready,t0030315,,7/29/2016,7/30/2016,,10/14/2016,,10/14/2016,10/13/2017,,,0,9/30/2016,10/10/2016,
sh,,1/5/2018,2/6/2018,SH5852,1/8/2018,Vacant Unrented Not Ready,t0030315,,7/29/2016,7/30/2016,10/4/2016,10/14/2016,1/5/2018,11/1/2017,10/31/2018,11/1/2017,1/15/2018,0,1/5/2018,1/15/2018,
sh,,9/27/2017,10/25/2017,SH5901,9/28/2017,Vacant Unrented Not Ready,t0030318,,7/29/2016,7/30/2016,8/7/2016,9/28/2016,9/27/2017,9/28/2016,9/27/2017,7/27/2017,10/7/2017,0,9/27/2017,10/7/2017,
sh,,9/28/2016,7/26/2017,SH5901,9/28/2016,Occupied No Notice,t0030318,,7/29/2016,7/30/2016,8/7/2016,9/28/2016,,9/28/2016,9/27/2017,,,-1,7/27/2017,9/1/2016,
sh,,7/30/2016,8/31/2016,SH5901,7/30/2016,Notice Rented,t0030318,,7/29/2016,7/30/2016,,9/28/2016,,9/28/2016,9/27/2017,,,0,8/31/2016,8/31/2016,
sh,,7/27/2017,7/27/2017,SH5901,7/27/2017,Notice Unrented,t0030318,,7/29/2016,7/30/2016,8/7/2016,9/28/2016,7/27/2017,9/28/2016,9/27/2017,7/27/2017,8/6/2017,0,7/27/2017,8/6/2017,
sh,,7/27/2017,7/27/2017,SH5901,7/27/2017,Occupied No Notice,t0030318,,7/29/2016,7/30/2016,8/7/2016,9/28/2016,,9/28/2016,9/27/2017,,,0,9/27/2017,8/6/2017,
