,Property_Code,Unit_Code,City,State,Rent,SQFT,Rent_Ready,Bedrooms,Bathrooms
1707,sh,FT5862B,Toledo,OH,650,932,1,2,1.0
1708,sh,FT5862C,Toledo,OH,650,932,1,2,1.0
1709,sh,FT5862D,Toledo,OH,650,932,1,2,1.0
1710,sh,FT5862E,Toledo,OH,650,932,1,2,1.0
1711,sh,FT5862F,Toledo,OH,650,932,1,2,1.0
1712,sh,FT5862G,Toledo,OH,650,932,1,2,1.0
1713,sh,FT5862H,Toledo,OH,650,932,0,2,1.0
1714,sh,FT5862I,Toledo,OH,650,932,1,2,1.0
1715,sh,FT5862J,Toledo,OH,650,932,1,2,1.0
1716,sh,FT5862K,Toledo,OH,650,932,1,2,1.0
1717,sh,FT5862L,Toledo,OH,650,932,0,2,1.0
1718,sh,FT5862M,Toledo,OH,650,932,0,2,1.0
1719,sh,FT5862N,Toledo,OH,650,932,0,2,1.0
1720,sh,FT5862O,Toledo,OH,650,932,0,2,1.0
1721,sh,FT5862P,Toledo,OH,650,932,1,2,1.0
1722,sh,FT5880A,Toledo,OH,685,984,1,2,1.0
1723,sh,FT5880B,Toledo,OH,685,984,1,2,1.0
1724,sh,FT5880C,Toledo,OH,685,984,0,2,1.0
1725,sh,FT5880D,Toledo,OH,685,984,1,2,1.0
1726,sh,FT5880E,Toledo,OH,685,984,1,2,1.0
1727,sh,FT5880F,Toledo,OH,685,984,0,2,1.0
1728,sh,FT5880G,Toledo,OH,685,984,1,2,1.0
1729,sh,FT5880H,Toledo,OH,685,984,0,2,1.0
1730,sh,FT5880I,Toledo,OH,685,984,1,2,1.0
1731,sh,FT5880J,Toledo,OH,685,984,1,2,1.0
1732,sh,FT5880K,Toledo,OH,685,984,1,2,1.0
1733,sh,FT5880L,Toledo,OH,685,984,1,2,1.0
1734,sh,FT5880M,Toledo,OH,685,984,1,2,1.0
1735,sh,FT5880N,Toledo,OH,685,984,1,2,1.0
1736,sh,FT5880O,Toledo,OH,685,984,1,2,1.0
1737,sh,FT5880P,Toledo,OH,685,984,1,2,1.0
1738,sh,FT5892A,Toledo,OH,685,984,1,2,1.0
1739,sh,FT5892B,Toledo,OH,685,984,0,2,1.0
1740,sh,FT5892C,Toledo,OH,685,984,0,2,1.0
1741,sh,FT5892D,Toledo,OH,685,984,0,2,1.0
1742,sh,FT5892E,Toledo,OH,685,984,1,2,1.0
1743,sh,FT5892F,Toledo,OH,685,984,1,2,1.0
1744,sh,FT5892G,Toledo,OH,685,984,1,2,1.0
1745,sh,FT5892H,Toledo,OH,685,984,1,2,1.0
1746,sh,FT5892I,Toledo,OH,685,984,0,2,1.0
1747,sh,FT5892J,Toledo,OH,685,984,1,2,1.0
1748,sh,FT5892K,Toledo,OH,685,984,1,2,1.0
1749,sh,FT5892L,Toledo,OH,685,984,0,2,1.0
1750,sh,FT5906A,Toledo,OH,650,932,0,2,1.0
1751,sh,FT5906B,Toledo,OH,650,932,1,2,1.0
1752,sh,FT5906C,Toledo,OH,650,932,0,2,1.0
1753,sh,FT5906D,Toledo,OH,650,932,1,2,1.0
1754,sh,FT5906E,Toledo,OH,650,932,1,2,1.0
1755,sh,FT5906F,Toledo,OH,650,932,1,2,1.0
1756,sh,FT5906G,Toledo,OH,650,932,1,2,1.0
1757,sh,FT5906H,Toledo,OH,650,932,1,2,1.0
1758,sh,FT5906I,Toledo,OH,650,932,1,2,1.0
1759,sh,FT5906J,Toledo,OH,650,932,0,2,1.0
1760,sh,FT5906K,Toledo,OH,650,932,0,2,1.0
1761,sh,FT5906L,Toledo,OH,650,932,1,2,1.0
1763,sh,WAIT-2A,Toledo,OH,599,932,0,2,
1764,sh,WAIT-2B,Toledo,OH,609,950,0,2,
1765,sh,WAIT-2C,Toledo,OH,620,984,0,2,
1766,sh,WAIT-2D,Toledo,OH,641,963,0,2,
1767,sh,WAIT-2E,Toledo,OH,652,950,0,2,
1768,sh,WAIT-2TH,Toledo,OH,709,1006,0,2,
1769,sh,WAIT-2V,Toledo,OH,995,1350,0,2,
1770,sh,WAIT-3TA,Toledo,OH,735,1006,0,3,
1771,sh,WAIT-3TB,Toledo,OH,840,1156,0,3,
1772,sh,WAIT-3V,Toledo,OH,1010,1350,0,3,
