,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Vacancy,SQFT,BedRooms,Bathroom,chrent,LengthStay
2388,ce,t0015900,Rent Change,2014-11-01,S1500-3F,2013-10-05,2015-09-28,707.0,1,955,2,2.0,18.0,331 days 00:00:00.000000000
10,ce,t0015901,Rent Change,2014-09-30,C05270,2013-10-01,2015-09-30,863.0,1,1088,2,1.5,0.0,365 days 00:00:00.000000000
3863,ce,t0015905,Rent Change,2015-01-31,M0011F,2013-10-16,2016-01-31,603.0,1,635,1,1.0,0.0,365 days 00:00:00.000000000
1767,ce,t0015912,Rent Change,2016-01-31,S1452A,2013-09-30,2016-12-21,668.0,1,675,1,1.0,0.0,325 days 00:00:00.000000000
2044,ce,t0015913,Rent Change,2014-01-31,S1458E,2013-09-28,2014-02-13,744.0,1,675,1,1.0,0.0,13 days 00:00:00.000000000
2045,ce,t0015913,Rent Change,2014-05-31,S1458E,2013-09-28,2014-07-22,669.0,1,675,1,1.0,-75.0,52 days 00:00:00.000000000
492,ce,t0015936,Rent Change,2013-10-23,C5250K,2013-10-22,2014-12-31,626.0,1,905,1,2.0,0.0,434 days 00:00:00.000000000
2808,ce,t0015943,Rent Change,2015-12-31,S1500-7H,2013-10-01,2016-06-30,849.0,1,1088,2,1.5,0.0,182 days 00:00:00.000000000
3726,ce,t0015950,Rent Change,2014-01-31,S1454F,2013-10-05,2014-07-31,737.0,1,675,1,1.0,0.0,181 days 00:00:00.000000000
1983,ce,t0015957,Rent Change,2014-11-01,S1456K,2013-10-11,2015-06-30,658.0,1,675,1,1.0,0.0,241 days 00:00:00.000000000
184,ce,t0015962,Rent Change,2014-11-01,C0003M,2013-10-12,,657.0,0,905,2,1.0,0.0,
185,ce,t0015962,Rent Change,2015-11-01,C0003M,2013-10-12,,699.0,0,905,2,1.0,42.0,
186,ce,t0015962,Rent Change,2016-10-31,C0003M,2013-10-12,2017-10-31,724.0,1,905,2,1.0,25.0,365 days 00:00:00.000000000
3779,ce,t0015978,Rent Change,2013-11-11,M0014B,2013-11-09,,655.0,0,875,2,1.5,0.0,
3780,ce,t0015978,Rent Change,2013-11-30,M0014B,2013-11-30,2015-10-31,720.0,1,875,2,1.5,65.0,700 days 00:00:00.000000000
2777,ce,t0015992,Rent Change,2013-11-01,S1500-7E,2013-11-01,,889.0,0,1400,3,2.5,0.0,
1255,ce,t0016027,Rent Change,2013-10-21,C5305M,2013-10-19,,630.0,0,675,1,1.0,0.0,
1256,ce,t0016027,Rent Change,2015-11-01,C5305M,2013-10-19,2016-10-28,649.0,1,675,1,1.0,19.0,362 days 00:00:00.000000000
1257,ce,t0016027,Rent Change,2016-11-30,C5305M,2013-10-19,2016-12-01,688.0,1,675,1,1.0,39.0,1 days 00:00:00.000000000
1845,ce,t0016052,Rent Change,2014-01-31,S1454C,2013-10-26,2014-03-31,665.0,1,675,1,1.0,0.0,59 days 00:00:00.000000000
1196,ce,t0016074,Rent Change,2014-11-01,C5305F,2013-11-01,,645.0,0,675,1,1.0,0.0,
1197,ce,t0016074,Rent Change,2015-11-30,C5305F,2013-11-01,2016-05-09,669.0,1,675,1,1.0,24.0,161 days 00:00:00.000000000
2185,ce,t0016075,Rent Change,2013-11-01,S1500-1H,2013-10-31,,671.0,0,955,2,2.0,0.0,
2186,ce,t0016075,Rent Change,2014-11-01,S1500-1H,2013-10-31,2015-09-14,692.0,1,955,2,2.0,21.0,317 days 00:00:00.000000000
3866,ce,t0016076,Rent Change,2013-11-01,M0008A,2013-11-01,,655.0,0,875,2,1.5,0.0,
3867,ce,t0016076,Rent Change,2014-11-01,M0008A,2013-11-01,,665.0,0,875,2,1.5,10.0,
3868,ce,t0016076,Rent Change,2015-11-01,M0008A,2013-11-01,2016-10-31,699.0,1,875,2,1.5,34.0,365 days 00:00:00.000000000
2286,ce,t0016083,Rent Change,2015-03-01,S1500-2F,2013-11-30,,678.0,0,955,2,2.0,0.0,
2287,ce,t0016083,Rent Change,2016-02-29,S1500-2F,2013-11-30,,718.0,0,955,2,2.0,40.0,
2288,ce,t0016083,Rent Change,2017-02-28,S1500-2F,2013-11-30,,761.0,0,955,2,2.0,43.0,
2289,ce,t0016083,Rent Change,2018-02-28,S1500-2F,2013-11-30,,789.0,0,955,2,2.0,28.0,
515,ce,t0016098,Rent Change,2013-11-23,C5252B,2013-11-23,2014-11-30,635.0,1,905,1,1.0,0.0,372 days 00:00:00.000000000
3736,ce,t0016100,Rent Change,2013-11-11,M0004A,2013-11-09,,655.0,0,875,2,1.5,0.0,
3737,ce,t0016100,Rent Change,2013-12-01,M0004A,2013-11-09,2014-11-30,716.0,1,875,2,1.5,61.0,364 days 00:00:00.000000000
138,ce,t0016111,Rent Change,2014-11-30,C0003G,2013-11-27,,694.0,0,905,2,1.0,0.0,
139,ce,t0016111,Rent Change,2015-11-30,C0003G,2013-11-27,,719.0,0,905,2,1.0,25.0,
140,ce,t0016111,Rent Change,2016-11-30,C0003G,2013-11-27,,759.0,0,905,2,1.0,40.0,
141,ce,t0016111,Rent Change,2017-12-01,C0003G,2013-11-27,,769.0,0,905,2,1.0,10.0,
142,ce,t0016111,Rent Change,2018-11-30,C0003G,2013-11-27,,809.0,0,905,2,1.0,40.0,
3875,ce,t0016112,Rent Change,2014-02-28,M0008D,2013-12-11,,716.0,0,875,2,1.5,0.0,
3876,ce,t0016112,Rent Change,2015-06-30,M0008D,2013-12-11,2015-09-30,737.0,1,875,2,1.5,21.0,92 days 00:00:00.000000000
300,ce,t0016114,Rent Change,2015-01-01,C0007M,2013-12-14,2015-04-03,606.0,1,675,1,1.0,0.0,92 days 00:00:00.000000000
2778,ce,t0016115,Rent Change,2013-11-13,S1500-7E,2013-12-07,,919.0,0,1400,3,2.5,0.0,
2054,ce,t0016116,Rent Change,2015-03-01,S1458F,2013-11-12,,600.0,0,675,1,1.0,0.0,
2055,ce,t0016116,Rent Change,2016-02-29,S1458F,2013-11-12,,639.0,0,675,1,1.0,39.0,
2056,ce,t0016116,Rent Change,2018-02-28,S1458F,2013-11-12,,669.0,0,675,1,1.0,30.0,
2057,ce,t0016116,Rent Change,2018-03-31,S1458F,2013-11-12,,639.0,0,675,1,1.0,-30.0,
1972,ce,t0016117,Rent Change,2013-11-21,S1456J,2013-11-30,,655.0,0,675,1,1.0,0.0,
1971,ce,t0016117,Rent Change,2013-11-23,S1456J,2013-11-23,2014-05-16,614.0,1,675,1,1.0,-41.0,174 days 00:00:00.000000000
1835,ce,t0016125,Rent Change,2013-11-15,S1454B,2013-11-15,,580.0,0,675,1,1.0,0.0,
1836,ce,t0016125,Rent Change,2013-11-15,S1454B,2013-11-15,2014-12-02,590.0,1,675,1,1.0,10.0,382 days 00:00:00.000000000
1610,ce,t0016129,Rent Change,2014-11-30,C5326E,2013-11-15,2015-10-31,618.0,1,675,1,1.0,0.0,335 days 00:00:00.000000000
710,ce,t0016130,Rent Change,2015-03-01,C5269A,2013-11-20,,590.0,0,675,1,1.0,0.0,
711,ce,t0016130,Rent Change,2016-02-29,C5269A,2013-11-20,2016-07-07,629.0,1,675,1,1.0,39.0,129 days 00:00:00.000000000
2347,ce,t0016137,Rent Change,2013-11-30,S1500-2M,2013-11-30,,718.0,0,955,2,2.0,0.0,
2348,ce,t0016137,Rent Change,2013-11-30,S1500-2M,2013-11-30,,708.0,0,955,2,2.0,-10.0,
2349,ce,t0016137,Rent Change,2013-11-30,S1500-2M,2013-12-01,2014-03-17,713.0,1,955,2,2.0,5.0,107 days 00:00:00.000000000
1892,ce,t0016139,Rent Change,2014-07-31,S1454K,2013-11-21,2014-10-06,638.0,1,675,1,1.0,0.0,67 days 00:00:00.000000000
3328,ce,t0016141,Rent Change,2013-11-21,M0020B,2013-11-16,,655.0,0,875,2,1.5,0.0,
3329,ce,t0016141,Rent Change,2013-11-21,M0020B,2013-11-21,,768.0,0,875,2,1.5,113.0,
3330,ce,t0016141,Rent Change,2013-11-21,M0020B,2013-11-21,2015-11-30,716.0,1,875,2,1.5,-52.0,739 days 00:00:00.000000000
2781,ce,t0016146,Rent Change,2013-11-26,S1500-7E,2013-11-27,,883.0,0,1400,3,2.5,0.0,
2782,ce,t0016146,Rent Change,2013-12-01,S1500-7E,2013-11-30,,890.0,0,1400,3,2.5,7.0,
2780,ce,t0016146,Rent Change,2015-03-01,S1500-7E,2013-11-30,2015-05-01,899.0,0,1400,3,2.5,9.0,61 days 00:00:00.000000000
2783,ce,t0016146,Rent Change,2015-06-30,S1500-7E,2013-11-30,2015-07-10,966.0,1,1400,3,2.5,67.0,10 days 00:00:00.000000000
1362,ce,t0016150,Rent Change,2013-11-18,C5307M,2013-11-23,,641.0,0,675,1,1.0,0.0,
288,ce,t0016150,Rent Change,2013-11-20,C0007L,2013-11-23,,600.0,0,675,1,1.0,-41.0,
289,ce,t0016150,Rent Change,2013-11-23,C0007L,2013-11-23,2014-12-14,589.0,1,675,1,1.0,-11.0,386 days 00:00:00.000000000
1364,ce,t0016164,Rent Change,2013-11-21,C5307M,2013-11-23,,657.0,0,675,1,1.0,0.0,
1365,ce,t0016164,Rent Change,2013-11-21,C5307M,2013-11-23,,595.0,0,675,1,1.0,-62.0,
1366,ce,t0016164,Rent Change,2014-06-30,C5307M,2013-11-23,,613.0,0,675,1,1.0,18.0,
1367,ce,t0016164,Rent Change,2014-11-30,C5307M,2013-11-23,,1232.0,0,675,1,1.0,619.0,
1368,ce,t0016164,Rent Change,2015-01-01,C5307M,2013-11-23,2015-06-30,619.0,1,675,1,1.0,-613.0,180 days 00:00:00.000000000
677,ce,t0016168,Rent Change,2013-12-06,C5254H,2014-01-01,,719.0,0,955,2,2.0,0.0,
678,ce,t0016168,Rent Change,2013-12-06,C5254H,2014-01-01,,683.0,0,955,2,2.0,-36.0,
2493,ce,t0016169,Rent Change,2013-11-21,S1500-4G,2013-11-22,,814.0,0,955,2,1.0,0.0,
2494,ce,t0016169,Rent Change,2013-11-21,S1500-4G,2013-11-22,,713.0,0,955,2,1.0,-101.0,
2495,ce,t0016169,Rent Change,2015-01-01,S1500-4G,2013-11-22,,734.0,0,955,2,1.0,21.0,
2496,ce,t0016169,Rent Change,2015-11-30,S1500-4G,2013-11-22,,759.0,0,955,2,1.0,25.0,
2497,ce,t0016169,Rent Change,2016-11-30,S1500-4G,2013-11-22,2017-01-31,769.0,1,955,2,1.0,10.0,62 days 00:00:00.000000000
2503,ce,t0016173,Rent Change,2013-11-25,S1500-4H,2013-12-06,,671.0,0,955,2,1.5,0.0,
2504,ce,t0016173,Rent Change,2013-11-25,S1500-4H,2013-12-06,2015-02-28,666.0,1,955,2,1.5,-5.0,460 days 00:00:00.000000000
3886,ce,t0016203,Rent Change,2013-12-02,M0007B,2013-12-30,,609.0,0,635,1,1.0,0.0,
3887,ce,t0016203,Rent Change,2013-12-02,M0007B,2013-12-30,,580.0,0,635,1,1.0,-29.0,
3888,ce,t0016203,Rent Change,2013-12-30,M0007B,2013-12-30,,587.0,0,635,1,1.0,7.0,
3889,ce,t0016203,Rent Change,2013-12-30,M0007B,2013-12-30,,551.0,0,635,1,1.0,-36.0,
3890,ce,t0016203,Rent Change,2015-01-01,M0007B,2013-12-30,2015-01-31,562.0,1,635,1,1.0,11.0,30 days 00:00:00.000000000
782,ce,t0016208,Rent Change,2013-12-02,C5269H,2013-12-14,,628.0,0,675,1,1.0,0.0,
783,ce,t0016208,Rent Change,2013-12-06,C5269H,2013-12-14,,620.0,0,675,1,1.0,-8.0,
784,ce,t0016208,Rent Change,2013-12-06,C5269H,2013-12-14,,628.0,0,675,1,1.0,8.0,
758,ce,t0016208,Rent Change,2013-12-20,C5269F,2013-12-28,,590.0,0,675,1,1.0,-38.0,
2214,ce,t0016209,Rent Change,2013-12-02,S1500-1L,2014-01-18,,705.0,0,955,2,1.0,0.0,
2262,ce,t0016209,Rent Change,2013-12-02,S1500-2D,2014-01-18,,791.0,0,955,2,2.0,86.0,
2263,ce,t0016209,Rent Change,2013-12-02,S1500-2D,2014-01-18,,729.0,0,955,2,2.0,-62.0,
3895,sh,t0016938,Rent Change,2017-12-01,WC5956T,2017-01-20,,666.0,0,963,2,1.5,0.0,
3896,sh,t0016938,Rent Change,2018-11-30,WC5956T,2017-01-20,,715.0,0,963,2,1.5,49.0,
3899,sh,t0016953,Rent Change,2017-05-31,AC1097,2017-01-25,,662.0,0,1350,2,1.5,0.0,
3900,sh,t0016953,Rent Change,2018-09-30,AC1097,2017-01-25,,910.0,0,1350,2,1.5,248.0,
3902,sh,t0017329,Rent Change,2014-09-30,TH5763,2013-10-29,,571.0,0,1006,2,1.5,0.0,
3903,sh,t0017329,Rent Change,2014-11-01,TH5763,2013-10-29,,589.0,0,1006,2,1.5,18.0,
3904,sh,t0017329,Rent Change,2016-09-30,TH5763,2013-10-29,,590.0,0,1006,2,1.5,1.0,
3905,sh,t0017329,Rent Change,2016-10-31,TH5763,2013-10-29,,599.0,0,1006,2,1.5,9.0,
3906,sh,t0017329,Rent Change,2017-10-31,TH5763,2013-10-29,2018-09-30,624.0,1,1006,2,1.5,25.0,334 days 00:00:00.000000000
3912,sh,t0017331,Rent Change,2014-09-01,TH5767,2013-08-30,2015-01-20,629.0,1,1006,2,1.5,0.0,141 days 00:00:00.000000000
3918,sh,t0017335,Rent Change,2014-09-30,SH5764,2013-09-27,2014-10-13,700.0,1,1006,3,1.5,0.0,13 days 00:00:00.000000000
3926,sh,t0017337,Rent Change,2014-01-31,SH5768,2011-12-02,,634.0,0,1006,3,1.5,0.0,
3927,sh,t0017337,Rent Change,2015-01-01,SH5768,2011-12-02,,654.0,0,1006,3,1.5,20.0,
3928,sh,t0017337,Rent Change,2015-12-31,SH5768,2011-12-02,2016-06-01,674.0,1,1006,3,1.5,20.0,153 days 00:00:00.000000000
3934,sh,t0017340,Rent Change,2014-08-01,SH5776,2013-07-12,,659.0,0,1006,3,1.5,0.0,
3935,sh,t0017340,Rent Change,2015-07-31,SH5776,2013-07-12,,689.0,0,1006,3,1.5,30.0,
3936,sh,t0017340,Rent Change,2016-07-31,SH5776,2013-07-12,,721.0,0,1006,3,1.5,32.0,
3937,sh,t0017340,Rent Change,2017-07-31,SH5776,2013-07-12,,745.0,0,1006,3,1.5,24.0,
3938,sh,t0017340,Rent Change,2017-08-31,SH5776,2013-07-12,,746.0,0,1006,3,1.5,1.0,
3939,sh,t0017340,Rent Change,2018-08-31,SH5776,2013-07-12,,800.0,0,1006,3,1.5,54.0,
3941,sh,t0017341,Rent Change,2014-01-31,SH5802,2013-01-25,2015-01-31,664.0,1,1006,3,1.5,0.0,365 days 00:00:00.000000000
3944,sh,t0017343,Rent Change,2014-02-28,SH5806,2013-02-28,,664.0,0,1006,3,1.5,0.0,
3945,sh,t0017343,Rent Change,2015-03-01,SH5806,2013-02-28,,684.0,0,1006,3,1.5,20.0,
3946,sh,t0017343,Rent Change,2017-02-28,SH5806,2013-02-28,,709.0,0,1006,3,1.5,25.0,
3947,sh,t0017343,Rent Change,2018-02-28,SH5806,2013-02-28,,739.0,0,1006,3,1.5,30.0,
3949,sh,t0017345,Rent Change,2014-09-01,SH5810,2013-08-31,,700.0,0,1006,3,1.5,0.0,
3950,sh,t0017345,Rent Change,2014-09-30,SH5810,2013-08-31,2015-08-31,639.0,1,1006,3,1.5,-61.0,335 days 00:00:00.000000000
3957,sh,t0017346,Rent Change,2014-03-31,SH5812,2013-03-15,2015-03-06,661.0,1,1006,3,1.5,0.0,340 days 00:00:00.000000000
3963,sh,t0017348,Rent Change,2014-06-30,SH5816,2013-07-27,,641.0,0,1006,3,1.5,0.0,
3964,sh,t0017348,Rent Change,2014-08-01,SH5816,2013-07-27,2015-07-31,652.0,1,1006,3,1.5,11.0,364 days 00:00:00.000000000
3968,sh,t0017349,Rent Change,2014-04-30,SH5818,2011-04-18,,636.0,0,1006,3,1.5,0.0,
3969,sh,t0017349,Rent Change,2015-04-30,SH5818,2011-04-18,,656.0,0,1006,3,1.5,20.0,
3970,sh,t0017349,Rent Change,2016-05-01,SH5818,2011-04-18,,686.0,0,1006,3,1.5,30.0,
3971,sh,t0017349,Rent Change,2017-04-30,SH5818,2011-04-18,2017-06-01,710.0,1,1006,3,1.5,24.0,32 days 00:00:00.000000000
3974,sh,t0017350,Rent Change,2014-03-31,SH5820,2013-03-29,2015-04-06,698.0,1,1006,3,1.5,0.0,371 days 00:00:00.000000000
3979,sh,t0017353,Rent Change,2014-03-31,SH5828,2013-03-29,,661.0,0,1006,3,1.5,0.0,
3980,sh,t0017353,Rent Change,2015-03-31,SH5828,2013-03-29,2015-10-03,681.0,1,1006,3,1.5,20.0,186 days 00:00:00.000000000
3987,sh,t0017356,Rent Change,2014-03-31,SH5836,2013-03-29,2014-10-20,661.0,1,1006,3,1.5,0.0,203 days 00:00:00.000000000
3991,sh,t0017358,Rent Change,2014-05-31,SH5840,2012-06-14,,675.0,0,1006,2,1.5,0.0,
3992,sh,t0017358,Rent Change,2014-06-30,SH5840,2012-06-14,,629.0,0,1006,2,1.5,-46.0,
3993,sh,t0017358,Rent Change,2015-05-31,SH5840,2012-06-14,,665.0,0,1006,2,1.5,36.0,
3994,sh,t0017358,Rent Change,2016-05-31,SH5840,2012-06-14,,695.0,0,1006,2,1.5,30.0,
3995,sh,t0017358,Rent Change,2017-07-31,SH5840,2012-06-14,,720.0,0,1006,2,1.5,25.0,
3996,sh,t0017358,Rent Change,2018-07-31,SH5840,2012-06-14,,775.0,0,1006,2,1.5,55.0,
3998,sh,t0017366,Rent Change,2014-05-31,SH5858,2013-05-10,,629.0,0,1006,2,1.5,0.0,
3999,sh,t0017366,Rent Change,2015-05-31,SH5858,2013-05-10,2016-05-31,665.0,1,1006,2,1.5,36.0,366 days 00:00:00.000000000
4007,sh,t0017367,Rent Change,2014-02-28,SH5860,2013-01-18,,649.0,0,1006,2,1.5,0.0,
4008,sh,t0017367,Rent Change,2014-03-31,SH5860,2013-01-18,2014-09-11,629.0,1,1006,2,1.5,-20.0,164 days 00:00:00.000000000
4015,sh,t0017368,Rent Change,2014-09-01,SH5862,2013-09-27,,612.0,0,1006,2,1.5,0.0,
4016,sh,t0017368,Rent Change,2014-09-30,SH5862,2013-09-27,2015-09-30,629.0,1,1006,2,1.5,17.0,365 days 00:00:00.000000000
4023,sh,t0017370,Rent Change,2014-08-01,SH5900,2013-08-21,,616.0,0,1006,2,1.5,0.0,
4024,sh,t0017370,Rent Change,2014-09-01,SH5900,2013-08-21,,629.0,0,1006,2,1.5,13.0,
4025,sh,t0017370,Rent Change,2015-08-31,SH5900,2013-08-21,2016-08-31,669.0,1,1006,2,1.5,40.0,366 days 00:00:00.000000000
4029,sh,t0017371,Rent Change,2014-11-01,SH5902,2013-09-19,2015-01-12,629.0,1,1006,2,1.5,0.0,72 days 00:00:00.000000000
4031,sh,t0017373,Rent Change,2014-01-31,SH5906,2011-12-13,2015-01-01,604.0,1,1006,2,1.5,0.0,335 days 00:00:00.000000000
4039,sh,t0017374,Rent Change,2014-09-01,SH5908,2013-09-06,,626.0,0,1006,2,1.5,0.0,
4040,sh,t0017374,Rent Change,2014-09-30,SH5908,2013-09-06,2015-09-30,629.0,1,1006,2,1.5,3.0,365 days 00:00:00.000000000
4051,sh,t0017375,Rent Change,2014-08-01,SH5910,2013-08-12,,622.0,0,1006,2,1.5,0.0,
4052,sh,t0017375,Rent Change,2014-09-01,SH5910,2013-08-12,2015-01-06,629.0,1,1006,2,1.5,7.0,127 days 00:00:00.000000000
4060,sh,t0017379,Rent Change,2014-03-31,SH5920,2013-03-29,,629.0,0,1006,2,1.5,0.0,
4061,sh,t0017379,Rent Change,2015-03-31,SH5920,2013-03-29,,648.0,0,1006,2,1.5,19.0,
4062,sh,t0017379,Rent Change,2016-03-31,SH5920,2013-03-29,2016-05-12,695.0,1,1006,2,1.5,47.0,42 days 00:00:00.000000000
4065,sh,t0017380,Rent Change,2014-09-01,SH5922,2012-08-31,2015-08-31,639.0,1,1006,2,1.5,0.0,364 days 00:00:00.000000000
4075,sh,t0017381,Rent Change,2014-03-31,SH5924,2013-02-15,,629.0,0,1006,2,1.5,0.0,
4076,sh,t0017381,Rent Change,2015-07-31,SH5924,2013-02-15,2016-08-02,654.0,1,1006,2,1.5,25.0,368 days 00:00:00.000000000
4079,sh,t0017382,Rent Change,2014-02-28,SH5926,2012-10-12,,629.0,0,1006,2,1.5,0.0,
4080,sh,t0017382,Rent Change,2014-09-01,SH5926,2012-10-12,,675.0,0,1006,2,1.5,46.0,
4081,sh,t0017382,Rent Change,2014-09-30,SH5926,2012-10-12,,629.0,0,1006,2,1.5,-46.0,
4082,sh,t0017382,Rent Change,2014-11-30,SH5926,2012-10-12,,675.0,0,1006,2,1.5,46.0,
4083,sh,t0017382,Rent Change,2015-01-01,SH5926,2012-10-12,,649.0,0,1006,2,1.5,-26.0,
4084,sh,t0017382,Rent Change,2015-03-31,SH5926,2012-10-12,,669.0,0,1006,2,1.5,20.0,
4085,sh,t0017382,Rent Change,2015-07-31,SH5926,2012-10-12,,695.0,0,1006,2,1.5,26.0,
4086,sh,t0017382,Rent Change,2016-02-29,SH5926,2012-10-12,,720.0,0,1006,2,1.5,25.0,
4087,sh,t0017382,Rent Change,2017-02-28,SH5926,2012-10-12,2018-03-02,745.0,1,1006,2,1.5,25.0,367 days 00:00:00.000000000
4092,sh,t0017384,Rent Change,2014-01-31,SH5930,2012-12-28,2015-12-31,634.0,1,1006,2,1.5,0.0,699 days 00:00:00.000000000
4098,sh,t0017385,Rent Change,2014-06-30,SH5932,2013-06-28,2015-06-30,629.0,1,1006,2,1.5,0.0,365 days 00:00:00.000000000
4105,sh,t0017386,Rent Change,2014-11-01,SH5934,2013-11-22,,613.0,0,1006,2,1.5,0.0,
4106,sh,t0017386,Rent Change,2014-11-30,SH5934,2013-11-22,2015-10-21,622.0,1,1006,2,1.5,9.0,325 days 00:00:00.000000000
4113,sh,t0017387,Rent Change,2014-02-28,SH5936,2012-10-05,2014-05-31,646.0,0,1006,2,1.5,0.0,92 days 00:00:00.000000000
4114,sh,t0017387,Rent Change,2015-05-31,SH5936,2012-10-05,,675.0,0,1006,2,1.5,29.0,
4115,sh,t0017387,Rent Change,2016-05-31,SH5936,2012-10-05,,695.0,0,1006,2,1.5,20.0,
4116,sh,t0017387,Rent Change,2017-05-31,SH5936,2012-10-05,,716.0,0,1006,2,1.5,21.0,
4117,sh,t0017387,Rent Change,2017-06-30,SH5936,2012-10-05,,720.0,0,1006,2,1.5,4.0,
4118,sh,t0017387,Rent Change,2018-06-30,SH5936,2012-10-05,,760.0,0,1006,2,1.5,40.0,
4120,sh,t0017388,Rent Change,2014-04-30,SH5940,2012-05-01,,629.0,0,1006,2,1.5,0.0,
4121,sh,t0017388,Rent Change,2015-04-30,SH5940,2012-05-01,2016-05-01,648.0,1,1006,2,1.5,19.0,367 days 00:00:00.000000000
4124,sh,t0017391,Rent Change,2014-09-30,SH5946,2013-10-14,,620.0,0,1006,2,1.5,0.0,
4125,sh,t0017391,Rent Change,2014-11-01,SH5946,2013-10-14,,629.0,0,1006,2,1.5,9.0,
4126,sh,t0017391,Rent Change,2016-10-31,SH5946,2013-10-14,,639.0,0,1006,2,1.5,10.0,
4127,sh,t0017391,Rent Change,2016-11-30,SH5946,2013-10-14,2017-10-09,629.0,1,1006,2,1.5,-10.0,313 days 00:00:00.000000000
4130,sh,t0017393,Rent Change,2014-09-01,SH5950,2013-09-28,,611.0,0,1006,2,1.5,0.0,
4131,sh,t0017393,Rent Change,2014-09-30,SH5950,2013-09-28,,629.0,0,1006,2,1.5,18.0,
4132,sh,t0017393,Rent Change,2015-09-30,SH5950,2013-09-28,2016-09-30,648.0,1,1006,2,1.5,19.0,366 days 00:00:00.000000000
4134,sh,t0017394,Rent Change,2014-02-28,SH5952,2012-03-09,2015-03-31,629.0,1,1006,2,1.5,0.0,396 days 00:00:00.000000000
4140,sh,t0017397,Rent Change,2014-04-30,TH5967,2013-02-25,2014-09-05,678.0,1,1006,3,1.5,0.0,128 days 00:00:00.000000000
4149,sh,t0017398,Rent Change,2014-11-01,TH5969,2013-10-24,,661.0,0,1006,3,1.5,0.0,
4150,sh,t0017398,Rent Change,2015-09-30,TH5969,2013-10-24,,676.0,0,1006,3,1.5,15.0,
4151,sh,t0017398,Rent Change,2015-10-31,TH5969,2013-10-24,,1382.0,0,1006,3,1.5,706.0,
4152,sh,t0017398,Rent Change,2015-11-25,TH5969,2013-10-24,2016-10-26,661.0,1,1006,3,1.5,-721.0,336 days 00:00:00.000000000
4159,sh,t0017400,Rent Change,2014-02-28,TH5973,2013-02-28,2014-05-27,659.0,1,1006,3,1.5,0.0,88 days 00:00:00.000000000
4164,sh,t0017403,Rent Change,2014-08-01,TH5979,2012-07-31,2014-09-21,700.0,1,1006,3,1.5,0.0,51 days 00:00:00.000000000
4173,sh,t0017405,Rent Change,2014-02-28,TH5983,2013-02-08,2014-06-02,664.0,1,1006,3,1.5,0.0,94 days 00:00:00.000000000
4183,sh,t0017406,Rent Change,2014-04-30,TH5985,2013-05-30,2015-04-20,661.0,1,1006,3,1.5,0.0,355 days 00:00:00.000000000
4190,sh,t0017407,Rent Change,2014-09-01,TH5825,2013-09-06,,748.0,0,1156,3,1.5,0.0,
4191,sh,t0017407,Rent Change,2014-09-30,TH5825,2013-09-06,,751.0,0,1156,3,1.5,3.0,
4192,sh,t0017407,Rent Change,2015-03-31,TH5825,2013-09-06,2015-06-30,774.0,1,1156,3,1.5,23.0,91 days 00:00:00.000000000
4202,sh,t0017411,Rent Change,2014-01-31,TH5835,2012-12-14,,634.0,0,1006,2,1.5,0.0,
4203,sh,t0017411,Rent Change,2014-02-28,TH5835,2012-12-14,,629.0,0,1006,2,1.5,-5.0,
4204,sh,t0017411,Rent Change,2014-05-31,TH5835,2012-12-14,,675.0,0,1006,2,1.5,46.0,
4205,sh,t0017411,Rent Change,2014-06-30,TH5835,2012-12-14,2015-04-01,629.0,1,1006,2,1.5,-46.0,275 days 00:00:00.000000000
4208,sh,t0017414,Rent Change,2014-09-30,TH5841,2013-09-21,2015-06-01,751.0,1,1156,3,1.5,0.0,244 days 00:00:00.000000000
4213,sh,t0017415,Rent Change,2014-09-30,TH5843,2013-08-21,2015-07-09,749.0,1,1156,3,1.5,0.0,282 days 00:00:00.000000000
4218,sh,t0017416,Rent Change,2014-03-31,TH5847,2013-03-27,,774.0,0,1156,3,1.5,0.0,
4219,sh,t0017416,Rent Change,2014-04-30,TH5847,2013-03-27,2015-03-12,751.0,1,1156,3,1.5,-23.0,316 days 00:00:00.000000000
4227,sh,t0017419,Rent Change,2014-06-30,TH5805,2013-06-30,2015-06-30,629.0,1,1006,2,1.5,0.0,365 days 00:00:00.000000000
4234,sh,t0017423,Rent Change,2014-11-01,TH5815,2012-11-30,,730.0,0,1156,3,1.5,0.0,
4235,sh,t0017423,Rent Change,2014-11-30,TH5815,2012-11-30,2016-11-30,744.0,1,1156,3,1.5,14.0,731 days 00:00:00.000000000
4237,sh,t0017425,Rent Change,2014-01-31,TH5819,2013-01-26,2015-02-02,634.0,1,1006,2,1.5,0.0,367 days 00:00:00.000000000
4247,sh,t0017427,Rent Change,2014-05-31,TH5823,2013-06-13,,621.0,0,1006,2,1.5,0.0,
4248,sh,t0017427,Rent Change,2014-06-30,TH5823,2013-06-13,2015-01-07,629.0,1,1006,2,1.5,8.0,191 days 00:00:00.000000000
4254,sh,t0017428,Rent Change,2014-08-01,TH5773,2013-07-31,,800.0,0,1156,3,1.5,0.0,
4255,sh,t0017428,Rent Change,2014-09-30,TH5773,2013-07-31,2015-10-15,751.0,1,1156,3,1.5,-49.0,380 days 00:00:00.000000000
