,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Length of Stay,Vacancy,City,State,Zip_Code,SQFT,BedRooms,Bathroom
4599,sh,t0039546,Move In,2018-04-25,TH5829,2018-04-25,,900.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
4602,sh,t0017410,Move Out,2014-08-28,TH5831,2013-08-30,2014-08-28,729.0,0.0,363 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
4611,sh,t0023392,Move Out,2018-02-27,TH5831,2017-02-25,2018-02-27,840.0,0.0,367 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
4614,sh,t0023392,Move In,2017-02-27,TH5831,2017-02-25,,840.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
4626,sh,t0024810,Move Out,2015-12-08,TH5831,2015-03-14,2015-12-08,800.0,0.0,269 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
4634,sh,t0024810,Move In,2015-03-14,TH5831,2015-03-14,,800.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
4643,sh,t0017412,Move Out,2014-04-01,TH5837,2012-09-28,2014-03-31,609.0,0.0,549 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
4656,sh,t0017413,Move Out,2014-04-08,TH5839,2012-03-30,2014-04-07,609.0,0.0,738 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
4665,sh,t0017417,Move Out,2014-11-05,TH5801,2013-10-31,2014-11-03,609.0,0.0,368 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
4676,sh,t0032787,Move Out,2018-03-16,TH5801,2017-05-12,2018-03-16,709.0,0.0,308 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
4685,sh,t0032787,Move In,2017-05-15,TH5801,2017-05-12,,709.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
4707,sh,t0039597,Move In,2018-04-30,TH5801,2018-04-30,,775.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
4709,sh,t0017418,Move In,2018-09-01,WC5956A,2018-09-01,,715.0,0.0,,0,Toledo,OH,43615,963,2,1.5
4718,sh,t0039096,Move Out,2018-03-01,WC5956A,2017-08-11,2018-02-28,641.0,0.0,201 days 00:00:00.000000000,1,Toledo,OH,43615,963,2,1.5
4726,sh,t0039096,Move In,2017-08-11,WC5956A,2017-08-11,,641.0,0.0,,0,Toledo,OH,43615,963,2,1.5
4730,sh,t0039233,Move Out,2018-08-07,WC5956A,2018-03-20,2018-08-07,715.0,0.0,140 days 00:00:00.000000000,1,Toledo,OH,43615,963,2,1.5
4735,sh,t0039233,Move In,2018-03-23,WC5956A,2018-03-20,,715.0,0.0,,0,Toledo,OH,43615,963,2,1.5
4743,sh,t0017420,Move Out,2015-02-19,TH5807,2013-02-28,2015-02-19,609.0,0.0,721 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
4760,sh,t0028425,Move In,2018-06-22,TH5807,2018-06-22,,775.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
4763,sh,t0029034,Move Out,2017-05-31,TH5807,2016-04-21,2017-05-31,695.0,0.0,405 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
4768,sh,t0029034,Move In,2016-04-21,TH5807,2016-04-21,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
4775,sh,t0032757,Move Out,2018-06-12,TH5807,2017-06-10,2018-06-09,709.0,0.0,364 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
4783,sh,t0032757,Move In,2017-06-12,TH5807,2017-06-10,,709.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
4787,sh,t0017421,Move Out,2014-03-03,TH5809,2010-02-19,2014-02-28,764.0,0.0,1470 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
4794,sh,t0021031,Move Out,2015-05-31,TH5809,2014-04-30,2015-05-31,774.0,0.0,396 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
4800,sh,t0021031,Move In,2014-04-30,TH5809,2014-04-30,,774.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
4806,sh,t0017422,Move Out,2014-03-03,TH5813,2013-02-28,2014-02-28,729.0,0.0,365 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
4812,sh,t0025225,Move Out,2015-07-17,TH5813,2015-05-16,2015-07-17,824.0,0.0,62 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
4819,sh,t0025225,Move In,2015-05-16,TH5813,2015-05-16,,824.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
4824,sh,t0017424,Move Out,2014-06-02,TH5817,2013-05-22,2014-06-01,609.0,0.0,375 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
4828,sh,t0029537,Move Out,2017-11-10,TH5817,2017-07-29,2017-11-10,709.0,0.0,104 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
4833,sh,t0029537,Move In,2017-07-31,TH5817,2017-07-29,,709.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
4838,sh,t0017426,Move Out,2014-01-02,TH5821,2012-11-02,2014-01-02,609.0,0.0,426 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
4846,sh,t0018106,Move Out,2015-02-28,TH5821,2014-01-31,2015-02-28,627.0,0.0,393 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
4852,sh,t0018106,Move In,2014-01-31,TH5821,2014-01-31,,627.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
4869,sh,t0017431,Move Out,2014-09-02,TH5779,2012-08-31,2014-09-01,739.0,0.0,731 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
4883,sh,t0023687,Move Out,2015-12-10,TH5779,2014-10-31,2015-12-10,800.0,0.0,405 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
4891,sh,t0023687,Move In,2014-10-31,TH5779,2014-10-31,,800.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
4902,sh,t0017432,Move Out,2014-09-30,TH5783,2013-06-28,2014-09-30,619.0,0.0,459 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
4910,sh,t0023731,Move Out,2015-11-06,TH5783,2014-11-07,2015-11-06,675.0,0.0,364 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
4916,sh,t0023731,Move In,2014-11-07,TH5783,2014-11-07,,675.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
4922,sh,t0027708,Move Out,2016-12-27,TH5783,2015-12-29,2016-12-27,695.0,0.0,364 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
4930,sh,t0027708,Move In,2015-12-30,TH5783,2015-12-29,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
4938,sh,t0040634,Move In,2018-03-08,TH5783,2018-03-08,,775.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
4942,sh,t0017439,Move Out,2014-09-02,TH5910,2013-08-23,2014-09-01,729.0,0.0,374 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
4953,sh,t0040804,Move In,2018-09-21,TH5910,2018-09-21,,977.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
4955,sh,t0017440,Move Out,2014-05-02,TH5912,2011-01-01,2014-05-01,624.0,0.0,1216 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
4962,sh,t0033650,Move Out,2017-09-22,TH5912,2016-08-18,2017-09-18,930.0,0.0,396 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
4971,sh,t0033650,Move In,2016-08-22,TH5912,2016-08-18,,930.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
4982,sh,t0039249,Move In,2018-03-15,TH5912,2018-03-14,,990.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
4990,sh,t0017443,Move Out,2014-09-11,TH5918,2012-09-17,2014-09-11,739.0,0.0,724 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
5006,sh,t0017445,Move Out,2014-11-29,TH5824,2012-11-30,2014-11-29,634.0,0.0,729 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5019,sh,t0034603,Move Out,2018-09-22,TH5824,2017-08-22,2018-09-21,709.0,0.0,395 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5024,sh,t0034603,Move In,2017-08-25,TH5824,2017-08-22,,709.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5027,sh,t0040896,Move In,2018-10-14,TH5824,2018-10-13,,775.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5030,sh,t0017447,Move Out,2014-02-03,TH5828,2013-05-03,2014-02-02,609.0,0.0,275 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5050,sh,t0019260,Move Out,2015-03-31,TH5828,2014-03-22,2015-03-31,646.0,0.0,374 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5056,sh,t0019260,Move In,2014-03-24,TH5828,2014-03-22,,646.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5063,sh,t0029590,Move Out,2017-05-31,TH5828,2016-05-31,2017-05-31,695.0,0.0,365 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5070,sh,t0029590,Move In,2016-05-31,TH5828,2016-05-31,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5086,sh,t0033353,Move Out,2018-02-21,TH5828,2017-06-30,2018-02-21,709.0,0.0,236 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5093,sh,t0033353,Move In,2017-06-30,TH5828,2017-06-30,,709.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5096,sh,t0039579,Move In,2018-04-27,TH5828,2018-04-27,,775.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5100,sh,t0017449,Move Out,2014-07-07,TH5832,2013-07-05,2014-07-05,609.0,0.0,365 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5104,sh,t0017450,Move Out,2014-05-21,TH5834,2013-05-22,2014-05-21,609.0,0.0,364 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5112,sh,t0031381,Move Out,2017-08-23,TH5834,2016-11-23,2017-08-04,709.0,0.0,254 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5116,sh,t0031381,Move In,2016-11-23,TH5834,2016-11-23,,709.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5123,sh,t0034734,Move Out,2017-11-09,TH5834,2017-08-30,2017-11-09,709.0,0.0,71 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5127,sh,t0034734,Move In,2017-08-31,TH5834,2017-08-30,,709.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5137,sh,t0017452,Move Out,2014-04-30,TH5802,2012-11-16,2014-04-30,639.0,0.0,530 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5143,sh,t0021462,Move Out,2015-02-28,TH5802,2014-05-23,2015-02-28,700.0,0.0,281 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5149,sh,t0021462,Move In,2014-05-23,TH5802,2014-05-23,,700.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
5161,sh,t0017453,Move Out,2014-04-07,TH5804,2013-07-03,2014-04-04,639.0,0.0,275 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5168,sh,t0021017,Move Out,2014-08-29,TH5804,2014-05-15,2014-08-29,678.0,0.0,106 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5175,sh,t0021017,Move In,2014-05-19,TH5804,2014-05-15,,678.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
5184,sh,t0023283,Move Out,2015-09-18,TH5804,2014-09-19,2015-09-18,700.0,0.0,364 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5191,sh,t0023283,Move In,2014-09-19,TH5804,2014-09-19,,700.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
5198,sh,t0017458,Move Out,2014-03-10,TH5814,2013-09-30,2014-03-10,639.0,0.0,161 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5220,sh,t0019830,Move Out,2015-05-01,TH5814,2014-04-25,2015-05-01,678.0,0.0,371 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5227,sh,t0019830,Move In,2014-04-25,TH5814,2014-04-25,,678.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
5244,sh,t0017459,Move Out,2014-08-18,TH5816,2013-09-27,2014-08-15,639.0,0.0,322 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5262,sh,t0023688,Move Out,2015-12-02,TH5816,2014-10-31,2015-12-01,700.0,0.0,396 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5269,sh,t0023688,Move In,2014-10-31,TH5816,2014-10-31,,700.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
5271,sh,t0027866,Move Out,2017-02-03,TH5816,2016-01-31,2017-02-03,721.0,0.0,369 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5274,sh,t0027866,Move Out,2017-02-03,TH5816,2016-01-31,2017-01-31,721.0,0.0,366 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5279,sh,t0027866,Move In,2016-01-31,TH5816,2016-01-31,,721.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
5285,sh,t0031776,Move Out,2018-02-12,TH5816,2017-02-13,2018-02-12,735.0,0.0,364 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5289,sh,t0031776,Move In,2017-02-14,TH5816,2017-02-13,,735.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
5299,sh,t0017460,Move Out,2014-09-16,TH5818,2013-10-30,2014-09-16,639.0,0.0,321 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5317,sh,t0029405,Move Out,2016-11-08,TH5818,2016-05-12,2016-11-07,721.0,0.0,179 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5323,sh,t0029405,Move In,2016-05-12,TH5818,2016-05-12,,721.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
5329,sh,t0031354,Move Out,2017-08-04,TH5818,2016-11-22,2017-08-03,735.0,0.0,254 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5336,sh,t0031354,Move In,2016-11-23,TH5818,2016-11-22,,735.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
5343,sh,t0017462,Move Out,2014-02-12,SH5755,2013-05-17,2014-02-12,639.0,0.0,271 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
5353,sh,t0032926,Move Out,2018-05-16,SH5755,2017-05-09,2018-05-08,840.0,0.0,364 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
5359,sh,t0032926,Move In,2017-05-10,SH5755,2017-05-09,,840.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
5373,sh,t0017468,Move Out,2014-06-02,SH5805,2013-05-31,2014-06-02,729.0,0.0,367 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
5377,sh,t0025986,Move Out,2017-03-06,SH5805,2015-08-28,2017-03-06,824.0,0.0,556 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
5385,sh,t0025986,Move In,2015-08-28,SH5805,2015-08-28,,824.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
5394,sh,t0032475,Move Out,2017-05-19,SH5805,2017-03-08,2017-05-19,840.0,0.0,72 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
5399,sh,t0032475,Move In,2017-03-22,SH5805,2017-03-08,,840.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
5405,sh,t0017469,Move Out,2014-03-03,SH5807,2013-06-07,2014-03-01,729.0,0.0,267 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
5428,sh,t0017471,Move Out,2014-02-07,SH5811,2013-04-05,2014-02-07,729.0,0.0,308 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
5437,sh,t0019587,Move Out,2015-03-31,SH5811,2014-04-02,2015-03-31,774.0,0.0,363 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
5443,sh,t0019587,Move In,2014-04-03,SH5811,2014-04-02,,774.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
5449,sh,t0033457,Move Out,2018-06-07,SH5811,2017-07-15,2018-05-30,840.0,0.0,319 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
5456,sh,t0033457,Move In,2017-07-17,SH5811,2017-07-15,,840.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
5460,sh,t0017474,Move Out,2014-04-02,SH5817,2013-03-29,2014-04-01,639.0,0.0,368 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5465,sh,t0019882,Move Out,2014-10-10,SH5817,2014-04-25,2014-10-10,678.0,0.0,168 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5473,sh,t0019882,Move In,2014-04-25,SH5817,2014-04-25,,678.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
5479,sh,t0025078,Move Out,2016-05-31,SH5817,2015-04-30,2016-05-30,721.0,0.0,396 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5486,sh,t0025078,Move In,2015-04-30,SH5817,2015-04-30,,721.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
5514,sh,t0017476,Move Out,2014-11-17,SH5821,2013-11-16,2014-11-15,639.0,0.0,364 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5519,sh,t0040923,Move In,2018-10-26,SH5821,2018-10-26,,800.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
5525,sh,t0017479,Move Out,2014-01-13,SH5827,2012-12-28,2014-01-10,639.0,0.0,378 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5539,sh,t0038002,Move Out,2018-02-08,SH5827,2016-12-30,2018-01-31,735.0,0.0,397 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5547,sh,t0038002,Move In,2016-12-30,SH5827,2016-12-30,,735.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
5553,sh,t0039636,Move Out,2018-12-26,SH5827,2018-04-30,2018-12-26,800.0,0.0,240 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
5562,sh,t0039636,Move In,2018-04-30,SH5827,2018-04-30,,800.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
5571,sh,t0017482,Move Out,2014-03-31,SH5835,2013-03-29,2014-03-31,609.0,0.0,367 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5576,sh,t0020016,Move Out,2015-05-12,SH5835,2014-04-30,2015-05-12,646.0,0.0,377 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5582,sh,t0020016,Move In,2014-04-30,SH5835,2014-04-30,,646.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5584,sh,t0025152,Move Out,2016-06-20,SH5835,2015-06-19,2016-06-18,695.0,0.0,365 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5590,sh,t0025152,Move In,2015-06-19,SH5835,2015-06-19,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5597,sh,t0029520,Move Out,2017-07-11,SH5835,2016-07-08,2017-07-10,695.0,0.0,367 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5604,sh,t0029520,Move In,2016-07-10,SH5835,2016-07-08,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5606,sh,t0017486,Move Out,2014-07-07,SH5849,2013-07-03,2014-07-05,609.0,0.0,367 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5620,sh,t0027602,Move Out,2016-01-31,SH5849,2015-12-05,2016-01-31,695.0,0.0,57 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5626,sh,t0027602,Move In,2015-12-07,SH5849,2015-12-05,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5632,sh,t0017488,Move Out,2014-01-03,SH5853,2012-12-21,2013-12-31,609.0,0.0,375 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5637,sh,t0031825,Move Out,2018-01-12,SH5853,2017-02-20,2018-01-12,709.0,0.0,326 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5644,sh,t0031825,Move In,2017-02-23,SH5853,2017-02-20,,709.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5647,sh,t0017490,Move Out,2014-10-31,SH5859,2013-10-25,2014-10-31,609.0,0.0,371 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5650,sh,t0023827,Move Out,2016-10-10,SH5859,2014-11-28,2016-10-08,675.0,0.0,680 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5656,sh,t0023827,Move In,2014-11-29,SH5859,2014-11-28,,675.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5662,sh,t0017495,Move Out,2014-11-18,SH5905,2013-11-30,2014-11-18,609.0,0.0,353 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5668,sh,t0040410,Move In,2018-09-27,SH5905,2018-09-26,,775.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5672,sh,t0017496,Move Out,2014-03-31,SH5907,2013-09-18,2014-03-31,609.0,0.0,194 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5681,sh,t0019943,Move Out,2015-05-31,SH5907,2014-04-25,2015-05-31,646.0,0.0,401 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5688,sh,t0019943,Move In,2014-04-25,SH5907,2014-04-25,,646.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5694,sh,t0017499,Move Out,2014-03-03,SH5913,2013-02-26,2014-02-28,639.0,0.0,367 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5699,sh,t0028937,Move Out,2017-05-31,SH5913,2016-04-30,2017-05-31,695.0,0.0,396 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
5703,sh,t0028937,Move In,2016-04-30,SH5913,2016-04-30,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
5707,sh,t0017501,Move Out,2014-08-29,AC1097,2012-08-31,2014-08-29,869.0,0.0,728 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5711,sh,t0023082,Move Out,2015-10-03,AC1097,2014-09-25,2015-10-03,975.0,0.0,373 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5720,sh,t0023082,Move In,2014-09-25,AC1097,2014-09-25,,975.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
5725,sh,t0027709,Move Out,2017-01-23,AC1097,2015-12-24,2017-01-21,975.0,0.0,394 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5729,sh,t0027709,Move In,2015-12-24,AC1097,2015-12-24,,975.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
5736,sh,t0017502,Move Out,2014-01-27,AC1105,2013-05-10,2014-01-25,859.0,0.0,260 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5756,sh,t0040675,Move Out,2019-01-09,AC1105,2018-09-24,2019-01-09,1175.0,0.0,107 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5762,sh,t0040675,Move In,2018-09-25,AC1105,2018-09-24,,1175.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
5767,sh,t0017505,Move Out,2014-05-02,AC1115,2013-09-27,2014-05-02,859.0,0.0,217 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5772,sh,t0021989,Move Out,2014-11-28,AC1115,2014-06-30,2014-11-28,975.0,0.0,151 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5782,sh,t0021989,Move In,2014-06-30,AC1115,2014-06-30,,975.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
5785,sh,t0039113,Move Out,2018-03-15,AC1115,2017-08-14,2018-03-13,995.0,0.0,211 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5791,sh,t0039113,Move In,2017-08-15,AC1115,2017-08-14,,995.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
5807,sh,t0041282,Move In,2018-11-30,AC1115,2018-11-30,,1175.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
5811,sh,t0017510,Move Out,2014-09-08,AC1133,2013-09-20,2014-09-08,859.0,0.0,353 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5816,sh,t0024404,Move Out,2015-06-19,AC1133,2015-01-07,2015-06-19,975.0,0.0,163 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5820,sh,t0024404,Move In,2015-01-07,AC1133,2015-01-07,,975.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
5826,sh,t0017514,Move Out,2014-02-17,AC1145,2013-10-11,2014-02-08,859.0,0.0,120 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5829,sh,t0039557,Move Out,2018-12-28,AC1145,2018-04-30,2018-12-28,1175.0,0.0,242 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5834,sh,t0039557,Move In,2018-04-30,AC1145,2018-04-30,,1175.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
5837,sh,t0017515,Move Out,2014-03-31,AC1151,2013-03-25,2014-03-31,859.0,0.0,371 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5846,sh,t0017519,Move Out,2014-09-02,FT5789,2010-08-13,2014-09-01,904.0,0.0,1480 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5854,sh,t0031841,Move Out,2018-03-01,FT5789,2017-02-20,2018-03-01,995.0,0.0,374 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5862,sh,t0031841,Move In,2017-02-21,FT5789,2017-02-20,,995.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
5874,sh,t0039726,Move Out,2018-12-06,FT5789,2018-05-14,2018-12-06,1175.0,0.0,206 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5880,sh,t0039726,Move In,2018-05-14,FT5789,2018-05-14,,1175.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
5887,sh,t0017521,Move Out,2014-04-01,TT1179,2013-05-20,2014-04-01,859.0,0.0,316 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5903,sh,t0017523,Move Out,2014-07-22,TT1185,2013-07-30,2014-07-21,859.0,0.0,356 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5907,sh,t0023288,Move Out,2015-09-22,TT1185,2014-09-19,2015-09-18,975.0,0.0,364 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5913,sh,t0023288,Move In,2014-09-19,TT1185,2014-09-19,,975.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
5926,sh,t0017528,Move Out,2014-01-13,TT1199,2013-07-12,2014-01-13,859.0,0.0,185 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5933,sh,t0038086,Move In,2018-01-10,TT1199,2018-01-10,,1040.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
5941,sh,t0017530,Move Out,2014-04-30,TT1205,2013-04-30,2014-04-30,859.0,0.0,365 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
5945,sh,t0017535,Move Out,2014-06-30,TT1221,2013-06-22,2014-06-30,859.0,0.0,373 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
