CommUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Property_Code,Bldg_Code,Floor_Code,Unit_Code,Rental_Type,Country,Ext_Ref_Unit_Id,Ref_Property_Id,Ref_Building_Id,Ref_Floor_Id,Available_Date,Date_Ready,Address_1,Address_2,Address_3,Address_4,City,State,Zip_Code,Rent,SQFT,Rent_Ready,Exclude,Unit_Type,Location,BedRooms,Attributes_1,Attributes_2,Attributes_3,Attributes_4,Attributes_5,Attributes_6,Attributes_7,Attributes_8,Attributes_9,Attributes_10,MLA,Lease_Type,Userdefined_1,Userdefined_2,Userdefined_3,Userdefined_4,Userdefined_5,Userdefined_6,Userdefined_7,Userdefined_8,Userdefined_9,Userdefined_10,Notes
ce,,,S1450B,Down,us,,,,,3/21/2018,3/21/2018,1450 Sherwood Drive B,,,,Fairfield,OH,45014,675,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1450C,Down,us,,,,,3/28/2018,3/28/2018,1450 Sherwood Drive C,,,,Fairfield,OH,45014,675,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1450D,Down,us,,,,,3/19/2018,3/19/2018,1450 Sherwood Drive D,,,,Fairfield,OH,45014,675,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1450E,Down,us,,,,,3/21/2018,3/21/2018,1450 Sherwood Drive E,,,,Fairfield,OH,45014,685,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1450F,Down,us,,,,,3/24/2018,3/24/2018,1450 Sherwood Drive F,,,,Fairfield,OH,45014,685,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1450G,Down,us,,,,,3/24/2018,3/24/2018,1450 Sherwood Drive G,,,,Fairfield,OH,45014,685,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1450H,Down,us,,,,,3/19/2018,3/19/2018,1450 Sherwood Drive H,,,,Fairfield,OH,45014,685,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1450J,Down,us,,,,,3/30/2018,3/30/2018,1450 Sherwood Drive J,,,,Fairfield,OH,45014,695,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1450K,Down,us,,,,,3/24/2018,3/24/2018,1450 Sherwood Drive K,,,,Fairfield,OH,45014,695,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1450L,Down,us,,,,,3/29/2018,3/29/2018,1450 Sherwood Drive L,,,,Fairfield,OH,45014,695,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1450M,Down,us,,,,,3/28/2018,3/28/2018,1450 Sherwood Drive M,,,,Fairfield,OH,45014,695,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1452A,Down,us,,,,,4/9/2018,4/9/2018,1452 Sherwood Drive A,,,,Fairfield,OH,45014,675,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1452B,Down,us,,,,,3/19/2018,3/19/2018,1452 Sherwood Drive B,,,,Fairfield,OH,45014,675,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1452C,Down,us,,,,,3/26/2018,3/26/2018,1452 Sherwood Drive C,,,,Fairfield,OH,45014,675,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1452D,Down,us,,,,,3/24/2018,3/24/2018,1452 Sherwood Drive D,,,,Fairfield,OH,45014,675,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1452E,Down,us,,,,,3/22/2018,3/22/2018,1452 Sherwood Drive E,,,,Fairfield,OH,45014,685,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1452F,Down,us,,,,,3/24/2018,3/24/2018,1452 Sherwood Drive F,,,,Fairfield,OH,45014,685,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1452G,Down,us,,,,,3/19/2018,3/19/2018,1452 Sherwood Drive G,,,,Fairfield,OH,45014,685,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1452H,Down,us,,,,,4/2/2018,4/2/2018,1452 Sherwood Drive H,,,,Fairfield,OH,45014,685,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1452J,Down,us,,,,,4/4/2018,4/4/2018,1452 Sherwood Drive J,,,,Fairfield,OH,45014,790,675,0,0,ce1ar,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1452K,Down,us,,,,,3/24/2018,3/24/2018,1452 Sherwood Drive K,,,,Fairfield,OH,45014,695,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1452L,Down,us,,,,,2/26/2018,2/26/2018,1452 Sherwood Drive L,,,,Fairfield,OH,45014,695,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1452M,Down,us,,,,,3/19/2018,3/19/2018,1452 Sherwood Drive M,,,,Fairfield,OH,45014,695,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1454A,Residential,us,,,,,,11/26/2018,1454 Sherwood Drive A,,,,Fairfield,OH,45014,675,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1454B,Residential,us,,,,,,8/20/2018,1454 Sherwood Drive B,,,,Fairfield,OH,45014,770,675,1,0,ce1ar,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1454C,Residential,us,,,,,,9/3/2016,1454 Sherwood Drive C,,,,Fairfield,OH,45014,675,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1454D,Residential,us,,,,,,,1454 Sherwood Drive D,,,,Fairfield,OH,45014,675,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1454E,Residential,us,,,,,,7/16/2018,1454 Sherwood Drive E,,,,Fairfield,OH,45014,780,675,1,0,ce1ar,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1454F,Residential,us,,,,,,4/27/2017,1454 Sherwood Drive F,,,,Fairfield,OH,45014,685,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1454G,Residential,us,,,,,,12/6/2018,1454 Sherwood Drive G,,,,Fairfield,OH,45014,685,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1454H,Residential,us,,,,,,2/10/2018,1454 Sherwood Drive H,,,,Fairfield,OH,45014,780,675,0,0,ce1ar,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1454J,Residential,us,,,,,,6/15/2018,1454 Sherwood Drive J,,,,Fairfield,OH,45014,800,675,1,0,ce1ar,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1454K,Residential,us,,,,,,3/20/2018,1454 Sherwood Drive K,,,,Fairfield,OH,45014,695,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1454L,Residential,us,,,,,,10/15/2017,1454 Sherwood Drive L,,,,Fairfield,OH,45014,705,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1454M,Residential,us,,,,,,12/13/2018,1454 Sherwood Drive M,,,,Fairfield,OH,45014,695,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1456A,Residential,us,,,,,,4/5/2018,1456 Sherwood Drive A,,,,Fairfield,OH,45014,675,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1456B,Residential,us,,,,,,6/30/2016,1456 Sherwood Drive B,,,,Fairfield,OH,45014,770,675,1,0,ce1ar,,1,1,,,,,,,,,,,,,,,,,,,,,,"Under construction- Joe, condensation line leak, partially rehabed, major drywall repair needed"
ce,,,S1456C,Residential,us,,,,,,2/25/2019,1456 Sherwood Drive C,,,,Fairfield,OH,45014,675,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1456D,Residential,us,,,,,,8/3/2018,1456 Sherwood Drive D,,,,Fairfield,OH,45014,770,675,1,0,ce1ar,,1,1,,,,,,,,,,,,,,,,,,,,,,gray water unit
ce,,,S1456E,Residential,us,,,,,,4/10/2017,1456 Sherwood Drive E,,,,Fairfield,OH,45014,685,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1456F,Residential,us,,,,,,6/25/2014,1456 Sherwood Drive F,,,,Fairfield,OH,45014,685,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1456G,Residential,us,,,,,,5/20/2015,1456 Sherwood Drive G,,,,Fairfield,OH,45014,685,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1456H,Residential,us,,,,,,12/4/2017,1456 Sherwood Drive H,,,,Fairfield,OH,45014,685,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1456J,Residential,us,,,,,,7/2/2018,1456 Sherwood Drive J,,,,Fairfield,OH,45014,705,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1456K,Residential,us,,,,,,7/30/2018,1456 Sherwood Drive K,,,,Fairfield,OH,45014,705,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1456L,Residential,us,,,,,,2/10/2017,1456 Sherwood Drive L,,,,Fairfield,OH,45014,705,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1456M,Residential,us,,,,,1/8/2019,1/8/2019,1456 Sherwood Drive M,,,,Fairfield,OH,45014,705,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1458A,Residential,us,,,,,,5/28/2018,1458 Sherwood Drive A,,,,Fairfield,OH,45014,675,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1458B,Residential,us,,,,,,,1458 Sherwood Drive B,,,,Fairfield,OH,45014,675,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1458C,Residential,us,,,,,,8/5/2018,1458 Sherwood Drive C,,,,Fairfield,OH,45014,675,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1458D,Residential,us,,,,,3/7/2019,12/28/2018,1458 Sherwood Drive D,,,,Fairfield,OH,45014,675,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1458E,Residential,us,,,,,,8/10/2018,1458 Sherwood Drive E,,,,Fairfield,OH,45014,685,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1458F,Residential,us,,,,,,2/29/2016,1458 Sherwood Drive F,,,,Fairfield,OH,45014,685,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1458G,Residential,us,,,,,,10/12/2018,1458 Sherwood Drive G,,,,Fairfield,OH,45014,685,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1458H,Residential,us,,,,,,7/10/2018,1458 Sherwood Drive H,,,,Fairfield,OH,45014,685,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1458J,Residential,us,,,,,,7/31/2016,1458 Sherwood Drive J,,,,Fairfield,OH,45014,705,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1458K,Residential,us,,,,,,1/5/2019,1458 Sherwood Drive K,,,,Fairfield,OH,45014,695,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1458L,Residential,us,,,,,,,1458 Sherwood Drive L,,,,Fairfield,OH,45014,705,675,0,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,S1458M,Residential,us,,,,,,1/30/2018,1458 Sherwood Drive M,,,,Fairfield,OH,45014,695,675,1,0,ce1a,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0002A,Residential,us,,,,,,12/14/2018,2 Merlin Drive A,,,,Fairfield,OH,45014,760,635,1,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0002B,Residential,us,,,,,,1/21/2019,2 Merlin Drive B,,,,Fairfield,OH,45014,760,635,0,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0002C,Residential,us,,,,,,10/26/2018,2 Merlin Drive C,,,,Fairfield,OH,45014,660,635,1,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0002D,Residential,us,,,,,,7/22/2016,2 Merlin Drive D,,,,Fairfield,OH,45014,670,635,1,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0002E,Residential,us,,,,,,1/8/2019,2 Merlin Drive E,,,,Fairfield,OH,45014,780,635,0,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0002F,Residential,us,,,,,,10/25/2018,2 Merlin Drive F,,,,Fairfield,OH,45014,680,635,1,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0005A,Residential,us,,,,,,11/2/2017,5 Merlin Drive A,,,,Fairfield,OH,45014,650,635,1,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0005B,Residential,us,,,,,,7/24/2017,5 Merlin Drive B,,,,Fairfield,OH,45014,760,635,0,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0005C,Residential,us,,,,,,,5 Merlin Drive C,,,,Fairfield,OH,45014,780,635,0,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0005D,Residential,us,,,,,,2/1/2019,5 Merlin Drive D,,,,Fairfield,OH,45014,770,635,0,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0005E,Residential,us,,,,,,11/30/2018,5 Merlin Drive E,,,,Fairfield,OH,45014,790,635,1,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0005F,Residential,us,,,,,,3/8/2018,5 Merlin Drive F,,,,Fairfield,OH,45014,670,635,1,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0007A,Residential,us,,,,,,3/19/2018,7 Merlin Drive A,,,,Fairfield,OH,45014,760,635,1,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0007B,Residential,us,,,,,,3/31/2016,7 Merlin Drive B,,,,Fairfield,OH,45014,650,635,1,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0007C,Residential,us,,,,,,1/26/2016,7 Merlin Drive C,,,,Fairfield,OH,45014,770,635,1,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0007D,Residential,us,,,,,,1/6/2015,7 Merlin Drive D,,,,Fairfield,OH,45014,670,635,1,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0007E,Residential,us,,,,,2/14/2019,2/14/2019,7 Merlin Drive E,,,,Fairfield,OH,45014,780,635,0,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0007F,Residential,us,,,,,,9/2/2016,7 Merlin Drive F,,,,Fairfield,OH,45014,780,635,1,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0009A,Residential,us,,,,,,1/4/2018,9 Merlin Drive A,,,,Fairfield,OH,45014,650,635,0,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0009B,Residential,us,,,,,,7/31/2014,9 Merlin Drive B,,,,Fairfield,OH,45014,650,635,1,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0009C,Residential,us,,,,,,6/8/2018,9 Merlin Drive C,,,,Fairfield,OH,45014,770,635,1,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0009D,Residential,us,,,,,,3/26/2018,9 Merlin Drive D,,,,Fairfield,OH,45014,670,635,0,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0009E,Residential,us,,,,,,8/31/2016,9 Merlin Drive E,,,,Fairfield,OH,45014,670,635,1,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0009F,Residential,us,,,,,,3/10/2018,9 Merlin Drive F,,,,Fairfield,OH,45014,680,635,1,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0011A,Residential,us,,,,,,8/2/2018,11 Merlin Drive A,,,,Fairfield,OH,45014,760,635,1,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0011B,Residential,us,,,,,,8/25/2018,11 Merlin Drive B,,,,Fairfield,OH,45014,760,635,0,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0011C,Residential,us,,,,,,12/24/2017,11 Merlin Drive C,,,,Fairfield,OH,45014,670,635,1,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0011D,Residential,us,,,,,,,11 Merlin Drive D,,,,Fairfield,OH,45014,660,635,0,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0011E,Residential,us,,,,,,3/10/2018,11 Merlin Drive E,,,,Fairfield,OH,45014,680,635,1,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0011F,Residential,us,,,,,,10/23/2018,11 Merlin Drive F,,,,Fairfield,OH,45014,670,635,0,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0013A,Residential,us,,,,,,10/16/2018,13 Merlin Drive A,,,,Fairfield,OH,45014,760,635,0,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0013B,Residential,us,,,,,,10/1/2016,13 Merlin Drive B,,,,Fairfield,OH,45014,760,635,1,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0013C,Residential,us,,,,,,4/2/2018,13 Merlin Drive C,,,,Fairfield,OH,45014,770,635,1,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0013D,Residential,us,,,,,,6/6/2017,13 Merlin Drive D,,,,Fairfield,OH,45014,660,635,1,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0013E,Residential,us,,,,,,,13 Merlin Drive E,,,,Fairfield,OH,45014,780,635,0,0,ce1br,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,M0013F,Residential,us,,,,,,1/19/2019,13 Merlin Drive F,,,,Fairfield,OH,45014,670,635,0,0,ce1b,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5252A,Residential,us,,,,,,10/2/2018,5252 Camelot Drive A,,,,Fairfield,OH,45014,879,905,1,0,ce1cr,,1,1,,,,,,,,,,,,,,,,,,,,,,"Under Construction- Joe, foundation leak has been repaired, condensation line leak active, rehab has not started"
ce,,,C5252B,Residential,us,,,,,3/10/2019,3/10/2019,5252 Camelot Drive B,,,,Fairfield,OH,45014,749,905,0,0,ce1c,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5252C,Residential,us,,,,,,7/5/2018,5252 Camelot Drive C,,,,Fairfield,OH,45014,889,905,1,0,ce1cr,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5252D,Residential,us,,,,,,2/27/2018,5252 Camelot Drive D,,,,Fairfield,OH,45014,889,905,1,0,ce1cr,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5252E,Residential,us,,,,,,8/28/2018,5252 Camelot Drive E,,,,Fairfield,OH,45014,759,905,1,0,ce1c,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5252F,Residential,us,,,,,,8/20/2018,5252 Camelot Drive F,,,,Fairfield,OH,45014,889,905,1,0,ce1cr,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5252G,Residential,us,,,,,2/3/2019,2/3/2019,5252 Camelot Drive G,,,,Fairfield,OH,45014,889,905,0,0,ce1cr,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5252H,Residential,us,,,,,,12/26/2018,5252 Camelot Drive H,,,,Fairfield,OH,45014,889,905,1,0,ce1cr,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5252J,Residential,us,,,,,,8/16/2018,5252 Camelot Drive J,,,,Fairfield,OH,45014,769,905,1,0,ce1c,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5252K,Residential,us,,,,,,3/10/2017,5252 Camelot Drive K,,,,Fairfield,OH,45014,899,905,1,0,ce1cr,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5252L,Residential,us,,,,,3/11/2019,3/11/2019,5252 Camelot Drive L,,,,Fairfield,OH,45014,899,905,0,0,ce1cr,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5252M,Residential,us,,,,,2/22/2019,2/22/2019,5252 Camelot Drive M,,,,Fairfield,OH,45014,909,905,0,0,ce1cr,,1,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5250B,Residential,us,,,,,4/4/2019,4/4/2019,5250 Camelot Drive B,,,,Fairfield,OH,45014,775,905,0,0,ce1d,,1,2,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5250D,Residential,us,,,,,,,5250 Camelot Drive D,,,,Fairfield,OH,45014,785,905,0,0,ce1d,,1,2,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5250F,Residential,us,,,,,,6/15/2017,5250 Camelot Drive F,,,,Fairfield,OH,45014,785,905,1,0,ce1d,,1,2,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5250H,Residential,us,,,,,,1/16/2018,5250 Camelot Drive H,,,,Fairfield,OH,45014,785,905,1,0,ce1d,,1,2,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5250K,Residential,us,,,,,,12/31/2014,5250 Camelot Drive K,,,,Fairfield,OH,45014,919,905,1,0,ce1dr,,1,2,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5250M,Residential,us,,,,,,9/14/2018,5250 Camelot Drive M,,,,Fairfield,OH,45014,805,905,1,0,ce1d,,1,2,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5254A,Residential,us,,,,,,10/4/2018,5254 Camelot Drive A,,,,Fairfield,OH,45014,899,905,1,0,ce1dr,,1,2,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5254C,Residential,us,,,,,,8/23/2017,5254 Camelot Drive C,,,,Fairfield,OH,45014,899,905,1,0,ce1dr,,1,2,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5254E,Residential,us,,,,,,5/31/2015,5254 Camelot Drive E,,,,Fairfield,OH,45014,785,905,1,0,ce1d,,1,2,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5254G,Residential,us,,,,,1/4/2019,1/4/2019,5254 Camelot Drive G,,,,Fairfield,OH,45014,909,905,1,0,ce1dr,,1,2,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5254J,Residential,us,,,,,,6/17/2016,5254 Camelot Drive J,,,,Fairfield,OH,45014,795,905,1,0,ce1d,,1,2,,,,,,,,,,,,,,,,,,,,,,
ce,,,C5254L,Residential,us,,,,,,2/27/2018,5254 Camelot Drive L,,,,Fairfield,OH,45014,919,905,1,0,ce1dr,,1,2,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0003A,Residential,us,,,,,,12/19/2018,3 Camelot Drive A,,,,Fairfield,OH,45014,849,905,0,0,ce2ar,,2,1,,,,,,,,,,,,,,,,,,,,,,"Major repair needed, needs to go to Joe, major active foundation and condensation like leaks- mold present throughout"
ce,,,C0003B,Residential,us,,,,,,1/2/2019,3 Camelot Drive B,,,,Fairfield,OH,45014,799,905,0,0,ce2a,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0003C,Residential,us,,,,,,12/7/2018,3 Camelot Drive C,,,,Fairfield,OH,45014,809,905,1,0,ce2a,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0003D,Residential,us,,,,,,9/21/2018,3 Camelot Drive D,,,,Fairfield,OH,45014,859,905,1,0,ce2ar,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0003E,Residential,us,,,,,,3/19/2018,3 Camelot Drive E,,,,Fairfield,OH,45014,809,905,1,0,ce2a,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0003F,Residential,us,,,,,,4/11/2017,3 Camelot Drive F,,,,Fairfield,OH,45014,859,905,1,0,ce2ar,,2,1,,,,,,,,,,,,,,,,,,,,,,fire unit
ce,,,C0003G,Residential,us,,,,,2/10/2019,2/10/2019,3 Camelot Drive G,,,,Fairfield,OH,45014,809,905,0,0,ce2a,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0003H,Residential,us,,,,,,8/4/2018,3 Camelot Drive H,,,,Fairfield,OH,45014,809,905,1,0,ce2a,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0003J,Residential,us,,,,,,10/10/2016,3 Camelot Drive J,,,,Fairfield,OH,45014,869,905,1,0,ce2ar,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0003K,Residential,us,,,,,,6/29/2018,3 Camelot Drive K,,,,Fairfield,OH,45014,819,905,1,0,ce2a,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0003L,Residential,us,,,,,,10/12/2018,3 Camelot Drive L,,,,Fairfield,OH,45014,869,905,1,0,ce2ar,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0003M,Residential,us,,,,,,6/4/2018,3 Camelot Drive M,,,,Fairfield,OH,45014,869,905,0,0,ce2ar,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0011A,Residential,us,,,,,,12/11/2018,11 Camelot Drive A,,,,Fairfield,OH,45014,849,905,1,0,ce2ar,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0011B,Residential,us,,,,,,7/25/2016,11 Camelot Drive B,,,,Fairfield,OH,45014,849,905,1,0,ce2ar,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0011C,Residential,us,,,,,12/14/2018,12/14/2018,11 Camelot Drive C,,,,Fairfield,OH,45014,799,905,0,0,ce2a,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0011D,Residential,us,,,,,,10/19/2017,11 Camelot Drive D,,,,Fairfield,OH,45014,799,905,1,0,ce2a,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0011E,Residential,us,,,,,,10/8/2018,11 Camelot Drive E,,,,Fairfield,OH,45014,859,905,1,0,ce2ar,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0011F,Residential,us,,,,,,2/27/2018,11 Camelot Drive F,,,,Fairfield,OH,45014,859,905,1,0,ce2ar,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0011G,Residential,us,,,,,,6/20/2018,11 Camelot Drive G,,,,Fairfield,OH,45014,859,905,1,0,ce2ar,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0011H,Residential,us,,,,,,10/25/2018,11 Camelot Drive H,,,,Fairfield,OH,45014,859,905,1,0,ce2ar,,2,1,,,,,,,,,,,,,,,,,,,,,,
ce,,,C0011J,Residential,us,,,,,2/10/2019,2/10/2019,11 Camelot Drive J,,,,Fairfield,OH,45014,819,905,0,0,ce2a,,2,1,,,,,,,,,,,,,,,,,,,,,,
